L2_orth,L2_ipa,L2_gloss,L2_etym
aga,,morning,
anchdiyaasu,,enemy,
Ara,,God,
araara,,false god,
arhitika,,we (inclusive of the person spoken to),
aripirna,,soldier,
astro,,sun,
atsil,,he; she,
baganhunda,,judge,
baganiring,,commandant,
bidaryu,,language,
bidur,,appointee,
bultu,,person,
bultulis,,people,
chdan,,they,
chdiktu,,(in the plural) you,
dirisil,,sign,
guldami,,petal,
inmunsiktur,,Pope,
insiktur,,bishop,
kim,,we; us (1st person plural exclusive absolutive form),
kinya,,(interrogative) who,
kulyar,,water,
limur,,quarrel,
luris,,evil,
lurisima,,glory,
memorya,,sky,
merido,,husband,
narin,,I (first-person singular pronoun),
nom,,six,
pat,,four,
pir,,fish,
pirlis,,fisherman,
rigani,,still; as before,
samu,,you (singular),
sem,,nine,
sidur,,secretary,
sutbagani,,king,
wal,,eight,
witsiktur,,archbishop,
