L2_orth,L2_ipa,L2_gloss,L2_etym
bahdxi,,tepache,
basuꞌh,,adobe,
bichyuhga,,eggshell,
bichyuꞌxi,,tomato,
bidxih,,ant,
bidxiidxi,,butterfly,
biguhpi,,armadillo,
billihyi,,spark,
biuuꞋzi,,heron,
biza'h,,bean,
bweewu,,coyote,
bweeꞌzu,,fox,
bwehgu,,"tortoise, turtle",
bwehlda,,fish,
bweꞌdzɨ,,lion,
bweꞌhewu,,"moon, month",
bwɨhdxyi,,turkey,
bwɨhdxyu,,reed,
bwɨɨchi,,"vulture, zopilote",
chisa,,squirrel,
cwahsa,,cheek,
dahan,,"mountain, ridge, peak",
dohba,,agave,
dulbaaꞌ,,"liana, climbing vine",
duꞌh,,a rope of maguey fiber,
dxiahga,,ear,
dxibaaꞌ,,sky,
dxih,,fire,
dxihdxi,,"skin, hide",
dxihtsɨ,,metate,
dxiidxi,,chicken,
dxitiahpa,,chayote,
dxiꞌdxi,,word,
dxuhmmi,,a small handleless woven wicker or reed basket,
dxɨh,,day,
dzɨhn,,honey,
dzɨhta,,bone,
dzɨhyi,,"comal, griddle",
gubihdxɨ,,sun,
gucahyi,,morning,
guchihpa,,wasp,
gudzɨꞌhɨ,,spider,
guehla,,milpa,
guehlda,,"guanabana, soursop",
guehta,,tortilla,
gueldxihdxi,,sandal,
gueldxɨhdxi,,"disease, illness",
guelguxchiisi,,judgement,
guelnaann,,"knowledge, wisdom",
guelracanah,,tiredness,
guelrusaguiꞌhi,,"deceit, fraud",
gueꞌla,,night,
guh,,sweet potato,
guhdxi,,"swamp, marsh",
guhxa,,smoke,
guidoꞌ,,"temple, church",
guihchii,,thorn,
guihsu,,"pot, jar",
guiiꞌdxyi,,any of several resinous pines,
guixaꞌga,,topil,
guiꞌw,,river,
gulaala,,an idol,
guxaadxyuu,,"grasshopper, locust",
guziꞌw,,thunderclap,
guꞌza,,hunting,
ladxyihchi,,blanket,
lañih,,festival,
liꞌhin,,harvest,
llooba,,husked corn,
naꞌh,,I (first-person singular pronoun),
ndxiꞌhw,,man,
ngulbweꞌta,,skunk,
ngulbwɨhzi,,opossum,
rohba,,tenate,
rsiaaꞌha,,voice,
rwaaꞌ,,mouth,
stoꞌ,,heart,
xcahyii,,cloud,
xquihpi,,navel,
yaa,,"temazcal, a type of sweat lodge, usually built with adobe bricks",
yahga,,tree,
yahxu,,avocado,
yaꞌhla,,copal,
yaꞌn,,corncob,
yuuꞌ,,"house, building",
zeeꞌ,,a fresh ear of corn,
ñihsa,,water,
ñihza,,corncob,
ñiꞌhyi,,hominy,
ɲisa,,Alternative form of ñihsa,
