L2_orth,L2_ipa,L2_gloss,L2_etym
bulum,,broom,broom
fook,,fork,fork
fwa,,"hole, opening",
hooc,,horse,horse
kafe,,coffee,
kile,,key,
shivun,,spoon,spoon
thaamwa,,woman,
wi,,water,
