L2_orth,L2_ipa,L2_gloss,L2_etym
abbak,,monkey,
abut,,hole,
adalom,,deep,
adani,,near,
adayu,,far,
adog,,wake (for the dead),
adu,,many,
aganggang,,cockroach,
agas,,medicine,
agpal,,palm,
agtoy,,(anatomy) liver,
al-algaw,,day (period of time),
alad,,fence,
alaga,,flying ant,
alak,,wine; alcoholic beverage,
alangka,,jackfruit,
aldan,,ladder; stairway,
alebung,,bamboo shoots,
algaw,,day (daylight),
ali,,king,
alig,,bee,
alinta,,leech,
alipuspus,,whirlwind,
alisut,,wall,
allatoy,,bridge,
allipap,,lizard,
allu,,pestle,
aloggoog,,(anatomy) throat; esophagus,
alsom,,pomelo,
altot,,drizzle,
aluwagit,,brook (seasonally shallow),
aluyut,,rain cloud,
ama,,father,
amiyan,,harvest time,
amkok,,male deer,
ammabuy,,scorpion,
ammigaton,,morning star,
ammung,,group; assembly; gathering,
amuggawan,,stool,
amung,,banquet; feast,
anak,,child,
anggom,,appreciation,
angguluk,,snore,
angiw,,vapor; steam; gas,
angwat,,deed; act,
apaya,,papaya,
apit,,harvest (what is harvested),
asin,,salt,
attay,,feces,
atteng,,feces,
awid,,back; rear; behind,
awis,,invitation,
babuy,,wild pig,
badang,,bolo,
badut,,clothes; blouse; upper garment,
bagang,,(anatomy) neck,
bagis,,(anatomy) intestines,
bagu,,new,
baguwong,,small basket used by fishermen,
bagwilas,,small kidney beans,
bain,,shame,
bain,,bashful; shy,
baka,,cow,
bakakat,,belt,
bakaw,,corn,
bakbakot,,old woman,
bakging,,side (of something),
bakkelang,,slope (steep),
baklas,,slope,
bakot,,doe; female deer,
bakot,,wife,
bala,,hot coals,
balangat,,ribbon,
balangngubang,,decorative head band worn with traditional dress,
balansi,,eggplant,
balat,,banana,
balatung,,mung bean,
balaybay,,trap (with decoy),
balbalu,,teenage boy,
baldong,,flute (bamboo),
bali,,typhoon,
balugu,,roasted green rice,
balukung,,(anatomy) chest,
balyang,,metal; iron,
balyu,,village; barrio,
bananaw,,lake; pond; small pool,
bang-it,,small; little,
banga,,earthen pot,
bangka,,boat,
bangus,,milkfish,
banilog,,(anatomy) backbone,
bannawag,,living room,
banol,,price,
banong,,rice paddy; ricefield,
bansag,,floor (of split bamboo),
bapul,,ship,
basi,,sugar cane wine,
batangan,,ceiling beam,
bateled,,mountain,
batin,,(anatomy) kidney,
batong,,web (of a spider),
battinga,,grasshopper,
battukung,,hat,
batu,,stone,
batung-ul,,mound,
bawong,,onion,
baybay,,ocean,
bayogbog,,wind,
bayong,,copper,
Bibliya,,Bible,
bikok,,goiter,
bilang,,number,
bilug,,widow,
bitil,,hungry,
bobod,,bandage,
boboloy,,village; barrio,
bola,,lung,
bolok,,pig,
boloy,,house,
bukaw,,hawk,
bukos,,cough,
bulig,,stalk (of bananas),
bulis,,diarrhea,
bulubbuwaya,,small alligator,
bulun,,companion,
bunga,,fruit,
bunot,,cloud,
busali,,(medicine) boil,
butig,,wart,
butuy,,(anatomy) calf,
buuk,,(anatomy) hair (of one's head),
buwang,,(anatomy) abdomen,
buwaya,,crocodile,
dadakkol,,ancestor,
dagdagas,,adultery,
dagun,,year,
dala,,blood,
dalag,,mudfish,
dalan,,path; road,
dalpong,,hearth,
damit,,noise,
dandanak,,marsh,
danum,,water,
danuma,,waterfall,
dappug,,male carabao,
didi,,there (far from both the speaker and the listener),
dila,,(anatomy) tongue,
dilu,,honey,
dimunyu,,demon,
dogga,,turtle,
doplas,,bedrock,
dudun,,locust,
dugi,,bran,
duli,,bone,
dullas,,grasshopper,
duminggu,,week,
dutdut,,(anatomy) hair (of one's body),
duwa,,two,
ebot,,(anatomy) buttocks,
eppang,,cliff,
gabu,,dust; ash,
gading,,bracelet,
gagganak,,hen,
gaggawa,,center,
ganak,,offspring,
gayang,,crow,
gayyaman,,centipede,
gayyom,,friend,
gidgidam,,afternoon,
gilab,,flame,
ginga,,voice,
gita,,venom,
gomgom,,(anatomy) fist,
gowak,,crow,
gubat,,war,
gubun,,well (water source),
iblu,,book,
idaw,,omen,
igat,,eel,
ikan,,fish,
iki,,(anatomy) foot,
ilit,,nit; egg of a louse,
ilok,,mosquito,
ima,,(anatomy) hand,
iming,,(anatomy) beard; mustache,
ina,,mother,
inga,,(anatomy) ear,
inop,,dream,
ipag,,sister-in-law,
iplog,,egg,
iyas,,piglet,
iyug,,coconut,
kaadayu,,distance,
kaalgaw-algaw,,every day,
kabayu,,horse,
kabigatna,,day after tomorrow,
kabusul,,enemy,
kagoy,,cloak; wrap,
kakakkanan,,dining room,
kakanglitan,,desk,
kalabyan,,yesterday,
kalambog,,bat (animal),
kalaw,,hornbill,
kalding,,goat,
kalupati,,dove,
kamatis,,tomato,
kandela,,candle,
kapatela,,kettle,
kapi,,coffee,
kapiga,,(interrogative) when,
kapigwa,,second cousin,
kapingsan,,cousin,
kassap,,chips of wood,
katli,,bed,
katoy,,death,
katuganga,,parent-in-law,
kawitan,,cock; rooster,
kawkawwitan,,cockerel,
kayu,,tree,
kayung,,brother-in-law,
kemet,,duck,
kiday,,(anatomy) forehead,
kidul,,thunder,
kilat,,lightning,
kimat,,eyebrow,
kuku,,(anatomy) nail (on fingers and toes),
kuldis,,cowpea,
kullangaw,,eagle,
kullapoy,,butterfly,
kullitong,,tube zither,
kumidul,,to thunder,
kuntug,,hill,
kusa,,cat,
kusina,,kitchen,
kutin,,(anatomy) ankle,
kutu,,louse,
labi,,night,
ladag,,corpse,
laggud,,comb,
laing,,intelligence,
lakba,,basket,
lalaki,,man (male human),
lalakkuwan,,market,
lamos,,fish,
lana,,oil,
