L2_orth,L2_ipa,L2_gloss,L2_etym
aat,/aːt/,eight,
agos,/aɡos/,August,August
aguk,/aɡuk/,grasshopper (generic term),
agynja,/aɡənd͡ʑa/,(archaic) November,
agys,/aɡəs/,August,August
aina,/ajna/,mirror,
alabok,,"cattle egret, Bubulcus ibis",
ang,,I,
asalja,/asʰald͡ʑa/,(archaic) June,
asingja,/asʰiŋd͡ʑa/,(archaic) September,
askhui,/askʰuj/,star,
aski,/aski/,star,
askui,/askuj/,star,
asyngja,/asʰəŋd͡ʑa/,(archaic) September,
athom,,stomach,
awa,/awa/,father,
baba,/baba/,father,
badolja,/badold͡ʑa/,(archaic) August,
baji,,"o'clock, hour",
baju,,friend,
balwa,,"wind, air",
bandaw,,treehouse,
banga,/baŋa/,five,
bari,,garden,
bawbyl,,enemy,
bera,,fence,
bia,,wedding,
biba,,"breath, vapor, steam",
bibasa,,wherever,
bimang,,"body, appearance",
bimung,,name,
bipha,,"lad, man, male",
biphagaba,,husband,
boiom,,jug,
boisaja,/bojsʰad͡ʑa/,(archaic) April,
boli,,offering to a spirit,
bylsi,,year,
byryi,/bərəj/,four,
cha,/t͡ɕa/,four,
chak,/t͡ɕak/,"hand, arm",
chak,/t͡ɕak/,leaf,
chak,/t͡ɕak/,used with leaves,
chak,/t͡ɕak/,leaf,
chak,/t͡ɕak/,used with leaves,
chakgydok,,wrist,
chakpha,,palm (of the hand),
chaksi,,finger,
char,/t͡ɕar/,four,
chasong,,"generation, era",
chatgyk,/t͡ɕatɡək/,eight,
cha·si,,toe,
che,/t͡ɕe/,six,
cheke,/t͡ɕeke/,sieve,
cheksi,,"stalk, twig",
chiakhol,,"well, source",
chinara,/t͡ɕinara/,lemon,
chini,/t͡ɕini/,sugar,
choiʼetja,,Alternative form of choi•etja,
choi•etja,/t͡ɕojʔetd͡ʑa/,(archaic) March,
chokdeng,,throat,
chola,/t͡ɕola/,shirt,
chong·mot,,"really, certainly",
chybym,,forehead,
chyigyk,/t͡ɕəjɡək/,ten,
chykhyw,/t͡ɕəkʰəw/,nine,
daba,,coconut,
dabat,,"until, since, from",
dabia,,a demand,
dabogos,,a skewer,
dakang,,"ago, before",
darai,,sword,
dareng,,edge,
das,/das/,ten,
dawʼ,,Alternative form of daw•,
daw•,/dawʔ/,(only in compounds) bird,
desembol,/desʰembol/,December,December
di·thom,,"gizzard, ventriculus, gastric mill, gigerium",
do,/do/,two,
dys,/dəs/,ten,
eek,/eːk/,one,
gada,/ɡada/,donkey,
gawang,,spider,
gawasu,,rib,
gawi,/ɡawi/,female,
gorai,,horse,
gyngjangjang,,neck,
hanep,,tomorrow,
hanʼcheng,,Alternative form of han•cheng,
han•cheng,/hanʔt͡ɕeŋ/,sand,
ha·khong,,valley,
ha·mang,,"soil, earth, clay",
husyring,/husʰəriŋ/,rabbit,
itihas,/itihas/,history,
ja,,"month, moon",
jabol,/d͡ʑabol/,garbage,
jajong,,moon,
jaksan,,wrist,
jama,/d͡ʑama/,shirt,
januari,/d͡ʑanuari/,January,January
jarambong,,full moon,
jaʼbek,,Alternative form of ja•bek,
ja•bek,/d͡ʑaʔbek/,curry,
jenuari,/d͡ʑenuari/,January,January
jero,/d͡ʑero/,zero,zero
jetja,/d͡ʑetd͡ʑa/,(archaic) May,
julai,/d͡ʑulaj/,July,July
jun,/d͡ʑun/,June,June
jyk,/d͡ʑək/,wife; spouse,
kal,/kal/,horn (traditional instrument),
kala,/kala/,deaf person,
kalai,/kalaj/,loincloth,
kaljak,/kald͡ʑak/,catfish,
kana,/kana/,blind person,
kapangsi,/kapaŋsʰi/,clam,
kapkung,/kapkuŋ/,snail,
karang,/karaŋ/,wing,
katija,/katid͡ʑa/,(archaic) October,
katua,/katua/,turtle; tortoise,
kek,/kek/,cake,cake
kek,/kek/,to chop (wood),cake
kek,/kek/,to grow,cake
kek,/kek/,blunt; dull,cake
kek,/kek/,to chop (wood),cake
kek,/kek/,to grow,cake
kek,/kek/,blunt; dull,cake
kek,/kek/,to grow,cake
kek,/kek/,blunt; dull,cake
kek,/kek/,blunt; dull,cake
kereng,/kereŋ/,bone,
khan,,"cassava, tapioca",
khan,,(classifier for objects like log-boats),
khan,,(classifier for objects like log-boats),
khansyrui,/kʰansʰəruj/,earthworm,
khatchi,/kʰatt͡ɕi/,sickle,
khatua,/kʰatua/,turtle; tortoise,
khengwa,,life,
khen·,,river crab,
kholnang,,unhusked rice,
khongʼ,,Alternative form of khong•,
khong•,/kʰoŋʔ/,to bark,
khonok,/kʰonok/,to grope; to search by feeling,
khori,/kʰori/,"watch (equipment), clock",
khuchina,/kʰut͡ɕina/,eel,
khuli,/kʰuli/,opium,
khuli,/kʰuli/,to open,
khuli,/kʰuli/,to open,
khuʼchuk,,Alternative form of khu•chuk,
khuʼchul,,Alternative form of khu•chul,
khu•chuk,/kʰuʔt͡ɕuk/,"mouth, language",
khu•chul,/kʰuʔt͡ɕul/,lips,
khym,/kʰəm/,to marry,
kitap,/kitap/,book,
kok,/kok/,basket,
kokpylak,,chaff,
kolachita,/kolat͡ɕita/,Indian bitter melon,
kombol,/kombol/,blanket,
komyla,/koməla/,orange (fruit),
konglarong,/koŋlaroŋ/,orange (color),
korea,/korea/,big metal pan,
korok,/korok/,six,
korong,/koroŋ/,horn (of animals),
koʼrot,,Alternative form of ko•rot,
ko•rot,/koʔrot/,sugar cane,
kuli,/kuli/,to open,
kyisym,/kəjsʰəm/,salty,
kyiʼ,,Alternative form of kyi•,
kyi•,/kəjʔ/,dog,
kylchap,/kəlt͡ɕap/,cotton,
kyn,,the back,
kynbyret,,backwards,
kynkyreng,,spine,
kyrong,/kəroŋ/,horn (of animals),
laha,/laha/,resin,
magachak,,barking deer,
mai,/maj/,rice,
mai,/maj/,May,May
mai,/maj/,May,May
maikap,,hay,
maikhyt,,burned rice,
mainyl,,sticky rice,
maipal,,"flowering rice, rice flower",
maipalak,,stalks left over after threshing rice,
maiphang,,paddy,
mairong,,"husked rice, uncooked rice",
mairongkholnang,,unhusked rice,
maisan,,"meal eaten in the middle of the day, lunch",
maisi,,millet,
maityk,,pot for cooking rice,
maiʼraja,,Alternative form of mai•raja,
mai•raja,/majʔrad͡ʑa/,(archaic) December,
makbul,,bear,
makja,/makd͡ʑa/,(archaic) January,
mansylang,,spleen,
march,/mart͡ɕ/,March,March
mars,/mars/,March,March
mat,,wild animal,
matdam,,otter,
matdi,,wild water buffalo,
matrong,,jungle goat,
matsa,/matsʰa/,tiger,
mawkhol,,bark (of a tree),
me,/me/,May,May
mei,/mej/,May,May
mejakbal,,alligator,
mes,,sheep,
meʼmang,,Alternative form of me•mang,
me•mang,/meʔmaŋ/,ghost; spirit,
mirang,,neck feathers of a chicken,
miting,/mitiŋ/,meeting,meeting
miting,/mitiŋ/,to hold a meeting,meeting
miʼmang,,Alternative form of mi•mang,
mi•mang,/miʔmaŋ/,ghost; spirit,
mochok,,sapling,
mongnal,,lotus,
morot,,"person, human being, man",
mungma,,elephant,
mykhang,,face,
myktyi,,tear,
mykyren,,eye,
nabak,,knot,
nain,/najn/,nine,nine
nakhal,,ear,
nang·,,you (second person singular personal pronoun),
narykel,,coconut,
nem,/nem/,to get better; to heal (oneself),
nem,/nem/,good,
nemnuk,/nemnuk/,to like,
netwak,/netwak/,network,network
ni,/ni/,two,
niam,,"custom, law, tradition",
no,/no/,to say,
no,/no/,nine,
no,/no/,nine,
nobembol,/nobembol/,November,November
nobembyl,/nobembəl/,November,November
nok,/nok/,house,
nokchol,,"door, entrance",
nokkhap,,door,
nokkhung,,roof,
nokweng,,floor,
norok,/norok/,hell,
nygyl,,market,
okma,,"front of the body, belly, underside",
oktobol,/oktobol/,October,October
oktobyl,/oktobəl/,October,October
paip,/pajp/,five,five
palong,/paloŋ/,bed,
palyng,/paləŋ/,jungle,
pan,/pan/,"tree, firewood",
pan,/pan/,"used with apparatus, appliances, mechanical and electrical",
pan,/pan/,"used with apparatus, appliances, mechanical and electrical",
panch,/pant͡ɕ/,five,
panchak,,leaf,
panchoka,,small log,
panchong,,treetrunk,
panchung,/pant͡ɕuŋ/,jackfruit,
panchyksi,,twig,
pangkol,,guava,
pangyrym,,jungle thicket,
panju,,firewood,
pankhol,,bark (of a tree),
panphek,,"sapling, young tree",
panthong,,wooden stick,
pargunja,/parɡund͡ʑa/,(archaic) February,
patyl,/patəl/,slingshot,
phadyr,/pʰadər/,father (priest),father
phakwal,/pʰakwal/,armpit,
phang,,"classifier for grass, trees and flowers",
phangnan,,"always, never",
phari,,wound,
phaʼlap,,Alternative form of pha•lap,
pha•lap,/pʰaʔlap/,whore; prostitute,
phebuari,/pʰebuari/,February,February
pheru,/pʰeru/,fox,
phulkobi,/pʰulkobi/,cauliflower,
phylgym,,eagle,
pibok,/pibok/,"white, unripe (of fruits), very light green (like unripe",
picham,/pit͡ɕam/,old (of things),
pidan,/pidan/,new,
pinak,/pinak/,black,
pisak,/pisʰak/,red,
por,/por/,four,four
pung,,"granary, rice storehouse",
purun,/purun/,goat,
pyw,/pəw/,"to fly, to flee",
rai,/raj/,reed,
raja,/rad͡ʑa/,king,
randai,,"meat, flesh, body",
rang,/raŋ/,a type of traditional brass drum or gong,
rang,/raŋ/,rain,
rang,/raŋ/,rain,
rangchinek,,cloud,
rangra,,sky,
