L2_orth,L2_ipa,L2_gloss,L2_etym
chuma,,iron,
karai,,basin,
kiino,,"female reproductive organs. Contains Rung'uthu, known as clitoris in English, (Gathurumundu ka murio is orgasm)",
mbarĩki,/mbareki/,castor bean[1],
mwarĩki,/mwareki/,castor oil plant (Ricinus communis)[1],
ndume,,male (animal),
ngari,,car,
ruuji,,water,
tivii,,television,
