L2_orth,L2_ipa,L2_gloss,L2_etym
'enua,,land,
iva,,nine,
ko'e,,"bamboo, pipe, flute",
matua,,parent,
mātau,,to know,
namu,,"mosquito, gnat, midge",
nga’uru,,ten,
one,,sand,
ono,,six,
pū,,tree; main or original stem of a plant (as distinguished,
pū,,(Mangaia) A prefix somewhat equitable to flora,
rapa,,lightning,
reo,,"voice, speech, language",
rima,,five,
rua,,two,
tangi,,(intransitive) to cry (to weep),
taʼi,,one,
toa,,"A tree with dark-colored, hard wood, Casuarina equisetifolia.",
toru,,three,
turi,,deaf (not hearing),
turi,,(anatomy) knee,
turi,,(anatomy) knee,
vai,,water (clear liquid H₂O),
varu,,eight,
ā,,four,
‘akatāne,,behave like a man,
‘akava‘ine,,(Mangaia) a person assigned male at birth who adopts,
‘akava‘ine,,behave like a woman,
’itu,,seven,
