L2_orth,L2_ipa,L2_gloss,L2_etym
andu',,wind (movement of air),
angkap,,"attic (space, often unfinished and with sloped walls, directly below the roof)",
ari,,sibling ((younger) person who shares same parents),
asu,,dog (animal),
atai,,liver (organ of the body),
atep,,roof (the cover at the top of a building),
biru,,blue (blue-colored),
biru,,blue (colour),
endu',,Alternative form of andu',
lantai,,floor (lower part of a room),
linug,,earthquake,
mananalu,,uvula (appendage that hangs from the palate),
maputi,,white (bright and colourless),
maputi,,white (colour),
pintu',,door (portal of entry into a building or room),
ruasa',,window (opening for light and air),
tuak,,stair (series of steps),
uran,,rain (condensed water from a cloud),
