L2_orth,L2_ipa,L2_gloss,L2_etym
aku,,I (personal pronoun),
aney,,termite,
atey,,(anatomy) liver,
atin,,"that (near the person spoken to, but away from the speaker))",
atue,,here,
ayup,,animal,
baak,,frog,
babang,,butterfly; moth,
bayaw,,brother-in-law,
bebetsaen,,newspaper,
begyu,,typhoon,
belabew,,mouse; rat,
benwa,,house,
beteng,,(anatomy) stomach,
beyabas,,guava,
bilug,,(anatomy) body,
biyek,,pig,
Biyirnis,,Friday,
buek,,(anatomy) hair (on one's head),
bugbubug,,cassava,
bukbuk,,woodborer,
bulan,,moon,
bungbuyung,,bee,
daken,,(possessive) mine,
danum,,water,
debdeb,,(anatomy) chest,
diklem,,tomorrow,
duruy,,chick,
ebaga,,(anatomy) shoulder,
elad,,page,
eldew,,day,
eldew-peldew,,every day,
elima,,(anatomy) finger,
elupian,,centipede,
embe,,(interrogative) where,
empayas,,papaya,
enem,,six,
enu,,(interrogative) what,
enukuan,,(interrogative) how,
epat,,four,
erung,,(anatomy) nose,
esawa,,spouse,
gatas,,milk,
gatus,,hundred,
gebi,,night,
Huibis,,Thursday,
ingkut,,question,
inumen,,beverage,
ipag,,sister-in-law,
ipes,,cockroach,
ireng,,dog,
isa,,one,
itie,,that (far from both the speaker and the listener),
itue,,this,
kapi,,tea,
kapun,,yesterday,
karbew,,carabao,
kebanta,,enemy,
keduanan,,day after tomorrow,
kegebi,,last night,
kekempungan,,relative (member of one's family),
kemantis,,tomato,
kemenaken,,nephew; niece,
kengyan,,(interrogative) when,
keninipet,,firefly,
kenit,,tick,
keremut,,(anatomy) hand,
kerewasan,,crab,
keririndi,,dragonfly,
kineduanan,,day before yesterday,
kinu,,(interrogative) whose,
kukueldew,,dawn,
kuleb,,(anatomy) nail (of fingers or toes),
kumesubung,,mouse; rat,
kusing,,cat,
langaw,,fly (insect),
lelaki,,man; male,
lelengewan,,door,
lengen,,(anatomy) arm,
leyd,,later,
libun,,woman; female,
lieg,,(anatomy) neck,
likud,,(anatomy) back,
lima,,five,
linggeung,,beetle,
linggu,,week,
Linggu,,Sunday,
lisag,,time,
lunggati,,worm,
Lunis,,Monday,
luya,,ginger,
maapun-apun,,twilight,
mangga,,mango,
manu,,(interrogative) why,
manuk,,chicken,
mapun,,afternoon,
Martis,,Tuesday,
mata,,(anatomy) eye,
mebiag,,full (of eating),
meis,,corn,
memulek,,baby,
menempil,,child-in-law,
menunga,,beautiful,
merahang,,seldom,
meramig,,cold,
merasa,,delicious,
mereres,,windy,
meriklem,,morning,
mesakit,,painful,
meserit,,always,
meynit,,hot,
Miyirkulis,,Wednesday,
ngaran,,name,
nipen,,(anatomy) tooth,
peges,,(anatomy) forehead,
pegkenkanan,,restaurant,
penendewan,,window,
pengibanan,,parent-in-law,
pirak,,money,
pitsay,,Chinese cabbage (either napa cabbage or bok choy),
pitu,,seven,
punti,,banana,
relu,,watch,
reramu,,insect,
ribu,,thousand,
rupa,,(anatomy) face,
rurungan,,townmate,
sabab,,because,
Sabadu,,Saturday,
sangat,,(anatomy) chin,
sekar,,sugar,
seksek,,lizard,
selamat,,thank you,
sempitukar,,pineapple,
sengmenu,,sometimes,
serem,,ant (black),
siam,,nine,
sibuyas,,onion,
sinu,,(interrogative) who,
sugat,,correct,
taaw,,person,
tegnek,,mosquito,
tekgang,,(anatomy) rib,
telinga,,(anatomy) ear,
telu,,three,
temed,,but,
tempesuki,,cricket (insect),
tengengang,,beetle,
terung,,eggplant; aubergine (fruit of the plant),
tetebuan,,market,
teun,,year,
tiban,,now,
tiked,,(anatomy) foot,
tsaa,,tea,
tukud,,(anatomy) knee,
tulang,,(anatomy) bone,
tutulnuen,,vegetable,
ugtu,,noon,
uled,,worm,
uman,,chicken flea,
uned,,meat,
upa,,hen,
usa,,deer,
walu,,eight,
yegang,,offspring; son or daughter,
yengyegang,,child,
