L2_orth,L2_ipa,L2_gloss,L2_etym
bàhāy,/ba˨he˧ɪ/,"(intransitive): to be numerous, Tām ń nòō tɨ́ ǹ ɓètɨ̄",
bájò,/ba˦jo˨/,blanket,
bángàw,/ba˦ŋɡa˨ʊ/,sweet potato,
bár,/ˈba˦ɾ/,"crotch (of person, clothing), Ngán gē kāy-ī bár njālā-dɨ́,",
bā,/ˈba˧/,"river, J-àw̄ ndò̰ kānjɨ̄-á bā-á., We went fishing on",
à,/ˈa˨/,initial interrogative particle on a question,
àdɨ̄,/ˈa˨.dɨ˧/,"(gifting something to someone): to give, Àdɨ̄-m̄ mā",
àdɨ̄,/ˈa˨.dɨ˧/,"for, Sú ngè ndɔ̀r̄ bèŗ wòy lē, ná̰ā̰ lā ndɔ̀r̄ bèŗ",
àdɨ̄,/ˈa˨.dɨ˧/,"for, Sú ngè ndɔ̀r̄ bèŗ wòy lē, ná̰ā̰ lā ndɔ̀r̄ bèŗ",
àgɨ̀,/ˈa˨.ɡɨ˨/,"to crawl, Sú àgɨ̀ tə̄ də̰́hə̰́ kàdɨ̀ bōmbɨ̄ kɨ́-nòhóȳ",
àjɨ̀,/ˈa˨.ɓɨ˧/,to save,
àlé,/ˈa˨.le˦/,"do not, M-āw sà̰y ngá̰y àlé, m-āw bèmbèé., I did not",
àl̄,/ˈa˨l˧/,"to ascend, Sú àl̄ dò̰ó̰ bə̄ kà̰ŗ̄ ɓày ɨ̀sō-nìí jī Tùbòjēmgɨ̄",
ànī,/ˈa˨.ni˧/,"In order that, so, ɗé í-gḛ́ḛ́ ànī ādɨ̄-m̄ gúrsɨ̀ kùtɨ̀-mɨ̀tá-gídɨ̀-ì-mí,",
àsɨ̀,/ˈa˨.sɨ˨/,"enough
Àsɨ̀-jɨ̀ ɓōólàā, nà kɔ̀ŗ ɗāhā-sɨ̀ ngá̰y.
That is enough for today, you are very tired.",
àtɨ̀,/ˈa˨.sɨ˨/,"(the sharpness of an object): to be sharp
Tà kɨ̀yā yā̰-ḿ àtɨ̀ ngá̰y.
The blade of my knife is very sharp.",
àw̄,/ˈa˨ʊ˧/,"to go, ɗé ì tə̄ ń nòō ànī, j-àw̄ tā., If that's so,",
àĺ,/ˈa˨l˦/,"Negates the meaning of a modified verb, í-ngóhō-m̄",
àɓɨ̄,/ˈa˧.ɓɨ˧/,to go,
à̰á̰,/ˈã˨ã˦/,what?,
à̰á̰ā̰,/ˈã˨ã˦ã˧/,"yes, affirmative indication
à̰á̰ā̰, tò làā
Yes, that's it.",
à̰ȳ,/ˈẽ˨ɪ˧/,"to run, Ná̰ā̰ ǹ à̰ȳ ngɔ̄dɨ̄ tòó?Who is running here?",
à̰ȳ,/ˈẽ˨ɪ˧/,"to drink, J-àw̄ ká í-ndɨ̄gō sḛ́ ādɨ̄ m-ā̰y., Come on,",
à̰ȳ,/ˈẽ˨ɪ˧/,"to flee, to escape",
à̰ȳ,/ˈẽ˨ɪ˧/,"to drink, J-àw̄ ká í-ndɨ̄gō sḛ́ ādɨ̄ m-ā̰y., Come on,",
à̰ȳ,/ˈẽ˨ɪ˧/,"to flee, to escape",
à̰ȳ,/ˈẽ˨ɪ˧/,"to flee, to escape",
-á,/ˈa˧/,"(pronominal suffix) of (used with a noun)
M-āw gātɨ̄-á tɨ̀ kānjɨ̄-á
I went to sell fish",
ā,,"(auxiliary) Used to express the future tense
Lòtī tā̰á̰ m-ā m-āw
Tomorrow, I will leave",
ādɨ̄,/ˈa˧.dɨ˧/,"so that
Ādɨ̄ mā ḿ-gèŗ kùm àĺ
It is so that I do not understand the meaning",
āw,/ˈa˧ʊ/,"(second person): to go, Mbā ń āw tɨ́ Sār-á nòó nèl̄ī",
