L2_orth,L2_ipa,L2_gloss,L2_etym
abak,,sleeping mat (made of woven palm leaves),
arangaat,,(anatomy) jaw,
awaan,,"no, none
1955, William J. Oates, Lynette F. Oates, A vocabulary of Central Cagayan Negrito:
Awaan tag danum.
No water.",
babad,,headache,
babbay,,woman,
barak,,piglet,
bulding,,blind in one eye,
bulsak,,blind,
busit,,pregnant,
dalak,,thunder,
danum,,"water
1955, William J. Oates, Lynette F. Oates, A vocabulary of Central Cagayan Negrito:
Awaan tag danum.
No water.",
dapan,,market,
dupat,,banana,
fofoy,,dragonfly,
gadang,,(anatomy) skin,
gibaw,,fence,
ginat,,sand,
gitara,,guitar,
had,,(interrogative) where,
hagang,,dried mucus in the nose,
huhugkaw,,owl,
igung,,(anatomy) nose,
ilak,,mosquito,
ilaw,,hoof,
kalbid,,beeswax,
kamat,,(anatomy) hand,
kihaw,,fawn,
kulam,,cloud,
lalaki,,man,
