L2_orth,L2_ipa,L2_gloss,L2_etym
adi,,king,
amoy,,small monkey,
anem,,six,
angin,,air,
apat,,four,
aran,,name,
arek,,kiss,
asang,,gills (of a fish),
bakoko,,the Philippine forest turtle (Siebenrockiella leytensis),
balay,,house,
baras,,sand,
dagon,,year,
darwa,,two,
gitara,,(music) guitar,
ikaw,,you,
ina,,mother,
init,,heat,
ipag,,sister-in-law,
ipen,,(anatomy) tooth,
irong,,(anatomy) nose,
isara,,one,
isda,,fish,
itlog,,egg,
ladawan,,image; picture,
lagadi,,saw (tool),
lalaki,,boy; male,
langit,,sky; heaven,
lapis,,pencil,
lason,,poison,
laway,,saliva,
lawin,,hawk,
lima,,five,
mais,,"corn, the grain from Zea mays",
mani,,peanut,
manipis,,thin,
manok,,chicken,
maramig,,cold,
mata,,eye (organ),
mataas,,high; tall,
namok,,mosquito,
ninong,,godfather,
niyog,,coconut,
padi,,priest,
pagi,,ray fish,
pakpak,,wing (of an animal),
panga,,(anatomy) jaw,
panganay,,firstborn child,
paray,,rice plant,
patatas,,potato,
pawikan,,sea turtle,
payong,,umbrella,
pisngi,,(anatomy) cheek,
pito,,seven,
ribo,,thousand,
sabon,,soap,
saging,,banana; plantain,
sampagita,,Arabian jasmine,
sampolo,,ten,
sanga,,branch (of a plant),
sapa,,creek,
sapatos,,shoe,
siko,,elbow,
silya,,chair,
simbahan,,church,
siyam,,nine,
talaba,,oyster,
talinga,,ear,
tamad,,lazy,
tanso,,copper,
tarong,,eggplant,
tasa,,cup; mug,
timog,,south,
tinapay,,bread,
tinidor,,fork,
tiyan,,(anatomy) belly; stomach,
tubig,,water,
walo,,eight,
