L2_orth,L2_ipa,L2_gloss,L2_etym
aawi,,fishhook,
acsɨ,,grouper (Epinephelus spp.) (clarification of this definition is needed),
acxi,,great-tailed grackle (Quiscalus mexicanus),
agapuŋcu,,"(archaic) bow (weapon), Synonym: picxi",
agaŋ,,comal (griddle),
agorita,,right now,
agui,,"much, very",
asas,,a kind of insect (clarification of this definition is needed) ,
ay,,leaf,
aŋcɨ,,patio,
aŋnɨ,,saliva,
a̱chi,,older brother,
a̱cuy,,cedar (Cedrela spp.) (clarification of this definition is needed),
a̱ja,,canoe,
a̱may,,a kind of bird (clarification of this definition is needed),
a̱mu,,spider,
a̱mupeeñi,,spiderweb,
a̱namaj,,heart,
a̱nu,,scarlet macaw (Ara macao),
a̱pa,,mother,
a̱pit́,,spine (needle-like structure),
a̱pit́chi̱ji,,Mexican tree porcupine (Coendou mexicanus),
a̱sa,,huipil (woman's blouse),
A̱tebet,,Soteapan,
a̱wu,,grasshopper,
a̱ñi,,tortilla,
balsamo,,Mexican logwood (Haematoxylum brasiletto),
caaba,,(intransitive) die,
cacwi,,scorpion,
cai,,a dead person,
capel,,coffee,
catscats,,toucan,
cawaj,,horse,
ca̱ma,,maize field,
ca̱na,,salt,
ca̱pi,,arrow,
Ca̱pñɨɨm,,Acayucan,
ca̱yu,,rooster,
ca̱ŋ,,"any wild cat (jaguar, cougar, etc.)",
chi̱cu,,white-nosed coati (Nasua narica),
cobacpac,,"skull, Synonym: tsútsco̱bac",
com,,pitchfork,
cooŋ,,basket,
co̱pa,,"plain, savannah",
co̱patsu̱mi,,tropical rattlesnake (Crotalus durissus),
co̱so,,knee,
co̱wa,,guitar,
co̱ya,,rabbit,
cunus,,cross,
cut́u,,cleft lip,
cuy,,stick,
cuyca̱ŋ,,carpenter ant (Camponotus spp.),
cu̱xuj,,a lame person,
cácht́i,,blind person,
cóc,,loft,
cɨ,,hand,
cɨac,,huarache (sandal),
Cɨac,,The Pleiades.,
cɨ̱pi,,firewood,
cɨ̱ñi,,fragrance,
cɨ̱ŋi,,fear,
epxi,,tick,
jajtsuc,,ant,
jam,,lime,
je̱je,,mosquito,
ji̱pi,,monkey-ear tree (Enterolobium cyclocarpum),
jocox,/ˈhokoʃ/,lukewarm,
jon,,bird,
jíya,,sapodilla (Manilkara zapota),
júŋ,,owl,
júŋi̱chi,,rainbow,
jɨp,,mouth,
Macpacjo̱m,,Mecayapan,
mensa,,Archaic form of mesa.,
mesa,,table,
me̱me,,butterfly,
mi̱xi,,a Oaxacan; a person from Oaxaca,
mo̱yjon,,white-throated thrush (Turdus assimilis),
múct́iñ,,excrement,
mɨa,,deer,
mɨa̱pa,,doe (female deer),
nac,,"toad, frog",
nuu,,black sapote (Diospyros nigra),
nuugo̱co,/nuːʔˈɡoːko/,leafcutter ant queen,
nɨ,/ˈnɨʔ/,water,
nɨts,,armadillo,
nɨɨca̱ŋ,/ˈnɨʔkaːŋ/,greater grison (Galictis vittata),
pac,,bone,
pac,,seed,
pac,,seed,
patsca̱ŋ,,skunk,
pa̱chi,,lizard,
pa̱jo,,coyote (Canis latrans),
pa̱nij,,priest,
peeñi,,nest,
petcuy,,"broom, broom (plant) (clarification of this definition",
pichu,,Mexican trogon (Trogon mexicanus),
pixcat,,mangrove cuckoo (Coccyzus minor),
pocpoc,,orange-billed nightingale-thrush (Catharus aurantiirostris),
poct́ucjon,,mottled owl (Ciccaba virgata),
pooy,,sand,
po̱con,,reed,
po̱ya,,moon,
puu,,"abdomen, stomach",
puy,,foot,
saj,,wing,
suyat,,palm tree,
su̱tcuy,,elbow,
ta̱po,/ˈtaːpo/,wart,
teget,,"duty, function",
-tero,/ˈteːɾuh/,Forms agentive nouns from nouns or verbs.,
tescat,,mirror,
to̱to,,paper,
tsa,,stone,
tsabatsca̱ŋ,,mountain lion (Puma concolor),
Tsitsimat,/t͡siˈt͡simat/,a mythological being like a witch with a single central,
tsue̱xi,,tarantula,
tsuu,,father-in-law (of a woman),
tsuu,,night,
tsuu,,night,
tsu̱s,,green or blue; grue,
tsu̱scatscats,/t͡suːsˈkat͡skat͡s/,emerald toucanet (Aulacorhynchus prasinus),
tsu̱sca̱tsa,/t͡suːsˈkaːt͡sa/,red-crowned amazon (Amazona viridigenalis),
tsútsco̱bac,,"skull, Synonym: cobacpac",
tuj,,rain,
tu̱nu,,navel,
tóts,,tongue,
túts,,tail,
tɨɨptero,/ˌtɨʔɨpˈteːɾuh/,fisherman,
tɨɨpɨ,/ˈtɨʔɨpɨ/,fish,
t́u̱qui,,"turtle, tortoise",
ucsɨ,,cloud,
ujchi,,agouti,
u̱ju,,pineapple,
u̱tsu,,monkey,
waja,,a kind of herb with white leaves (clarification of this definition is needed),
way,,hair,
wejpa,,"(intransitive) cry, weep",
woyo,,round,
woŋ,,great tinamou (Tinamus major),
wícpa,,eat,
xañt́a,,watermelon,
xa̱nu,,jug,
xo̱qui,,snail,
xut́u,,small,
yo̱mmo̱ya,,orchid,
yo̱mo,,woman,
yo̱ya,,pig,
yua̱p,,(intransitive) be hungry,
yuu,,hunger,
yuuchi,/ˈjuʔut͡ʃi/,a kind of ant (clarification of this definition is,
yu̱wi,,a kind of fish (Diplectrum sp.) (clarification of this definition is needed),
yɨc,,black,
ámpa,,look,
ñaxca̱ŋ,,axolotl,
ñi̱was,,chigoe (Tunga penetrans),
ɨscɨ,,nape,
ɨ̱wix,,vermilion flycatcher (Pyrocephalus obscurus),
