L2_orth,L2_ipa,L2_gloss,L2_etym
𐊀,,The first letter of the Lycian alphabet.,
𐊀𐊖𐊁𐊅𐊁𐊑𐊏𐊁𐊇𐊁,,collateral descendant,
𐊁,,The second letter of the Lycian alphabet.,
𐊂,,The third letter of the Lycian alphabet.,
𐊃,,The fourth letter of the Lycian alphabet.,
𐊄,,The fifth letter of the Lycian alphabet.,
𐊅,,The sixth letter of the Lycian alphabet.,
𐊆,,The seventh letter of the Lycian alphabet.,
𐊇,,The eighth letter of the Lycian alphabet.,
𐊈,,The ninth letter of the Lycian alphabet.,
𐊉,,The tenth letter of the Lycian alphabet.,
𐊊,,The 11th letter of the Lycian alphabet.,
𐊋,,The 12th letter of the Lycian alphabet.,
𐊋𐊂𐊀𐊗𐊕𐊀,,daughter,
𐊌,,The 13th letter of the Lycian alphabet.,
𐊍,,The 14th letter of the Lycian alphabet.,
𐊍𐊀𐊅𐊀,,wife,
𐊎,,The 15th letter of the Lycian alphabet.,
𐊏,,The 16th letter of the Lycian alphabet.,
𐊏𐊚𐊏𐊆,,brother,
𐊐,,The 17th letter of the Lycian alphabet.,
𐊑,,The 18th letter of the Lycian alphabet.,
𐊑𐊗𐊀𐊕𐊆𐊊𐊁𐊒𐊖-,,"A male given name from Old Persian, equivalent to English",
𐊒,,The 19th letter of the Lycian alphabet.,
𐊓,,The 20th letter of the Lycian alphabet.,
𐊔,,The 21st letter of the Lycian alphabet.,
𐊕,,The 22nd letter of the Lycian alphabet.,
𐊖,,The 23nd letter of the Lycian alphabet.,
𐊗,,The 24th letter of the Lycian alphabet.,
𐊗𐊕𐊐𐊎𐊆𐊖,,Lycia,
𐊘,,The 25th letter of the Lycian alphabet.,
𐊙,,The 26th letter of the Lycian alphabet.,
𐊚,,The 27th letter of the Lycian alphabet.,
𐊛,,The 28th letter of the Lycian alphabet.,
𐊜,,The 29th letter of the Lycian alphabet.,
𐊜𐊀𐊇𐊙,,sheep,*Hṓwis
