L2_orth,L2_ipa,L2_gloss,L2_etym
achikatli,,first son.,
aitochi,,Armadillo.,
ajakatl,,wind,
akamayi,,acamaya,
akatsana,,Thrush.,
aketspali,,"alligator, caiman, crocodile.",
akoatl,,Water snake.,
akuakuajtli,,big toad.,
Alemania,,Germany (a country in Europe),
altepetl,,city.,
apatox,,goose.,
apaxkoatl,,palm tree snake.,
apipiyalotl,,dragonfly,
apismiki,,to die of starvation.,
apole,/a.po.lɛ̃/,capulin (fruit),
apoletik,/a.po.lɛ̃.tik/,purple,
atl,,water.,
atoli,,atole.,
atotoli,,pelican.,
atototl,,Heron.,
auakatl,/aːwakatɬ/,avocado.,
axili,,"Salamander, lizard.",
axkaneli,,ant.,
axolotl,/aːʃoːloːtɬ/,axolotl,
ayotl,,turtle.,
chacha,/tʃatʃa/,pitahaya,
chachapali,,"pot, kettle, stew.",
chajchokotl,,guava.,
chajma,,King vulture.,
chakali,,prawn.,
chalchokokuauitl,,guava tree.,
chalchokotl,,guava.,
chalxokotl,,guava (fruit),
chapoli,,grasshopper.,
chichi,,dog,
chikojtsapotl,,sapodilla.,
chinanko,,Village.,
chokolatl,,Chocolate.,
echkuauitl,,piñon.,
Egipto,,Egypt (a country in Africa),
estli,[ˈes.tɬi],blood.,
etamali,,bean tamale.,
exotl,[ˈe.ʃoːtɬ],green beans.,
Guatemala,,Guatemala (a country in Central America),
ichkatl,,cotton.,
ichkatlapiali,,sheep.,
ikpali,,chair.,
iluikatl,,sky,
kakalotl,,crow.,
kastiyatlajtoli,,Spanish language.,
kastiyatlakatl,,"Spanish, Spaniard.",
koatl,,snake.,
kocho,,parrot.,
kuajtli,,eagle.,
kuamekaxokotl,,grapes,
kuamojmojtli,,Owl.,
kuapitso,,Wild boar.,
kuatochi,,Rabbit.,
kuaxilotl,,banana.,
kuejkuech,,rattlesnake,
kuika,,to sing.,
kuitlatl,,shit.,
lalax,/lalaːʃ/,Orange.,
lalaxatl,,Orange juice.,
lalaxtik,,orange.,
lechi,,milk,
lemo,,lemon.,
lemon,,lemon.,
Malaui,,Malawi (a country in Africa),
mantsana,,apple.,
mapachi,,raccoon.,
masakoatl,,mazacuata.,
masatl,/ˈma.saːtɬ/,deer,
matsajtli,/matsaʔtɬi/,pineapple.,
mejpaltlajka,,prickly pear.,
mexikatl,,"Mexican, Nahuan people.",
Mexko,,Mexico.,
Mexkoaltepetl,,Mexico City.,
michi,,fish.,
michtekuajketl,,Shark.,
mistli,/mistɬi/,(Matlapa): puma,
mixtli,,cloud.,
nauatlajtoli,,"Nahuatl language, Aztec language, Mexican language.",
nauatlakatl,,Nahua people.,
nejpali,,"prickly pear, Indian fig tree (Opuntia).",
ochonijtli,,papaya,
ojtli,,"way, path.",
okotl,,pine.,
palach,/ˈpa.lat͡ʃ/,turkey.,
papaya,,papaya.,
patox,,duck.,
pionakatl,,chicken meat.,
pitso,,Pig.,
Portugal,,Portugal (a country in Europe),
sintli,,corncob,
siuatl,,woman,
soli,,Quail.,
tekolotl,/teˈkoloːtɬ/,(Tamazunchale): owl,
tekuajketl,,Jaguar.,
tepetl,/ˈtepeːtɬ/,mountain.,
teposakali,,"vessel, boat, ship.",
texokotl,,tejocote.,
tiona,,god mother.,
tiopan,,temple.,
tiota,,god father.,
tlali,,land.,
tlapiali,,animal.,
Tokio,,Tokyo (the capital city of Japan),
tonati,/toːˈna.ti/,sun,
tototl,/toːtoːtɬ/,bird,
tsapotl,,zapote,
tsikatena,,coralillo snake.,
tsikatl,,ant.,
tsitsitl,,ant.,
Tunisia,,Tunisia (a country in Africa),
ualeya,,Watermelon.,
uejpol,,sister-in-low.,
ueyatl,[ˈweː.jaːtɬ],sea.,
ueyaxili,,"alligator, caiman.",
ueyinana,,grand mother.,
ueyitata,,grand father.,
ueyxili,,shell.,
uilotl,,Dove.,
umomojtli,,Owl.,
xali,,sand.,
xikojtli,,bumblebee.,
xili,,Snail.,
xiuitl,,year.,
xixtli,,barn owl.,
xochitl,/ʃoːtʃitɬ/,flower.,
xokotl,,plum,
xokoyotl,,last son.,
yolotl,,heart,
yoyomitl,,"clothing, cloth.",
