L2_orth,L2_ipa,L2_gloss,L2_etym
กระไต,,scissors,
กะซาย,,fingerroot.,
กะแอน,,fingerroot.,
กือ,,(one) hundred million.,
ขิงซาย,,fingerroot.,
แข่ว,,Alternative spelling of แข้ว,
แข้ว,,tooth; fang,
คิง,,body (of human).,
คิง,,self.,
คีง,,body (of human).,
คีง,,self.,
คุ,,bucket.,
เงี่ยง,,cuspidor; spittoon; chamber pot.,
แจง,,This term needs a translation to English. Please help,
ซุก,,to push.,
เซีย,,scissors,
เซื่อง,,to hide; to conceal.,
แซ่,,to soak; to steep; to immerse.,
ดัง,,nose,
ดาก,,anus.,
ดูก,,bone.,
ตำส้ม,,som tam,
ตุ้ย,,fat,
ถิ่ม,,Alternative spelling of ถิ้ม.,
ถิ้ม,,to discard; to drop; to leave.,
แถ,,to shave.,
ทอง,,copper,
นัว,,delicious; mellow.,
แนม,,to watch; to follow with one's eyes.,
บ่วง,,spoon,
บักหุ่ง,,papaya.,
บึ้ง,,tarantula.,
ประแจ,,lock,
ปะ,,This term needs a translation to English. Please help,
ปา,,to throw at.,
ปา,,fish.,
ปา,,fish.,
พู,,mountain,
แพง,,"to be possessive, to be loved",
แพง,,beloved; cherished,
ฟู,,to float (on the water).,
เฟือง,,straw,
ภาษา,/pʰáː sǎː/,language,
ว้อ,,mad; rabid.,
ว้อ,,rabies.,
เวียก,,work; job.,
สบ,,mouth.,
ส้วม,,bedroom.,
ส่วย,,to wash; to rinse.,
สู,,you (plural).,
เสิก,,armed conflict; war; battle; fight.,
เสิก,,to leave priesthood; to give up priesthood.,
เสิก,,to leave priesthood; to give up priesthood.,
โส,,"to discuss, to converse",
หด,,to pour (water on something),
หำ,,testicles,
หุ่ง,,papaya.,
เอียน,,eel.,
ฮวก,,tadpole,
ฮัก,,to love.,
เฮ็ด,,"to do, to work, to make",
เฮือ,,"boat, ship (used to call any watercraft).",
