L2_orth,L2_ipa,L2_gloss,L2_etym
ⴰⵎⴰⵏ,/aman/,"(uncountable) water, ⵉⵙ ⵜⵔⵉⵜ ⴰⵎⴰⵏ ?is trit aman ?Do",
ⴰⵜⴰⵢ,,tea (drink),
ⴰⵡⵔⵎⵉ,,"rue (a plant, Ruta spp.)",
ⴰⵢⴷⵉ,,dog,
ⴰⵣⵉⵔ,,"rosemary (an herb, Rosmarinus officinalis)",
ⴰⵣⵓⴽⵏⵏⵉ,,wild thyme (Thymus serpyllum),
ⵉⵍⴰⵎⵎⵏ,,bran (broken coat of cereal grain),
ⵖ,,"in
ⵍⵍⴰⵏ ⵡⴰⵎⴰⵏ ⵖ ⵡⴰⵏⵓllan waman ɣ wanuthere is water in the well",
ⵜⴰⴼⵓⵏⴰⵙⵜ,/tafunast/,"cow, Synonym: ⵜⴰⵎⵓⴳⴰⵢⵜ (tamugayt)",
ⵜⴰⵎⵓⴳⴰⵢⵜ,,"cow (bovine)
Synonym: ⵜⴰⴼⵓⵏⴰⵙⵜ (tafunast)",
ⵜⵉⴼⵉⵢⵢⴰ,,Alternative form of ⵜⵉⴼⵉⵢⵢⵉ (tifiyyi),
ⵜⵉⴼⵉⵢⵢⵉ,,meat,
