L2_orth,L2_ipa,L2_gloss,L2_etym
bahia,,"abura
Mitragyna ledermannii (syn. M. ciliata)[1][2]
Mitragyna stipulosa[3]
Synonym: (Aowin) baya",
baka,,tree,
bodua,,mansonia (Mansonia altissima)[2],
bohia,,"bilinga, opepe (Nauclea diderrichii, syn. N. trillesii)[1][2]
Synonym: bɔsema",
danta,,"(Aowin) danta (Nesogordonia papaverifera, syn. Cistanthera",
frake,,"limba, afara (Terminalia superba Engl. & Diels, syn. T. altissima A.Chev.)
Synonym: (Aowin) (ɛ)frany",
frammire,,idigbo (Terminalia ivorensis)[1],
nzuo,,water,
sɛ,,pass,
wawa,,"obeche, African whitewood (Triplochiton scleroxylon)[1],",
