L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Plautdietsch alphabet, called a and written in the Latin script.",
Acht,,"respect, esteem",
Achtel,,"an eighth, one-eighth of something",
Achtelmiel,,furlong,
Achtunk,,attention,
Adobe,,adobe,
Adrass,,address,
Adwent,,(Christianity) Advent,
Adwerb,,"adverb, Synonym: Omstauntswuat",
afens,,"almost, nearly",
Afrika,,Africa (a continent),
Aka,,acre,
Akamaun,,farmer,
Akj,/ac/,"corner, angle",egke
Akjs,/acs/,"axe, hatchet",
Akjsteen,,"cornerstone, keystone",
Alboagen,,elbow,
Alfalfa,,alfalfa,
Alumienium,,aluminum,
Ama,/ama/,"pail, bucket",
Anabaptist,,Anabaptist,
Anarkjist,,anarchist,
Angst,/aŋkst/,"fear, trepidation",
Anka,/anka/,anchor,
Antiefries,,antifreeze,
Aparat,/ɐpɐrat/,apparatus,
Apetiet,,appetite,
Apostel,,apostle,
Aprell,,April,
Arabein,,Arabia,
Armee,/arme/,army,
Armeejung,,soldier,
Arnt,,"crop, harvest",
Asch,,ash tree,
Asien,,Asia,
Ateen,,Athens,
Atomm,,atom,
Atommbomm,,"atomic bomb, atom bomb",
Aufbilt,,"image, likeness",
Aufbinjsel,,tourniquet,
Aufdrekja,,trigger,
Aufdrief,,abortion (termination of birth),
Auffaul,,"garbage, trash",
Aufgank,,"garbage, refuse, rubbish, trash",
auleen,,alone,
Aumpelmaun,,"puppet, marionette",
Aumt,,"office, administration, ministry",
aundasch,,differently,
Aundiedunk,,indication,
Aunordnunk,,"ordinance, law, demand",
Aunsiedla,,settler,
Aunsiedlunk,,settlement,
Aunstooss,,stumbling block,
Aunwault,,"lawyer, attorney",
Aupel,,apple,
Aupelmooss,,apple sauce,
Auss,,"axle, axis",
Bad,/bad/,bed (place for sleeping),bedde
Bak,/bak/,"(anatomy) cheek, oven",
Bakenboat,,sideburn,
Bakja,,baker,backære
Bakjarie,,bakery,
Bakpulwa,,baking powder,
Banan,,banana,
bandich,,manageable,
Bang,,homesickness,
bangrich,,"nostalgic, wistful, pining",
Bankia,,banker,
bankrott,,bankrupt,
Barba,,barber,
Barscht,/bɑɹʃ(t)/,hairbrush,
Bassem,,broom (domestic ustensil),
Bassoa,,bazaar,
Batrie,,battery,
Baul,/bɔɫ/,"ball, sphere, globe",bal
Baulkjen,,"beam, rafter",
baulstierich,,"stubborn, headstrong, obdurate",
Baun,/bɔun/,ban,
Baundiet,,bandit,
Baunt,/bɔnt/,"band, cord",
Bauntworm,,tapeworm,
Bauss,,boss,
baussich,,bossy,
be'endrucksvoll,,impressive,
Bea,/bɔɪɐ/,beer,
Becht,,exaggeration,
Bedeeljunk,,participation,
bedenkjlich,,questionable,
Bederfniss,,"need, requirement",
Bediedunk,,"portent, omen",
bedoodjent,,mortifying,
bedrekj,,depressed,
bedrekjent,,depressing,
bedrunken,,"drunk, drunken, intoxicated",
Bedwinjunk,,enforcement,
Been,,leg,
bees,,"evil, wicked",
Beesbaul,,baseball,
Beet,,beet,
Befrädjunk,,"satisfaction, gratification",
Befäl,,"command, order",
begoft,,"gifted, talented",
Behakjsunk,,incantation,
behelplich,,helpful,
Behelta,,"container, vessel",
behindat,,handicapped,
behutsom,,"gently, tenderly",
Beitel,,chisel,
Bejia,,greed,
bejierich,,"greedy, grasping, avaricious",
bejnodjent,,gracious,
Bejrafniss,,funeral,
bejrenst,,limited,
Bejriff,,"talent, knack",
Bekjantniss,,"confession, admission",
Bekjhus,,"outhouse, outdoor toilet",
Bekjsen,,"pants, trousers, slacks",
bekjwiemt,,bedraggled,
beleeft,,"loved, beloved, popular",
beleidjent,,insulting,
Belia,,"education, schooling",
belierungswieet,,educational,
bemeebelt,,furnished,
bemoakjboa,,noticeable,
bemummelt,,overdressed,
Benjel,,"young lad, chap",
Benkj,,bench,
bepilzt,,moldy,
Berecht,,"report, statement",
beriemt,,"famous, renowned",
Beriemtheit,,"fame, renown",
beroomt,,sooty,
Beroop,,"occupation, vocation, career",
beschafticht,,"busy, occupied",
bescheiden,,"modest, shy",
beschieet,,"threadbare, worn-out",
beschläpen,,"smart, shrewd, intelligent",
beschnäden,,circumcised,
beschrenkjt,,limited,
Beschäarunk,,contribution,
beschädicht,,damaged,
besennungslooss,,unconscious,
besonda,,"special, particular",
besopen,,"drunk, intoxicated, inebriated",
besorcht,,"worried, anxious, concerned",
bessawiess,,"little by little, bit by bit",
bestendich,,"permanent, constant, stable, steady",
bestädicht,,ordained,
besäten,,"possessed (by a demon or spirit), demoniac",
Besätenheit,,"obsession, preoccupation, fixation",
Betschla,,bachelor (unmarried man),
Bett,,tub,
betta,,bitter,
bettalich,,bitterly,
Bettaniss,,bitterness,
Bevelkjarunk,,"populace, population",
bewaufnet,,armed,
bewaundat,,"conversant, well-versed",
Bewiess,,"proof, evidence",
Bewona,,"inhabitant, dweller, resident",
bewonboa,,habitable,
Bewotrunk,,irrigation,
Bewustheit,,awareness,
Bewäajunk,,"motion, movement",
Bia,,pillowcase,
Bibel,,Bible,
Bie,,bee (insect),
Bieba,,beaver (semi-aquatic rodent),
Biedel,,"pouch, small bag",
Biedeltia,,marsupial,
Bieekjabrat,,bookshelf,
Bieekjaschaup,,bookshelf,
Bieeromp,,beehive,
Biel,,"axe, hatchet",
