L2_orth,L2_ipa,L2_gloss,L2_etym
chaʼvi,,(transitive) to pay,
Cha̱tun,,"Petlacalancingo (a town in Alcozauca de Guerrero, Guerrero,",
chiríta,,woodpecker,
chi̱'yo̱,,nest,
chi̱ta̱,,banana,
Chota,,"Atlamajalcingo (a city in Guerrero, Mexico)",
ikuìì,,fox,
ikú,,"mountain, wilderness",
isu,,deer,
ita,,flower,
i̱chi̱,,machete,
i̱ta,,river,
ki̱ví,,name,
ko̱ó,,snake,
kuái̱,,horse,
kìmì,,star,
Kǒ'yo,,Mexico City (the capital and largest city of Mexico),
leko,,rabbit,
láxa,,orange (fruit),
mbeke,,bone marrow,
mbelo,,buzzard,
ndika'a,,mountain lion,
ndikuáñú,,squirrel,
ndio'o,,hummingbird,
ndivá'i,,coyote,
nduchí,,bean,
ndu̱xán,,sandal,
sa̱ví,,rain,
Sindiáꞌá,,"Chilpancingo (a city, the state capital of Guerrero,",
sàà,,bird,
Tená,,"Ixcuinatoyac (a town in Malinaltepec, Guerrero, Mexico)",
tisǒ'ma,,scorpion,
tiàká,,fish,
Ti̱ndàꞌì,,"Tlapa de Comonfort (a city in Guerrero, Mexico)",
Tàkuáàn,,"Alcozauca de Guerrero (a city in Guerrero, Mexico)",
tì'ín,,skunk,
tìín,,rat,
vi̱kó,,cloud,
xa̱ko,,opossum,
ya̱kuín,,armadillo,
yaꞌá,,chili pepper,
yo̱ó,,"moon, month",
yuꞌú,,"mouth, lip, edge, shore",
yâá,,tongue,
ìì,,coati,
