L2_orth,L2_ipa,L2_gloss,L2_etym
ёко,/jo.koː/,"Alternative form of екэ̄ (jekə̄, “Yakut, Sakha [person]”)",
ёкоды,/jo.koː.di/,"Alternative form of екэ̄ды (jekə̄di, “Yakut, Sakha”)",
ёкоды,/jo.koː.di/,"Alternative form of екэ̄ды (jekə̄di, “Yakut, Sakha",
ёкодыт,/jo.koː.dit/,"Alternative form of екэ̄дыт (jekə̄dit, “in Yakut, Sakha",
А,,"The first letter of the Evenki alphabet, written in the Cyrillic script.",
авданна,,leaf,
ака,,"Zeya-dialect form of акӣн (akīn, “elder brother”)",
амака,,bear,
амут,,lake,
амӈа,,Alternative spelling of амңа (amңa),
ачакта,,maple,
багдавки,,swan,
бадялаки,,frog,
бебевки,,sheep,
бега,,"moon, month",
белика,,swallow (bird),
би,,I (personal pronoun),
бира,/bi.ra/,river,
бираг,,river,
бичэкэй,,spleen,
бо̄кта,,Alternative spelling of бокта (bokta),
бокан,,thigh,
болгиг,,hazel,
болони,,autumn,
босокто,,kidney,
буга,,"sky, heaven, world",
бултумэ,,slippery,
буни,,death,
бэйӈо,,wild deer,
гаг,,swan,
гаки,,crow,
гара,,branch,
ге,/ɡjeː/,"other, another, second, following, next, new, reverse",
гивчэн,,"wild goat, roe deer",
гида,,spear,
гирамна,,bone,
гирку,,wolf,
гулдука,,thigh,
гускэ,,wolf,
гуткэн,,pike (fish),
гэмургэн,,clavicle,
гэрби,,"name, reputation",
гэчипчу,,bitter,
дёло,,stone,
давладеми,/daβlaːd͡ʒəmiː/,"(transitive, intransitive) to sing",
дег,,chin,
делбэн,,taimen (fish),
диктэ,,berry,
долбони,,night,
долдыми,,"to hear, to listen",
доӈото,,Alternative spelling of доңото (doңoto),
дыги,/di.ɡiː/,fourth,
дыгин,/di.ɡin/,four,
дылача,/di.la.t͡ʃaː/,sun,
дэг,,"Alternative form of дэги (dəgi, “bird”)",
дэги,,bird,
дэгинӈэктэ,,mushroom,
дэлкин,,spleen,
дэрэ,,face,
дэӈкэ,,sable,
дюгуктэ,/ɟuɣuktə/,"(usually) wasp, (Barguzin) bee",
дюр,/d͡ʒuːr/,two,
дяв,,boat,
дягда,,pine,
дяги,/d͡ʒaː.ɡiː/,tenth,
дяланкакта,,elder (tree),
дяликса,,saliva,
дян,/d͡ʒaːn/,ten,
дяпки,/d͡ʒap.kiː/,eighth,
дяпкун,/d͡ʒap.kun/,eight,
дяргул,,dhole,
еги,/je.ɡiː/,ninth,
егин,/je.ɡin/,nine,
екэ,/jə.kəː/,"Yakut, Sakha (person)",
екэды,/jə.kəː.di/,"Yakut, Sakha",
екэды,/jə.kəː.di/,"Yakut, Sakha (language)",
екэдыт,/jə.kəː.dit/,"in Yakut, Sakha (language)",
иктэ,/iːk.tə/,tooth,
икэдеми,/ikəːd͡ʒəmiː/,"(transitive, intransitive) to sing",
илан,/i.lan/,three,
или,/i.liː/,third,
илэн,,spleen,
иманна,,snow,
инеми,/iɲəmiː/,(intransitive) to laugh,
инмэ,,needle,
инни,,"tongue (organ), Synonym: чолӣ (çolī)",
инэӈи,,day,
инӈэктэмкурэ,,bird cherry,
иракта,,tsar,
иргичи,,wolf,
иргэ,,brain,
ириктэ,,ant,
иӈинипчу,,cold,
килгасун,,hair,
киран,,eagle,
комурган,,clavicle,
конин,,sheep,
кулин,,snake,
кумака,,red deer,
кумикэн,,"insect, worm",
кэрэмун,,squirrel,
лакамавун,,elm,
лоптуки,,burbot (fish),
мёд,,honey,
ме̄ван,,heart,
мит,,we (inclusive),
монон,,maple,
моты,,elk,
мурин,,horse,
мучукай,,swallow (bird),
мэкчэн,,Siberian hornless deer,
мэрикта,,perch (fish),
мэӈун,,"silver, money",
мӯ,,Alternative spelling of му (mu),
нёгу,/ɲoː.ɡuː/,first,
надан,/na.dan/,seven,
нады,/na.diː/,seventh,
намнэ,,dust,
некэ,,sable,
некэчэн,,perch (fish),
нербэкэ,,hill,
неӈненӣ,,Alternative spelling of неӈнени (ņeŋņeņi),
никимна,/ɲikimna/,neck; nape; vertebra,
нирусан,,grayling (Thymallus thymallus),
нуме,,"habit, custom",
нэлки,,spring,
нэрэнӈэри,,lark,
нюӈи,/ɲu.ŋiː/,sixth,
нюӈняки,,goose,
нюӈун,/ɲu.ŋun/,six,
нярут,,lake,
няӈня,,Alternative spelling of няңня (ņaңņa),
овур,/ˈowur/,"bosom, breast",
олло,,fish,
орокон,,clavicle,
осиктачи,,stellar,
оӈокто,,Alternative spelling of оңокто (oңokto),
саканин,,pike (fish),
саман,/samaːn/,shaman,
самасик,,shamanic robes,
саргака,,perch (fish),
секта,,willow,
сен,,ear,
серун,,rainbow,
сеӈан,,burbot (fish),
си,,you (singular),
сигун,,sun,
силгивун,,"awl, Synonym: чивукэ (çiwukə) (Barguzin)",
сируги,,sand,
сиӈэрэкэн,,Alternative spelling of сиңэрэкэн (siңərəkən),
сулаки,,fox,
сунюрин,/su.ɲu.rin/,pig,
сэксэ,,blood,
сэмту,,rust,
тактыкаг,,hazel,
того,,"From Proto-Tungusic *toge, compare Even тог (tog),",
того,,"fire, warmth, heat, (Upper Aldan) lightning",
толгоки,,"sledge, sleigh, sled (a vehicle on runners, used for conveying loads over the snow or ice)",
толкин,,dream,
туксу,/tuːk.su/,cloud,
тунӈа,,five,
тунӈи,/tun.ŋiː/,fifth,
тураки,,jackdaw,
турлаки,,jackdaw,
турукэ,/turukə/,salt,
турэн,,"From Proto-Tungusic *turē-, compare Even төрэн (törən),",
турэн,,"language, speech",
тутэкэн,/tutəkəːn/,sword,
туӈэр,,lake,
тылэ,,bear,
тынмукит,,freedom,
тыргани,,day,
тэн,,tree,
удун,,rain,
укумни,,"milk, Эни синдуле укумниве уңчен.Əņi sindule ukumņiwe",
уллэ,,"From Proto-Tungusic *ulse. Compare Even улрэ (ulrə),",
уллэ,,meat,
улуки,,squirrel,
умукта,,"From Proto-Tungusic *ụmụ̄kta, from *ume (“nest”) +",
умукта,,egg,
умун,/u.muːn/,one,
умэки,,thigh (of an animal),
урим,,grey,
уркэ,,door,
урэ,,mountain,
уӈикта,,blood vessel,
хайласун,,elm,
хаман,/hamaːn/,"Alternative form of сама̄н (samān, “shaman”)",
ханячувка,,mirror,
хее,,swamp,
хелаки,,partridge,
хилбик,,burbot (fish),
хилгивун,,"Alternative form of силгивӯн (silgiwūn, “awl”)",
хисэлэ,,lizard,
хомоты,,bear,
хукэн,,"craw, crop",
хула,,aspen,
хулэптэн,,ash,
хэдюн,,upper lip,
хэмун,,"lower lip, mouth",
чагамкура,,oak,
чалбан,,birch,
часивки,,pike (fish),
чивукчак,,sparrow,
чипича,,sparrow,
чипкан,,sable,
чирукай,,pike (fish),
чоли,,"tongue (organ)
Synonym: инни (inņi)",
чэмэл,,seed,
шаман,/ʃamaːn/,"Alternative form of сама̄н (samān, “shaman”)",
шилгивун,,"Alternative form of силгивӯн (silgiwūn, “awl”)",
эвэнки,/ə.βən.kiː/,"Evenk, Evenki (person)",
эдын,/ə.din/,wind,
эдынми,,to blow,
экэри,,dandruff,
эмугдэ,,"innards, entrails",
эса,,eye,
эӈуктэ,/ə.ŋuk.tə/,onion,
ӈалэ,,Alternative spelling of ңалэ (ңalə),
ӈинакин,,Alternative spelling of ңинакин (ңinakin),
ӈэри,,Alternative spelling of ңэри (ңəri),
