L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Mohawk alphabet, written in the Latin script.",
akaónha,,"she, her",
akoksténha,,old woman,
anonhwaráweron,,groundhog,
aní:tas,,skunk,
atateken,,"brotherhood, sisterhood, equality, fraternity between people",
atekhwà:ra,/ʔadeˈkʷʰaːɾa/,(furniture) table,
atená:ti,,elk,
atià:tawi,,shirt,
atí:ron,,raccoon,
atókwa,,spoon,
eksà:ʼa,,"gal, girl or young lady",
eksá:’a,,girl (female child),
Kahnawà:ke,/ɡahnaˈwaːɡe/,"Kahnawake, Caughnawaga (a large Mohawk community on the South Shore region of Montreal)",
kahná:waʼ,/ɡaˈʰnaːwaʔ/,(geography) rapids,
kanatakón:ha,,sparrow,
kanien'keha,,"The Mohawk people, one of the five of the original Iroquois confederation.",
Kanien'kehá:ka,,The Mohawk people,
kanien’kéha,/ɡanjʌ̃ʔɡˈɛha/,(linguistics) Mohawk,
kaniáhten,,snapping turtle,
kaná:ta,/ɡaˈnaːda/,village,
kanáktaʼ,,(furniture) bed,
kanónhsa,/ɡaˈnũhsa/,"(architecture) dwelling, home, house or residence",
karíhton,,peacekeeper (peace officer in an Indian Reserve),
kenkwité:ne,,spring,
kà:sere,/ˈɡàːzɛrɛ/,"(automobiles) auto, automobile, car, motor, motorcar",
káhi,/ˈɡahi/,(botany) fruit,
kén:reks,,cougar,
ohkwé:sen,,"partridge, grouse",
ohné:kaʼ,/ʔoˈhneːɡaʔ/,"(chemistry) fluid, liquid or water",
ohné꞉ka',,water,
ohskennón:ton,,deer,
ohá:kwaront,,heron,
oháha,,"(transport) path, road or route",
okwáho,,wolf,
okáːraʼ,/ʔoˈɡaːɾaʔ/,"(narratology) account, narrative, story or tale",
okónhsaʼ,/ʔoˈɡũʰsaʔ/,(anatomy) face or countenance,
onekwèn:ta,/oneˈɡʷʌ̃ːda/,(anatomy) stomach,
onéntshaʼ,/ʔoˈnʌ̃t͡sʰaʔ/,(anatomy) arm,
orhió:ken,,chipmunk,
othèːseraʼ,/ʔoˈtʰeːzeɾaʔ/,(cooking) flour,
owistóhseraʼ,/ʔowiˈsdoʰseɾaʔ/,(cooking) butter,
raksà:ʼa,,boy,
raksá:’a,,boy (male child),
Rotinonshón:ni,/rodinũshũːni/,"The longhouse builders., The Iroquois people.",
rotisken’rakéhte,/rodisɡʌ̃ʔraˈɡehdeʔ/,Warriors,
rón:kwe,/ˈrũːkʷɛ/,man,
satien,,sit,
skaweró:wane,,turkey,
tawístawis,,snipe,
tesaráhtat,,run,
testan,,stop,
tsianì:to,,beaver,
tsihskó:ko,,robin,
tsihstékeri,,horned owl,
tánon',,and,
tésta’n,,stop,
tó:kwahre,,cranberry,
wáhta,,(botany) maple,
áhta,,shoe,
érhar,/ˈɛrhar/,dog or canine,
ó:nenhste,,corn,
ónhka,,who?,
óniehte,,snow,
óweia,/ˈʔoweja/,(zoology) wing,
ówera,/ˈoweɾa/,(meteorology) air or wind,
