L2_orth,L2_ipa,L2_gloss,L2_etym
بو,,mosquito,
خام,,boy,
دور,,door,
دور,,(anatomy) face,
دور,,(anatomy) face,
سور,,sun,
ټیرا,,to wink,
پارال,,apple,
چور,,thief,
ډیاء,,the sound of a bullet,
کاو,,what kind of,
ڵ,/ɬ/,"A consonant letter of Pashayi, used for the voiceless lateral fricative.",
