L2_orth,L2_ipa,L2_gloss,L2_etym
abaïe,,abbey,
abe,,tree,
acater,,"to buy, Ej vo-t in vile por acater queuques pétiotés",
acouter,,"(intransitive) to listen, I n’o rin acoutè d'chou qu'j'o",
aerde,,"to seize, Tu doés aerde el soéris, You have to seize",
afoaire,,business,
ainnieu,,lamb,
anmeur,,"love, emotion",
Antweon,,Antoing (a municipality of Belgium),
aperchuvoér,,"to see, to glimpse, to catch sight of, Edpis m’moaison",
arnitoéle,,"World Wide Web, the Web, the Internet",
atcheuiller,,"to welcome, to accommodate, Quanqu’ej su arivè, is",
aüre,,"an adventure, something that happened, an incident,",
avoér,,"to have, Il o unne voèture fort bèle !, He has a beautiful",
babaille,,Only used in faire la babaille.,
babaye,,Alternative form of babaille,
beudet,,ass (donkey),
bieu,,handsome; beautiful,
bieutè,,(Somme and Oise) beauty,
bisson,,"A bush (“shrub, woody plant, like a small trunkless",
boaissier,,"to lower., to turn down (as a volume/setting)., Tu",
boin,,good,
boulindger,,baker,
boulindjrie,,bakery,
cachier,,"to hunt, Quand-jou qu’ch’est qu’os irez cachier ?,",
caïèle,,chair,
cambe,,room,
canchon,,song,
canger,,"to change, Ti min tiot, tu n’canjros mie !, You won't",
canter,,"to sing, Ej vouroè prinde ed ches lchons por aprinde",
Carpentier,,"Carpentier (“A occupational surname, from occupations​.”)",
cartchul,,calculation,
catieu,,(Somme and Oise) castle,
che,,this,
chimintière,,"cemetery, graveyard",
ciu,,sky,
cloke,,bell,
cmander,,"To order, Ej voroè cmander l'minme cose !, I would",
cmincher,,"to begin, start, Innui os alons cmincher unne nouvèle",
connoéte,,"to know, Os n'vos connéçons mie., We don't know you.",
cors,,body,
cose,,thing,
cot,,cat,
cvalier,,knight,
cvau,,horse,
danme,,woman,
dgère,,(Somme and Oise) war,
dgeule,,"(Somme and Oise, vulgar) mouth",
diminche,/di.mɛ̃ʃ/,Sunday,
dins,,in; inside of,
diu,,a god,
Diu,,(Christianity) God,
d'main,,tomorrow,
donner,/dɔ̃.ne/,"to give, to transfer the possession/holding of something",
dviser,,"to speak, to talk, Os n'alons mie nin dviser por coér",
é,,"bee, Ch’est unne éIt’s a bee",
erchuvoér,,"to receive, Ej n'o mie rchu ch’live eq j'avoé kmandè",
étchèle,,a ladder,
ète,,"to be, Ej su fort contint d’vos vir !, I am happy to",
étot,,"the status of somebody, one's profession",
fanme,,woman,
file,,"girl, daughter",
fiu,,son,
foaichon,,manner,
funmer,,"to smoke, Emn'anmi i s'o mins à funmer, ej n'o mie",
funtcher,,"to smoke, Ej n'o mie voulu funtcher, ej savoè qu'ch'étoèt",
gambe,,leg,
garchon,,boy,
gilet,,sweater; jumper,
glinne,,hen,
guère,,(Nord and Pas-de-Calais) war,
gueule,,"(Nord and Pas-de-Calais, vulgar) one's mouth",
iau,,"water (drinkable liquid), (Old anonymous Picard poem),",
ichi,,here (in this place),
jouer,,"to play
Èmn'éfint i joue din'l jornèe, pi conme cha ej peus m'erposer.
My child plays during the day so that I can rest.",
keucher,,"to shoe, Keuchons-nos rade, aïte-aïte !, Let's put",
keuchure,,shoe,
keur,,(Nord and Pas-de-Calais) heart,
laicier,,Alternative form of laissier,
laissier,,"to let, to leave, I feut laissier ches vakes din'ch",
langue,,"(anatomy) tongue, language",
Lile,,Lille (a city in France),
lingue,,"tongue, language",
liu,,place,
live,,book,
machon,,mason,
madgète,,goat,
maugrè,,"despite, in spite of",
min,,my,
minger,,"to eat, I n’o rin mingè innui, He didn't eat anything",
minton,,chin,
mner,,"To lead, Ech bus i vo nos mner a'ch catieu., the bus",
moaison,,house,
moaite,,"master, boss, Ch’est mi ch’moaite, foais chou qu’ej",
monne,,world,
mort,,death,
nous,,we,
onme,,man,
pantalon,,trousers,
pichon,,"fish (creature), fish (food)",
piçon,,fish,
pindant,,during,
poaiyis,,country,
pouchin,,chick (young chicken),
p'tit,,small,
roaison,,reason,
rogin,,grape (fruit),
rondger,,to gnaw,
sache,,well-behaved,
seudard,,soldier,
sin,,"his, hers or its",
smangne,,(Somme and Oise) week,
soér,,evening,
soir,,evening,
somme,,sleep,
tans,,time,
tcheuiller,,to grab,
tcheur,,(Somme and Oise) heart,
tère,,"(Somme and Oise) earth, ground",
terseuter,,to jump,
tertous,,everyone,
tière,,"(Nord and Pas-de-Calais) earth, ground",
tin,,your,
toudis,,"allways, still",
tribouler,,to tumble,
trouver,,to find,
uis,,door,
vake,,cow,
vèpe,,evening,
vie,,life,
viéz,,"ancient; old, Synonym: viu",
vint,,wind,
vir,,to see,
viu,,old,
vouloér,,"to want, Ej veu-t acater unne carète, I want to buy",
warder,,to keep,
