L2_orth,L2_ipa,L2_gloss,L2_etym
akou,,"I (personal pronoun), me (direct object of a verb),",
aneak,,"child (a female or male child, a daughter or son)",
anum,,water,
apui,,fire (oxidation reaction),
asou,,dog (animal),
atur,,"to arrange (to set up, organise)",
awan,,cloud (visible mass of water droplets suspended in,
barat,,west (compass point),
barat,,"west (towards the west), west (western), west (occidental)",
belaih,,-teen (to form numbers 11 - 19),
belei,,to buy (to obtain for money),
besi,,"(physics, chemistry, metallurgy) iron (element)",
bulou,,(anatomy) hair (the collection or mass of filaments,
daak,,blood,
dengen,,otter (mammal),
dua,,two,
ja,,one,
je-,,uni-,
jing,,Alternative form of zink,zink
kauih,,steam (water vapor),
ketapi,,but (although),
kulit,,"skin (outer covering of the body of a person), leather",
kutou,,louse (insect),
laan,,west (compass point),
laan,,west (towards the west),
lima,,five,
lumut,,moss (plants of the division Bryophyta),
maih,,gold (element),
melireng,,sulfur (element),
nanak,,pus (fluid found in regions of infection),
oksijen,,oxygen (chemical element),oxygen
palei,,taboo,
pangai,,wind (movement of air),
pat,,four,
peranakan,,"(anatomy) Womb, uterus",
pirek,,silver (metal),
puweang,,zero,
rimau,,"panther (big cat of genus Panthera), tiger (The mammal",
sakai,,friend,
sarai,,lemongrass,
satu,,one,
singa,,lion (big cat Panthera leo),
suwil,,(mechanics) Lever (rigid piece),
tapi,,Alternative form of ketapi,
tarum,,Cassia alata (a tree),
tebou,,sugar cane,
teknik,,technique (method of carrying something out),technique
telibisien,,television (medium),television
telou,,three,
tetapi,,Alternative form of ketapi,
timah,,tin (element),
tirem,,oyster,
tren,,"(transport, railway) train (line of connected cars",train
tuala,,towel (cloth used for wiping),
tujoh,,(geography) cape (headland),
tuwaih,,(mechanics) Lever (rigid piece),
uban,,grey hair (hair with the colour grey),
ubei,,yam (any Dioscorea vine),
ujan,,rain (condensed water from a cloud),
urup,,letter (letter of the alphabet),
zink,,zinc (Element),zinc
