L2_orth,L2_ipa,L2_gloss,L2_etym
ƶ,/ʐ/,"The forty-fifth letter of the Abkhaz alphabet, in the Latin script",
џ,/d͡ʐ/,The sixty-first letter of the Abkhaz alphabet,
џь,/d͡ʒ/,The sixty-second letter of the Abkhaz alphabet,
Џь,/d͡ʒ/,The sixty-second letter of the Abkhaz alphabet,
аџьыка,/aˈd͡ʒə.kʼa/,"salt, adjika, adzhika",
А,,"The first letter of the Abkhaz alphabet, written in the Cyrillic script.",
а-,,"(definite) article, attached to Abkhaz words, denoting definiteness.
аҳаирплан иҧыруеит ― aḥairṗlan iҧərueiṭ ― the aircraft flies
ашəҟəыҩҩцәа Аҟәаҟа ицеит ― ašəq̇əəj°j°c°a Aq̇°aq̇a iceiṭ ― the writers went to Sukhumi",
ааба,/aapa/,eight (8),
аамҭа,,time,
аб,,father,
абаза,,Abaza,
абаза,,"Abaza, Abaza person",
абахҭа,,prison,
авиациа,,aviation,
авиациабзиабаҩ,,aviation enthusiast,
агыруа,,"Mingrelian, farm labourer",
агәарҭа,/aˈɡʷarta/,flock,
ажәҩан,,sky,
Азербаиџьан,,Azerbaijan (a country in Europe and Asia),
аибашьра,,war,
Акампыр,,Caucasian bladdernut (Staphylea colchica),
акамыршша,,snail,
акиоск,,"kiosk, booth",
акы,/akʼɨ/,one (1),
аламыс,,conscience,
амаркатыл,,scissors,
амц,/ˈamt͡s/,a lie,
амшә,/ˈa.mʃʷ/,bear (Ursus arctos syriacus),
амҵ,[amt͡sʼ],(Bzyb) fly (insect),
ан,,mother,
анамыс,,conscience,
апаҭырџьан,,tomato,
ареспублика,,republic,
ари,,this,
Арнауыҭтәыла,,Albania (a country in Europe),
аса,,sword,
асона,,celery,
ауахәама,,church,
аха,,but,
аха,,(literary) stake,
аха,,(literary) stake,
ахамы,/a.χaˈmə/,fur coat,
ахарҵәы,/aχarˈt͡ɕʷɨ/,"yoghurt, yogurt, yogourt",
ахахуы,[aχˤaχˤʷə],"(Bzyb, anatomy) a hair",
ахаҵа,[aχˤátsʼa],(Bzyb) man,
аху,[axɨw],(literary) price,
ахумарра,/axɨwmarra/,(literary) game (playful or competitive activity),
ахухуа,/axɨwxwa/,"(literary) long, lengthy",
ахушә,/aχˤʷʂʷ/,"(Bzyb) medicine, drug (substance that promotes healing)",
ахуы,[aχˤʷə],(Bzyb) portion,
ахыц,/aχəts/,(Bzyb) onion,
ахьчԥаԥы́р,,butterfly,
ац,/at͡s/,(literary) tooth,
аца,/atsa/,(Bzyb) cherry,
ацыр,/atsər/,(Bzyb) rennet (enzyme used to make cheese),
ацҳақәа,,plural of а́цҳа (ácḥa),
ацәанҵа,,tattoo,
ачқьыҧ,,fork,
ашьамхы,,knee,
ашьха,,mountain,
ашҳам,,"venom, poison",
ақәа,,rain,
аҟа́ма,,dagger,
Аҟәа,,Sukhumi,
аҧра,,sail,
Аҧснытәи,,"Abkhazian, belonging to Abkhazia.",
Аҧсуа,,The Abkhaz language (the Northwest Caucasian language spoken in Abkhazia).,
Аҧсуа,,Abkhazian,
аҧсшәа,,Abkhaz language,
аҭаацәа,,immediate family,
аҳа,/aˈħa/,(literary) pear (fruit),
аҳамҭа,/aħamtʰa/,"(literary) gift, present",
аҳасабтә,/aħasaptʷʼ/,"(literary) task, problem",
аҵаа,/atsʼaa/,(Bzyb) corned beef,
аҵаа,/atsʼaa/,(literary) ice,
аҵаа,/atsʼaa/,(literary) ice,
аҵаҵмыџь,[at͡sʼat͡sʼmɨd͡ʒ],(literary) pomegranate,
аҵыху,/at͡sʼɨxɨw/,(literary) tail,
аӡ,[adz],(Bzyb) flea,
аӡа,/adza/,(Bzyb) damp,
аӡын,/adzən/,(Bzyb) earth,
аӡәыцәи,/ad͡ʑʷɨt͡ɕʰʷɨj/,(literary) heron,
аӡӷаб,,"girl, Synonym: аҧҳəызба (aҧḥəəzba)",
аӷәӷәа,,strong,
Аԥсны,,Abkhazia,
б-,,"(2nd-person singular feminine possessive prefix) your
Бан сылбеит. ― Ban səlbeiṭ. ― Your mother saw me.",
аба,,dry,
абанан,,banana,
абара,,to see,
бара,,you (2nd person feminine singular pronoun),
абард,,"thorny undergrowth, brush, bushes",
абгаду,,wolf,
бжьба,/pʒpa/,seven (7),
абжьы,,voice,
абз,,tongue,
абзиа,,good,
абзиабаҩ,,"lover, fan, enthusiast",
абзиазаара,,"good, to be good
Ари ашәҟәы даара ибзиоуп! ― Ari aš°q̇°ə daara ibziouṗ! ― This book is very good!",
абзиахара,,"good, to be good",
абызшәа,,"language, Аҧсуа бызшәа. ― Aҧsua bəzš°a. ― Abkhaz language.,",
абҳәа,,"plum, prune",
абҳәаса,,(Bzyb dialect) wild plum,
абҵара,,November,
абӷьы,/aˈbʁʲə/,leaf,
ваза,,vase,
агеографиа,,geography,
гь,/c/,The fifth letter of the Abkhaz alphabet,
Гь,/c/,The fifth letter of the Abkhaz alphabet,
-гьы,,and,
гә,/kʷ/,The sixth letter of the Abkhaz alphabet,
Гә,/kʷ/,The sixth letter of the Abkhaz alphabet,
Гәдоуҭа,,Gudauta,
агәы,[aˈɡʷɨ],heart,
даара,,very,
даараӡа,,very,
дада,,father,
адамра,,"tomb, grave, dolmen",
дара,,they (3rd person plural pronoun),
адаӷь,,frog,
адгьыл,,"earth, land, country, Synonym: а-тәыла (a-ṭ°əla)",
адгьылбжьаха,,island,
адельфин,,dolphin,
аду,,"big, large",
адузаара,,"to be big, large",
адухара,,"to be big, large",
адырра,,"to know
Издыруеит. ― Izdərueiṭ. ― I know (it).",
дә,/tʷ/,The eleventh letter of the Abkhaz alphabet,
Дә,/tʷ/,The eleventh letter of the Abkhaz alphabet,
Егры,,Inguri river,
Ермантәыла,,Armenia (a country in Europe and Asia),
аеҵәа,,star (heavenly body),
ажакьа,,"beard, ижакьа ауишьҭит ― ižaḳ̍a auiš̍tiṭ ― he grew",
жь,/ʒ/,The fourteenth letter of the Abkhaz alphabet,
Жь,/ʒ/,The fourteenth letter of the Abkhaz alphabet,
ажьа,/aˈʒa/,hare (Lepus europaeus),
ажьы,,meat,
ажьырныҳәа,/aʒɨrnɨħʷa/,January,
ажьҭаара,,grape harvest,
жә,/ʒʷ/,The fifteenth letter of the Abkhaz alphabet,
Жә,/ʒʷ/,The fifteenth letter of the Abkhaz alphabet,
жәаа,/ʒʷaa/,eighteen (18),
жәаба,/ʒʷapa/,ten (10),
жәабран,,February,
ажәар,,dictionary,
жәаф,[ʒʷaf],sixteen (16),
жәаха,/ʒʷaxa/,thirteen (13),
жәаҩа,/ʒʷaɥa/,twelve (12),
жәба,/ʒʷpa/,nine (9),
жәеиза,/ʒʷajza/,eleven (11),
жәибжь,/ʒʷɨjpʒ/,seventeen (17),
жәиԥшь,/ʒʷɨjpʰʃ/,fourteen (14),
жәохә,/ʒʷaxʷ/,fifteen (15),
з-,,(1st person singular pronoun) I.,
зеижә,/zajʒʷ/,nineteen (19),
азы,,for,
азҵаара,,question,
-и,,and,
аиааира,,"victory, winning
Аҧсны аиааира. ― Aҧsnə aiaaira. ― Abkhazia's victory.",
аиааира,,"to win
Диааит. ― Diaaiṭ. ― He won.",
аиааирагаҩы,,"winner
Ҳиааирагаҩцәоуп! ― Ḥiaairagaj°c°ouṗ! ― We are the winners!",
иара,,he (3rd person masculine singular pronoun),
иҭабуп,,thank you,
акаҳуа,,coffee,
кь,/cʼ/,The twenty-first letter of the Abkhaz alphabet,
Кь,/cʼ/,The twenty-first letter of the Abkhaz alphabet,
кә,/kʼʷ/,The twenty-second letter of the Abkhaz alphabet,
Кә,/kʼʷ/,The twenty-second letter of the Abkhaz alphabet,
Кәыдры,,Kodori,
ала,,dog,
ала,,eye (organ of sight),
ала,,eye (organ of sight),
лара,,she (3rd person feminine singular pronoun),
алаҵара,,May,
амаҭ,,snake,
аметан,,(organic chemistry) methane,
аметанол,,(organic chemistry) methanol,
аметил,,(organic chemistry) methyl,
амза,,"moon, month",
Москва,,"Moscow (a federal city, the capital of Russia)",
амш,,day (period of 24 hours),
амшаҧы,,April,
амшынҳәа,,dolphin,
амҽыша,,Sunday,
нанҳәа,,August,
анапы,,hand,
анацәа,,finger,
анашанаҟаҵаҩ,/a.naˈʂa.na.qʼa.t͡sʼaɥ/,wizard,
нудизм,,"nudism (the belief in or practice of social, non-sexual",
анышә,,"earth, clay",
Пакистан,,Pakistan (a country in South Asia),
аплиаж,,beach,
-ра,,"the infinitive form of a verb, denoting there is no definite tense, see also а-
адырра ― adərra ― to know
аҧсшәа аҳəара ― aҧsš°a aḥəara ― to speak the Abkhaz language
аиааира ― aiaaira ― to win",
арашәара,,June,
с-,,"(possessive prefix) my, mine
Саб аҧсуа бызшәа бзиаӡаны идыруеит. ― Sab aҧsua bəzš°a bziadzanə idərueiṭ. ― My father knows the Abkhaz language very good.",
асааҭ,,hour,
асабша,,Saturday,
сара,,I (1st person singular pronoun),
Суоми,,Finland (a country in Northern Europe),
сы-,,(1st person singular pronoun) me.,
ателевизор,,television set,
ателеграф,,telegraph,
ателехәаҧшра,,television,
атранспорт,,transport,
-тә,,adjective-forming suffix,
тә,/tʼʷ/,The thirty-eighth letter of the Abkhaz alphabet,
Тә,/tʼʷ/,The thirty-eighth letter of the Abkhaz alphabet,
-тәи,,"adjective-forming suffix, especially with nouns denoting location or time",
атәыла,,"country
Synonym: адгьыл (adg’əl)",
уара,,you (2nd person masculine singular pronoun),
уаха,,"this evening
Уаха уҩныҟа ҳцап. ― Uaxa uj°nəq̇a ḥcaṗ. ― This evening we will go to your house.",
уахатәи,,"this evening's, of this evening",
Урыстәыла,,Russia,
фба,/fpa/,six (6),
афы,,lightning,
ахаҳә,/aˈxaħʷ/,stone,
ахаша,,Wednesday,
ахаҿы,,face,
Хорватиа,,Croatia,
ахш,/ˈa.χʂ/,milk,
ахы,/aˈχə/,head,
хь,/ç/,The forty-fourth letter of the Abkhaz alphabet,
Хь,,the forty-fourth letter of the Abkhaz alphabet,
ахьӡ,,name,
ахьаа,,pain,
ахьы,,gold,
хә,/ʍ/,The forty-fifth letter of the Abkhaz alphabet,
Хә,/ʍ/,The forty-fifth letter of the Abkhaz alphabet,
хәажәкыра,,March,
ахәаша,,Friday,
хәба,/xʷpa/,five (5),
хԥа,/xpʰa/,three (3),
ацара,,to go,
ацаԥха,,key,
ацҳа,,bridge,
цә,/t͡ɕʷʰ/,The forty-ninth letter of the Abkhaz alphabet,
Цә,/t͡ɕʷʰ/,The forty-ninth letter of the Abkhaz alphabet,
-цәа,,animate plural-forming suffix,
цәыббра,,September,
ацәҳәыра,,desert,
ача,,bread,
Чечентәыла,,Chechnya (a republic of the northern Caucasus of Russia; capital: Grozny),
ашкәакәа,,"white
Амашьына шкәакәа. ― Amaš̍əna šḳwaḳ°a. ― The white car.",
шь,/ʃ/,The fifty-seventh letter of the Abkhaz alphabet,
Шь,/ʃ/,The fifty-seventh letter of the Abkhaz alphabet,
ашьа,,blood,
ашьапы,,"leg, foot",
ашқәс,,year,
шә,/ʃʷ/,The fifty-eighth letter of the Abkhaz alphabet,
Шә,/ʃʷ/,The fifty-eighth letter of the Abkhaz alphabet,
шәара,,you (2nd person plural pronoun),
ашәахьа,,Monday,
ашәҟәы,,book,
ҕ,/ʁ/,The seventh letter of the Abkhaz alphabet,
аӷу,/ɑʁɨw/,"board, plank",
ҕь,/ʁʲ/,The eighth letter of the Abkhaz alphabet,
ҕә,/ʁʷ/,The ninth letter of the Abkhaz alphabet,
ақалақь,,city,
ақуҧш,,young,
Қырҭтәыла,,Georgia (country),
қь,/cʰ/,The twenty-fourth letter of the Abkhaz alphabet,
Қь,/cʰ/,The twenty-fourth letter of the Abkhaz alphabet,
қә,/kʷʰ/,The twenty-fifth letter of the Abkhaz alphabet,
Қә,/kʷʰ/,The twenty-fifth letter of the Abkhaz alphabet,
-қәа,,inanimate plural-forming suffix,
ақәоура,,rain,
ақәыџьма,/aˈkʷə.d͡ʒma/,"wolf, Synonym: абгаду́ (abgadú)",
ҟ,/qʼ/,The twenty-sixth letter of the Abkhaz alphabet,
Ҟ,/qʼ/,The twenty-sixth letter of the Abkhaz alphabet,
ҟь,/qʼʲ/,The twenty-seventh letter of the Abkhaz alphabet,
Ҟь,/qʼʲ/,The twenty-seventh letter of the Abkhaz alphabet,
ҟә,/qʼʷ/,The twenty-eighth letter of the Abkhaz alphabet,
Ҟә,/qʼʷ/,The twenty-eighth letter of the Abkhaz alphabet,
аҧенџьыр,,window,
аҧслымӡ,,"swamp, sand",
ҧхынгәы,,July,
ҧхынҷкәын,,December,
аҧша,,wind,
аҧшьаша,,Thursday,
аҧынҵа,,nose,
аҧырра,,to fly,
Ҩ,/ɥ/,O-hook; Letter of the Cyrillic alphabet as used in the Abkhaz language.,
ҩ,/ɥ/,The sixtieth letter of the Abkhaz alphabet,
ҩажәа,/ɥaˈʒʷa/,twenty (20),
аҩаша,,Tuesday,
ҩба,/ɥpa/,two (2),
аҩны,,house,
-ҩы,,"suffix, denoting a profession or a performer of an action.",
ҭ,/tʰ/,The thirty-ninth letter of the Abkhaz alphabet,
ҭә,/tʷʰ/,The fortieth letter of the Abkhaz alphabet,
Ҭә,/tʷʰ/,The fortieth letter of the Abkhaz alphabet,
ҳ,/ħ/,The forty-sixth letter of the Abkhaz alphabet,
