L2_orth,L2_ipa,L2_gloss,L2_etym
barojil,,cold,
baró,,"big, large, superior, excellent",
bato,,"father
Synonyms: batico, (affectionate) dada",
brotomuchó,,first cousin,
calorrí,,female equivalent of calorró,
calorró,,"Romani (modern, as opposed to zincaló)",
cam,,"(astronomy) sun, Synonym: ocán",
camelar,,"to court, to enamor, to desire, to love",
chachipén,,"truth, reality",
chai,,"girl, (antiphrastic) harlot, prostitute",
chalar,,"to go, walk, to pass",
chanar,,to know,
chavó,,boy,
chipicallí,,Romani language,
chipí,,language,
dada,,"(endearing) father
Synonyms: batico, bato",
dadá,,Alternative form of dada (“father”),
debel,,god (in general),
gaché,,"gadje (non-Romani man), Synonym: (female) gachí, youth,",
gachí,,"gadje (non-Romani woman), Synonym: (male) gaché, female,",
gachó,,Alternative form of gaché,
jil,,cool (temperature),
man,,"Contraction of mangue (“I, me”).",
mangue,,I,
manú,,"man, male person",
menda,,"I; first person singular personal pronoun, nominative case",
orí,,"hello, hi",
pañibaró,,"sea, ocean",
pañí,,water,
pejuchar,,to cook,
piltra,,bed,
pinchar,,"to recognize, to know (someone)",
pincherar,,"to recognize, to know",
pindoró,,Hungarian Romani,
pinré,,foot of a person,
piyar,,to drink,
plal,,"brother (member of a guild or brotherhood), comrade",phral
puchar,,"to ask, inquire, question",
puchañí,,question,
puchelar,,"Alternative form of puchar (“to ask, inquire, question”)",
puranar,,"to get old, age",
purañí,,"old age, age",
puré,,"old, ancient",
puró,,Alternative form of puré (“old; ancient”),
romí,,wife,
Sesé,,Spain (a country in Europe),
timujiar,,to divine,
timujó,,divine,
tiquinó,,Alternative form of tiquiñó (“short”),
tiquiñó,,short,
traquia,,grape,
trejú,,Alternative form of trijul (“cross”),
trijul,,cross,
trijular,,crucify,
trimurtí,,Alternative letter-case form of Trimurtí (“Trinity”),
Trimurtí,,(Christianity) Trinity,
trin,,three,
trincheró,,third,
trine,,Alternative form of trin (“three”),
trino,,third,
trubianó,,Aragonese,
truniano,,Alternative form of trubianó (“Aragonese”),
trusí,,cotton,
ucho,,dew,
uchular,,"to prop up, to make upright",
uchurgañí,,star,
ulicha,,street,
