L2_orth,L2_ipa,L2_gloss,L2_etym
aal,,his/her spouse,
aasj,,(archaic) A kind of whale,
ai,,his father,
ai,,still (used with nominalized third person verbs),
alxcmaam,/ɑɬχˈkmɑːm/,"the wife of someone's husband's brother, the wife of",
azoj,/ˈɑʃox/,Star.,
caacoj,/ˈkɑːkːox/,(intransitive) to be big,
caamiz,/kɑˈmiːʃ/,shirt,
caar,/ˈkɑːɾ/,sheep,
caay,,horse,
cacat,,(intransitive) swim,
cacat,,(intransitive) bitter,
cafée,,coffee,
cajcom,/ˈkɑxkom/,(archaic) two,
cajcöi,/ˈkɑxkʷi/,(archaic) seven,
canaaajöa,,goby,
canoaa,,boat,
catax,/ˈkɑːtːɑχ/,"(intransitive) to go, leave, move",
ccam,,(intransitive) to live,
cmaam,/kw̃ɑ̃ːm/,woman,
cmiique,/ˈkw̃ĩːkːɛ/,a Seri.,
cof,/koɸ/,San Juan tree (Bonellia Macrocarpa subsp. pungens),
Cofteecöl,/koɸˈtɛːkʷɬ/,Isla San Esteban,
csooxhanl,/ˈksoːχʔɑnɬ/,(archaic) nine,
ctam,/ktɑm/,man,
cöihiin,,The sanderling or the spotted sandpiper.,
feel,,"mallard, Anas platyrhynchos",
hacat,/ˈʔɑkɑt/,shark,
hap,/ʔɑp/,deer,
hapaj,/ʔɑˈpɑx/,octopus,
hapats,,An Apache.,
haspaaya,,sword,
hast,/ʔɑst/,"rock, stone",
heeesam,/ʔɛːːsɑm/,a certain seahorse (Hippocampus ingens),
hooro,,gold,
icóosx,/iˈkoːsχ/,number,
ipnaail,/ipˈnɑːiɬ/,skirt,
izaayo,/iˈʃɑːjo/,(archaic) Saturday,
maricaana,/mɑɾiˈkɑːnɑ/,American,
miist,,"A domestic cat, Felis silvestris catus.",
moona,/ˈmoːnɑ/,monkey,
naapxa,/ˈnɑːpχɑ/,"turkey vulture, Cathartes aura",
najc,,crested caracara (Polyborus plancus),
napzoj,/ˈnɑpʃox/,(archaic) six,
nojcaasjc,,"American oystercatcher, Haematopus palliatus",
noosi,,"mourning dove, Zenaida macroura",
nop,,"bobcat, Lynx rufus",
oot,,coyote,
paaza,,Gila monster (Heloderma suspectum),
pajii,,obsidian,
poo,,"(archaic) collared peccary, Pecari tajacu
Synonym: ziix ina quicös",
pxaahom,/ˈpχɑːʔom/,(archaic) three,
pxajcöi,/ˈpχɑxkʷi/,(archaic) eight,
quiiz,,cheese,
quisil,/ˈkiːsːiːɬ/,"(intransitive) to be small, little",
sahmees,/sɑʔˈmæːs/,orange,
senelaacoj,,"black witch moth, Ascalapha odoratas",
senelcset,/sɛnɛɬˈksɛt/,bat,
siipoj,,"osprey, Pandion haliaetus",
simeniil,,"prairie falcon, Falco mexicanus",
Socaaix,/soˈkɑːiχ/,"Punta Chueca (city in the State of Sonora, Mexico)",
tacj,/tɑkx/,dolphin,
Tahejöc,/tɑʔɛo̯xʷkʷ/,Isla Tiburón,
tazo,/ˈtɑːʃo/,one,
tazo,/ˈtɑːʃo/,single,
teepol,,"The black-tailed jackrabbit, Lepus californicus",
tonom,/ˈtonom/,"lion, Panthera leo",
toojom,/ˈtoːxːom/,(archaic) one,
tooro,,bull,
tosni,,"brown pelican, Pelecanus occidentalis",
trooqui,/ˈtɾoːki/,"truck, car",
xaasj,/χɑːsx/,elephant cactus (Pachycereus pringlei),
xazaap,,"peacock, Pavo cristatus",
xeecoj,/ˈχæːkox/,wolf,
xeen,,"raccoon, Procyon lotor",
xohnal,/ˈχoʔnɑɬ/,(archaic) ten,
xpasiticl,,"Harris's antelope squirrel, Ammospermophilus harrisii",
xpist,/ˈχpist/,squirrel,
xöaitom,/ˈχʷɑjtom/,(archaic) five,
yaawḻo,,demon,
ziix,/ʃiːχ/,thing,
ziquiz,/ʃiˈkiʃ/,(archaic) horse.,
zixcám,/ʃiχˈkɑm/,fish,
zixquisiil,/ʃiχkiˈsiːɬ/,child (male or female),
zoxcom,/ˈʃoχkom/,(archaic) four,
