L2_orth,L2_ipa,L2_gloss,L2_etym
abǝs,,priest,
ajaŋ,,steppe,
altən,,gold,
amno,,live,
baspa’,,long trap for squirrels,
büźe,,husband,
döbǝr,,hereto,
dărgit,,"such, similary",
dĭgǝttǝ,,then,
ej,,"no, not",
ešši,,child,
ippek,,bread,
jablak,,potatoe,
jado,,tent pole,
jakšǝ,,good,
kaguldan,,wild reindeer,
kamǝn,,when,
kaŋmažə,,Kamas,
ki,,moon,
kolaj,,to fish,
korgəľďən,,lead (metal),
ku,,ear,
kuguj,,earring,
kuďǝr,,secretive,
măja,,mountain,
mĭn,,go,
na’b,,duck,
nu,,"Kamas, Tatar",
nöre,,fish trap,
nüke,,wife,
obǝlar,,both,
paba,,elder sister,
parga,,fur coat,
sagǝr,,black,
sagǝš,,mind,
sojān,,"Soyot, a people who live in Buryatia.",
surno,,rain,
sĭre,,snow,
tangu,,tobacco,
tüjǝ,,already,
tăn,,you,
ugāndǝ,,very,
uražə,,ancient Siberian people,
urgāba,,grandfather,
üsker,,deaf,
šide,,two,
šor,,sledge,
šuktu’d,,"sleeping coat, fur",
ťes,,"copper, bronze",
бю,,water,
ньа,,bullet,
тǝ,,this here,
тура,,house,
ҭейнен,,today,
