L2_orth,L2_ipa,L2_gloss,L2_etym
ááyi,,"pot, 1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico",
ááyi,,past tense of áájɨi,
ááyi,,past tense of áájɨi,
ái,,Obsolete spelling of ááyi,
ánai,,"wing, fin, feather",
ánai,,right here (clarification of this definition is needed),
ánai,,right here (clarification of this definition is needed),
avoóñi,,soap,
babáádai,,"frog, toad",
bánai,,coyote,
bávi,,"bean, 1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico",
chichikelíte,,a kind of plant (clarification of this definition is,
daáka,,"nose
1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico de Verano, page 3:d dáka(please add an English translation of this quote)",
dáka,,Obsolete spelling of daáka,
dɨ́ɨ,,mother,
dɨ́ɨ,,have a mother,
gaátoi,,"gun, 1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico",
gatoi,,Obsolete spelling of gaátoi,
gogóóxi,,dog,
iigóxi,,fig (fruit),
káji,,leg,
kɨ́vai,,"snow, 1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico",
kʌ́vai,,Obsolete spelling of kɨ́vai,
laapíxi,,pencil,
líítru,,litre,
líívru,,book,
muúli,,turtle (clarification of this definition is needed),
nóvi,,"hand, 1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico",
oí,,palm tree,
ói,,"needle, 1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico",
ónai,,salt,
paána,,bread,
pioóñi,,laborer,
raí,,king,
riuúma,,rheumatism,
sárui,,"hoe
1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico de Verano, page 1:r sárui(please add an English translation of this quote)",
suiimáli,,deer,
tááko,,summer,
taí,,"fire, 1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico",
tuúru,,bull,
tɨ́ñi,,"mouth (of a person), mouth (of a container)",
úi,,Obsolete spelling of úúyi,
úkui,,"pine tree, pine torch",
uúli,,rubber,
úúyi,,"arrow, dart, 1947,  Alfabeto tepehuana‎[1], Instituto",
vaapákai,,reed,
voí,,"road, 1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico",
vúji,,"eye, 1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico",
vuxi,,Obsolete spelling of vúji,
ɨvɨ́ɨ́li,,wind,
ɨ́koli,,"orange (fruit), 1947,  Alfabeto tepehuana‎[1], Instituto",
ɨ́sai,,(transitive) plant,
ɨ́ɨ́rai,,"blood, 1947,  Alfabeto tepehuana‎[1], Instituto Lingüístico",
ʌr̃ai,,Obsolete spelling of ɨ́ɨ́rai,
ʌ́kori,,Obsolete spelling of ɨ́koli,
ʌ́sai,,Obsolete spelling of ɨ́sai,
