L2_orth,L2_ipa,L2_gloss,L2_etym
ahki,,field,
kiinšiwa,,buffalo bull,
kwaahkwaanšia,,leech,
lenaswa,,buffalo cow,
meelawaatawia,,a German,
mooyiinkweena,,"(used by the Peoria tribe, derogatory) a Moingona",
Myaamia,[mjɑːmia],the Miami-Illinois language,
neekawi,,sand,
nipi,,water,
oonseentia,,yellow poplar,
pimi,,"fat, grease",
siipiiwi,,river,
wiiyoohsi,,meat,
