L2_orth,L2_ipa,L2_gloss,L2_etym
abich,,five,
abirio,,Alternative spelling of abiriyo,
abiriyo,,seven,
aboro,,eight,
abuor,,eland,
achiel,,one,
achondradoho,,"A shrub or tree gwarri, Magic guarri, guarri (Euclea divinorum); its fruit can be fermented to produce vinegar.",
adek,/à.dêk/,three,
adugo,,"whistling thorn (Vachellia drepanolobium, syn. Acacia drepanolobium",
aheri,,I love you,
ang'wen,,four,
apar,,ten,
ario,,Alternative spelling of ariyo,
ariyo,,two,
auchiel,,six,
baba,,father,
bat,,arm,
bondo,,"candelabra tree, candelabra euphorbia, tree euphorbia (Euphorbia candelabrum)[1][2]",
chiemo,,"food
Chiemo ne nok ahinya Jerusalem, mochopo kama ji nochako chamo dhano wetegi.
Food was so scarce in Jerusalem that people were resorting to cannibalism.",
chogo,/có.ɡó/,bone,
chíeng',/t͡ʃʲêŋ/,(astronomy) sun,
dhiang',/ðjæŋ/,cow,
dhoot,,"Alternative form of dhot
Kata kamano, ka nofwenyo ni Kenneth gi Filomena ne ni e dhoot, nobiro moyawonegi.
However, as soon as she realized that Kenneth and Filomena were there, she came to the door and invited them in.",
dhot,,"door
To e ot machielo, dhako moro nonyisa niya: “Rit ane matin” kae to oloro dhot.
At another house, a woman said, “Wait just a minute,” and she shut the door.",
ee,/e.e/,yes,
erokamano,,thank you,
Estonia,,Estonia (a country in Europe),
gilas,,glass,
hero,,to love,
ich,/ɪ̀c/,stomach,
jajuok,,One who can harm people by practising black magic;[2],
kalam,,pen,
kelo,/kɛ.lɔ/,to scatter,
kelo,/kɛ.lɔ/,to bring,
kich,,orphan,
kich,,bee,
kich,,bee,
kidi,/ki.di/,"stone, rock",
kijiko,,spoon,
kuno,,to refuse,
kuno,,to preserve,
kuno,,to preserve,
lak,,tooth,
lep,/lɛ̀p/,tongue,
mbuta,,Nile perch（Lates niloticus)[1],
mesa,,"table, Welo bet e mesa kae to ji chako chiemo., The",
msawa,,hello,
mtoka,,"car, Rhonda wacho niya: “Bang’ dakika 30 kama, mtoka",motokaa
mtokaa,,Alternative form of mtoka,
mwabul,,umbrella,
ndara,,"road
Jolok ohalago ne okete e diergi ka gisembo ngamiagi e ndara mochomo yor milambo ma ne omukore marach.
The traders eyed him as they urged their camels along the well-worn track of the road heading south.",
ng'ato,,person,
ng'ato,,someone[1],
ng'ech,,"monitor (lizard), especially Nile monitor (Varanus niloticus) or savannah monitor (V. exanthematicus)[1]
Ng'ech miyo gi eiye. - The monitor is fat from the inside. (i.e. don't be deceived by appearances)[2]",
ng'ielo,,"python, especially African rock python (Python sebae)
Synonym: ng'ielno",
ngero,,"allegory, parable",
nyang',/ɲaŋ/,"crocodile,[1] especially Nile crocodile (Crocodylus niloticus)[2]",
nyaroya,/ɲàrɔ̀jà/,calf (young cow),
obo,,lung,
ochiko,,nine,
olua,,"mvule, iroko (Milicia excelsa)[1]",
omena,,"silver cyprinid, Lake Victoria sardine, mukene (Rastrineobola argentea);[1][2] found in Lake Victoria, tiny[2] and edible.[1]",
ot,/o̘tʰ/,house or hut,
otanda,,bed,
otenga,,"kite[1]
black-shouldered kite (Elanus caeruleus)[2]
black kite (Milvus migrans)[2]",
pi,,water,
Raila,,A male given name.,
rech,/ré̙t͡ɕ/,fish,
sati,/sà.tì/,shirt,shirt
stima,,electricity,
sulwe,,star,
tugo,,"play
E wi tiyo kanyachiel gi wuodi, kaw kinde bende mar tugo kanyachiel kode.
In addition to working with your boy, make time to play together with him.",
wich,/wìc/,head,
