L2_orth,L2_ipa,L2_gloss,L2_etym
kali,,"(Waangaybuwan) water
2001, Mood and Modality →ISBN:
ɡaliː-ŋinda-ɡila ŋiyanu balu-y-aɡa
water-CARIT-HYPOTH we+PL+NOM die-CM-IRR
we'll probably die for lack of water",
kanaa,,shoulder,
karra,,phlegm,
kii,,heart,
kiil,,urine,
kilaa,,galah,
kilkin,,armpit,
kuna,,"excrement, faeces, shit",
kurraluu,,liver,
kuway,,blood,
kuya,,fish,
maliyan,,"wedge-tailed eagle, eaglehawk, Aquila audax",
mara,,hand,
mil,,(anatomy) eye,
mirri,,dog,
murruthaa,,nose,
ngamu,,"breast, milk",
ngulu,,"face, forehead",
ngurruy,,emu,
nhanikuut,,goat,nanny goat
pala,,head,
pilpi,,bilby,
pirri,,chest,
puntay,,knee,
purrpi,,belly,
puru,,(anatomy) testicles,
thalay,,tongue,
tharra,,(anatomy) thigh,
thina,,foot,
thumpa,,sheep,
thun,,tail,
waatyin,,"A white woman, a European woman.","""white gin"""
wirra,,tooth,
yalay,,skin,
yarraaman,,horse,
yarray,,beard,
yingka,,yabby,
yulu,,"nail, claw, hoof",
