L2_orth,L2_ipa,L2_gloss,L2_etym
achter,,after,
achterdoender,,copycat,
achterjoar,,"fall, autumn (season after summer), Synonym: erfst,",
achternoene,,afternoon,
afseits,,(sports) offside,
aloam,,"(countable) tool, (uncountable) tools",
ambetant,,annoying,
andjoen,,onion,
andoave,,"handle, grip",
ankern,,"to long for, crave",hunkeren
antydn,,on time,
antydn,,on time,
anzettn,,"to leave, to depart",
bache,/ˈbaʃə/,tarpaulin,
bachtn,,"behind, beyond",bachten
bananne,,banana,
batje,,"bargain, deal",
bavette,,bib,
beier,,berry,
beir,,"bear (large predatory mammal of the family Ursidae),",
beir,,boar (male swine),
beir,,boar (male swine),
bendig,,"frugal, stingy",
besann,,to bother,
beuter,,butter,
bieë,,bee,
blekkerstifte,,"A highlighter, marker",
blomme,,flower,
briel,,things of inferior quality or little value,
brombeier,,blackberry,
bruun,,brown,
buk,/bək/,"buck, male goat, male rabbit",
bus,,forest,
bus,,bus,
bus,,bus,
butstekker,,cormorant (bird),
butter,,Alternative form of beuter,
buuk,,belly,
cornisjong,,gherkin,
dag,,day,
dageure,,wage,
deur,,"through, by",
deure,,door,
diere,,expensive,
diesndag,,Alternative form of disndag,
dikke,,"thick, fat",
dikkels,/ˈdɪkəls/,"often (frequently, many times)",
dikkers,/ˈdɪkərs/,Alternative form of dikkels,
disndag,,Tuesday,
dul,,"angry
Synonyms: kwoad, vys",
dunder,,thunder,
eirde,,"earth, ground, soil",
errewete,,pea (edible seed),
erte,,heart,
erwete,,pea (edible seed),
etwien,,someone,
etwoasn,,somewhere,
etwuk,,something,
eure,,hour,
februoari,,February,
freing,,"brake (of a vehicle, etc.)",
freze,,"strawberry, milling cutter",
fring,,"brake (of a vehicle, etc.)",
froai,,"well-behaved, obedient",
fruut,,fruit,
gabbe,,wound,
gazette,,newspaper (printed sheet published periodically),
gebeur,,neighbour,
geirnoar,,shrimp,
ges,,grass,
gesgjitte,,"stupid person, bitch",
gie,,you (second-person singular subjective personal pronoun),
gjitte,,goat,
goan,,to go,
goaze,,gas,
goeste,,"desire, appetite",
groene,,green,
groensel,,vegetable,
Hardenne,,Ardennes,
januoari,,January,
jit,,hot,
joar,,year,
kaffie,,coffee,
kalle,,"despicable or disagreeable person, typically a woman,",
karote,,carrot,
kart,,"quarter, one of four (equal) parts, A quarter of an",
keise,,candle,
keun,[køːn],rabbit,
keure,/ˈkøːrə/,"opportunity, choice",
kisse,,"cash desk, checkout, cash register",
kizzig,,"dirty, scary, morbid",
kjê,,"time (occasion, instance)
't Es de latste kjê.It's the last time.",
klakke,,cap (headwear with a peak at the front),
klinieke,,"hospital, 2016, Ertebrekers, De Zji, Carla, ze moest",
klucht,,joke,
kluchtigoard,,"comedian, fooler",
klyte,,clay,
knechtebrokke,,tomboy,
koarte,,"card, map, menu",
koave,,chimney,
kobbe,,spider,coppe
kobbenette,,"cobweb, spiderweb",
kortndrank,,liquor (Strong alcoholic drink),
kortwoagn,,wheelbarrow (a small cart),
koutnansje,/kɵʔˈnɑ̃ʃə/,"conversation, talk",
kreim,,cream,
kreimkarre,,ice cream van,
krikke,,crutch (device to assist in motion),
krône,,crown,
kwitzoendre,,"I wonder (ponder, to feel doubt and curiosity)",
kyte,,"calf, back of the leg below the knee",
latste,,last,
lattestôor,,"roller shutter, Synonym: persienne",
leeg,/ˈleːɦ/,lazy,
lekstok,/lækstɔk/,lolly,
leute,,"fun, 'k Zien daj leute eit.I see you are having fun.",
lik,,"like, such as",
luwe,,loud,
luzig,,lazy,
lyste,/lɪstə/,list,
marbel,,marble (Children's toy),marble
meireloare,,blackbird,
messe,,mass (church service),
metsenoare,,"bricklayer, mason",
meur,,wall,
meure,,Alternative form of meur,
meuzel,/ˈmøːzəl/,"bag, backpack",
moandag,,Monday,
moane,,moon,
moze,/ˈmoːzə/,mud,
mulle,,mouth,
mulle,,drunk,
mulle,,drunk,
muzyk,/mʏˈzɪk/,music,
nafte,,gasoline,
nateure,,nature,
noaste,,next (following in a sequence),
noazn,,to approach,
noene,,noon,
nuchtend,,morning,
nuh'nt,,Alternative form of nuchtend,
nunne,/ˈnœnə/,nun,
oardig,,strange,
ogustus,,August,
ollichte,,soon,
olsan,,always,
ommetoer,,detour (route that is longer than necessary),
pallulle,,pancake,
paster,,priest,
peird,,"horse, Equus caballus.",
peire,,pear,
persyn,,"parsley, Synonyms: persil, perselle",
pit,,"pit, well",
pling,,sports field,
potink,,pudding (custard-like dessert),*podinc
pret,,leek,
preus,,proud,
prume,,plum,
puppe,,doll (toy),
rebbe,-æːbə,rib,
recolte,/rəˈkɔltə/,harvest,
reke,,"row, a line, queue of people waiting for something,",
remorke,,trailer (unpowered vehicle towed behind another vehicle),
renne,,swing,
rik,/rɛk/,back (of the body),
rinn,,"to rain
't Rint vintn.It's raining men.",
rinne,,rain,
ruttelienge,/ˈrətəlɪŋə/,complaints,
rutteln,/ˈrətəln/,to complain,
savatte,,"slipper, Synonyms: sletse, sluffer",
seule,,bucket,
sigrette,,cigarette,
Sintekloai,/sɪntəklɒːi̯/,Saint Nicholas,
sjarette,,baby buggy,
sjeklitte,,chewing gum,
sjette,,knitting wool,
slekke,,snail,
sletse,,"slipper, flip-flop",
sloter,,key,
sluffer,,slipper,
slêerboane,,slide (in a playground),
slêern,,to slide,
smout,,"type of melted and solidified lard, often sweetened",
smoutzochte,,"very soft, very tender",
smuukn,,"to drizzle, rain lightly
't Smuukt.It's drizzling.",
smôor,,fog,
smôorn,,"to smoke
Me smôorn e segrette.We are smoking a cigarette.",
sneukelienge,/ˈsnøːkəlɪŋə/,snacks,
sneukeln,/ˈsnøːkəln/,to snack,
steirt,,tail,
stekebeier,,gooseberry,
stekkerdroad,,barbed wire,
stidde,,"stiff, rigid",
stiede,,Alternative form of stidde,
stik,,"part, piece, fragment, component",
stoasje,,a train station,
strange,,beach,
sulfer,,match (to light a fire),
sulferdoze,,matchbox,
tallôre,,plate,
teetn,,food,
tefeite,,"soon, later",
tegoare,,together,
teure,/ˈtøːrə/,"go ahead, hurry up",*hurzaną
tierlik,/ˈtiːrlɪk/,early,
tirette,,zipper,
toale,,language,
toenge,,tongue,
tope,,"vole, shrew",
torre,,tower,
tring,,train,
tute,,"dummy, pacifier",
twji,,two,
tôpe,,"together, Synonym: tegoare",
ul,/øl/,lid (top or cover of a container),
ulle,,"lid (top or cover of a container), a bottle cap",
uul,/yl/,"(birds) owl, bird of the order Strigiformes, (figuratively)",
uutkom,,"spring (the season between winter and summer), Synonym:",
veister,,window,
vermoakn,,"to restore, repair",
versmôorn,,"(intransitive) To drown, perish in liquid",
vertrek,,toilet (room containing lavatory),
veugel,,"bird, (figuratively) dude",
vier,,fire,
vint,,"man, husband",
vleire,,wing,
vlieger,,"airplane, aeroplane",
vliegpling,,airport,
vloage,/ˈvlɔːɦə/,shower (rain),
vort,,"rotten, spoiled, dirty",
Vrankryk,,France,
vrimd,,foreign,
vromins,,"woman, wife",
vul,,full,
waste,,"laundry, clothes that need to be washed, or just have been washed.",
weireld,,world,
West-Vlams,,West Flemish,
West-Vloams,,West Flemish,
woater,,"water, 1859, Comité flamand de France, Lille, Annales,",
woensdag,,Wednesday,
wok,,"also, too",
wuk,,"what, Wuk i da?What is that?, Synonym: wa",
wulle,,wool,
wullok,,whelk,
wupperbol,,a bouncing ball,
wuuf,,"woman, Synonyms: vromins, vrouwe, wife",
ys,,"ice, frozen water",
yskreim,,ice cream,
Ysland,,Iceland (a country in Europe),
Yzer,,"Yser, a river that flows through France and West Flanders to the North Sea",
yzer,,iron (metal),
zatte,,cup (for drinking),
zere,/zeːrə/,"quick, fast",
zeune,,son,
zji,,"sea, 2016, Ertebrekers, De Zji:, De zji trekt weg mo",
zochte,,soft,
zoetekoeke,,gingerbread,
zommer,,summer,
zop,,"liquid, juice, brewage",
zunne,,sun,
zurkeltrutte,,"A despicable or disagreeable person, typically a woman;",
zwort,,black,
zêem,,honey,
