L2_orth,L2_ipa,L2_gloss,L2_etym
abano,,cigar,
agama,,religion,
agid,,hook (for getting things from the bottom of a body of water),
agila,,eagle,
agong,,gong,
agoy,,soot,
alkansiya,,safe deposit box,
Alonto,,A  surname​.,
amir,,emir,
ana,,"guest
Synonyms: banto, ma'ana",
anak,,"child (a female or male child, a daughter or son)",
anas,,"landslide
Synonyms: tempag, tobak",
anga,,mudfish,
anop,,to hunt,
aol,,to weave,
apoy,,fire,
arap,,to hope,
asin,,salt,
asinan,,salt pan,
aso,,dog,
ayog,,saliva,
ba'ad,,to divide,
ba'al,,to make,
ba'an,,to sneeze,
babad,,descendant,
babad,,to multiply,
babak,,frog,
babak,,to go slowly,
babang,,"peer, equal",
babat,,bracelet,
babeg,,wood minnow (Puntius Madalei),
babek,,"thorn, bristles",
babes,,"to practice, to drill",
babin,,(sewing) bobbin,
bada,,width,
bada,,to equalize,
badal,,to repay,
badan,,"body
Synonym: bago",
badas,,whip,
badeng,,upright; straight; truthful; frank,
badiyang,,wild taro,
badok,,to pull,
badong,,to fall down (on one's head),
baga,,ember,
bagad,,"to accumulate
Synonym: baged",
bagang,,(anatomy) molar,
bagani,,vim; vigor,
bagas,,"barren or gravelly soil, desert",
bagaso,,"bagasse, pulp",
bagel,,corrugation; ripple; wave,
bager,,"to make strong, to strengthen, to reinforce",
bagi',,to divide; to distribute; to share,
bagis,,shark,
bagis,,informal,
bago,,body,
bago,,"new, recent",
bago,,to renew,
bagon,,(rail transport) railroad car (US); railway carriage (UK),
bakalaw,,codfish,
bakanti,,vacancy,
bakanti,,vacant,
bakas,,smoked tuna,
bakat,,waves,
bakati,,numerous,
bakaw,,mangrove,
bakaw,,"to control, to manipulate",
bakawan,,mangrove,
bakbak,,hammer,
bakes,,to compare measurements of distances,
bakes,,to put together,
bakesan,,squash,
bakesan,,to compare the linear measurements of two objects,
bakesan,,to compare the linear measurements of two objects,
bakid,,measure having capacity of twenty-five gantas,
bakilid,,hill,
bakilid,,hilly,
baklay,,to walk,
baklayan,,"footpath, trail",
bakolod,,wide or flat shore,
bakong,,"a plant with a white flower, used as a medicine for stomach ache (Crinum Asiaticum)",
bakti,,"faithful, loyal",
balalatok,,woodpecker,
balang,,"to happen, to occur",
balaw,,"resin
Synonym: tigis",
balbal,,"witch, cannibal",
balda,,physically disabled or defective,
baldi,,"bucket, pail",
baleng,,(skin) scar,
balet,,island,
baletek,,"thorn, spike",
bali,,price,
balig,,puberty,
balik,,to return,
balisong,,long slender knife,
balkon,,balcony,
bambang,,to bruise,
ban,,to sneeze,
banayaw,,"fishhook
Synonym: banowit",
bandas,,to scratch,
bandos,,to taper,
bang,,"(Islam) adhan, call to prayer",
banga,,palm tree,
bangan,,"band
Synonyms: bangkat, bangkorong",
bangan,,"to tie
Synonyms: bangkat, bangkorong",
bangat,,"to bind, to tie securely",
bangbang,,completely blind,
bangen,,encumbrance,
bangen,,"to hinder, to interfere, to restrict",
bangkat,,"band
Synonyms: bangan, bangkorong",
bangkat,,"to tie
Synonyms: bangan, bangkorong",
bangkong,,A kind of knife,
bangos,,milkfish,
banig,,to find,
banog,,vulture,
bansa,,"rank, worth",
bansay,,to uncover,
bansing,,to overcome,
banta,,"stolen goods, pilfered goods",
bantang,,position,
bantang,,true,
bantang,,whip,
bantang,,whip,
bantas,,longevity,
bantay,,to see,
banting,,inequality,
banto,,"guest
Synonyms: ana, ma'ana",
banto,,to invite,
bantog,,to praise,
bao'o,,turtle,
bapor,,ship,
bara,,crowbar,
barakat,,prophet,
barakat,,sacred,
baran,,target practice,
barang,,"sort, class, type",
barangay,,boat,
barantan,,to sail (in favorable wind),
barar,,granary,
baras,,sorrow,
barat,,"attack, challenge",
barat,,"storm, typhoon",
barat,,width,
barawa',,"stork, heron",
bargas,,iron plow,
baril,,"barrel, drum",
barina,,to drill,
baring,,preserved shrimp sauce,
barinta,,to stop,
barirang,,roundworm,
baris,,vowel point,
barisa',,bamboo (old),
barit,,"palace, large building",
barita,,soap (in bar form),
barokan,,arm,
barong,,barong,
barong,,"to carry (on shoulder, especially a person)",
baros,,to whittle,
barot,,vest,
baroto,,"boat, scow",
baroy,,pandan (clarification of this definition is needed),
barsak,,rice (partly cooked),
basa,,language,
basag,,"strength, vigor, vim",
basag,,"to crack, to break",
basak,,rice paddy,
basal,,"to beat, to knock",
basar,,great,
basar,,store,
basbas,,"to beat, to whip, to smash",
baseng,,to shout (at somebody),
basiyo,,"empty, bare",
basmala,,occasions or gatherings governed by social rules,
basnig,,fishnet,
baso',,drinking glass,
basoka,,bazooka (rocket launcher),
basong,,bin (for storing grains),
bastidor,,frame (for embroidery),
baston,,"cane, club, stick",
bata,,"concrete, cement",
bata',,child,
batak,,"to practice, to train",
batak,,"to hammer (to form, as malleable metal), to temper, to refine (by pounding)",
batakan,,"anvil, limit, specification",
batal,,to mar,
batalo',,to practice,
batang,,letter (of any alphabet),
batang,,"to perch, to alight",
batangan,,perch,
batara',,"datu, chief",
batas,,(card games) suit,
bataw,,to adopt,
batek,,"(embroidery, weaving) design",
bateng,,to overtake (as in a race),
bater,,caterpillar,
bater,,"to let something be known, to reveal",
batidor,,teakettle,
batik,,batik fabric,
batik,,to coagulate,
batin,,attitude,
batir,,(ball games) bat,
bato,,"stone; rock, (gambling) chips",
batog,,top,
batok,,a cough,
batok,,to cough,
batok,,"to identify, to know the real source",
baw,,"smell, scent, odour",
bawa,,to carry (as on the back),
bawang,,"onion, garlic",
bawas,,to overcome,
bebay,,woman,
begay,,gift,
begay,,to give,
bel,,smoke,
benget,,pubic hair,
besar,,"big (of a great size), big (adult)",
betol,,true,
betol,,truth,
bilang,,number,
bilang,,to count,
bilangan,,"calendar, Synonym: takowim",
bili-bili,,sheep (animal),
binatang,,"animal (organism), animal (organism other than man)",
biso,,"deaf
Synonyms: bengel, inteng, ingel, kolain",
bonga,,fruit,
boni,,sound,
boniga,,warehouse,
bontal,,"figure, shape, form",
boson,,post office,
bosong,,to die as payment for wrongdoing,
dabar,,quilt,
dagem,,bruise,
dagem,,to bruise,
dama,,"checkers, draughts",
danon,,to come; to arrive,
Daod,,David,
daog,,blossom,
dara,,"blood
Synonym: rogo'",
dasig,,toe,
daso,,cotton (fabric),
dawat,,ink,
dayang,,lady,
degan,,"flood, freshet",
delay,,Job's tears,
deleg,,"to pass, to follow the road",
delem,,moonless,
dengki,,"jealousy
Synonyms: bodhi', kasi'ig, ri'it",
dilana,,wool,
dinis,,cloth,
diwan,,"lawbook, code",
dolsi,,candy,
dopo,,flag,
dowa,,two,
gabar,,wrapper,
gabas,,saw (tool),
gabas,,to saw,
gaben,,bale,
gabon,,cloud,
gading,,ivory,
gala,,"plaster, glue",
galang,,brass,
galita,,cracker,
gamama,,manly,
gamgam,,witch,
gamit,,to pull,
gamoy,,"dirt
Synonym: boring",
gangaw,,"twigs, stick",
gantong,,driftwood,
gatas,,milk,
getek,,clitoris,
gira,,war,
gobat,,attacker,
gomot,,beard,
goro,,teacher,
hamparan,,carpet,
Haron,,"Aaron, Harun",
idad,,"age, Synonym: kolayog",
ig,,water,
igotan,,"belt, girdle",
ilaw,,rice,
ilo,,"ice, snow",
ilo,,orphan,
ilo,,orphan,
inabak,,rice water,
inabin,,(anatomy) pancreas,
inaol,,woven fabric; textile,
indagan,,bed,
inged,,place,
intan,,diamond,
isa,,one,
Isa,,Jesus,
ito,,catfish,
kabayo,,"knight, horseman",
kahawa,,coffee,
kakaw,,cacao,
kama,,breastplate,
kama,,"bed, cot",
kama,,"bed, cot",
kamara,,dry,
kambing,,goat,
kamos,,dictionary,
kanggan,,gingham,
kantir,,bed (clarification of this definition is needed),
kapal,,"ship
Synonyms: bapor, barko, mospil",
kapala,,head,
karal,,village,
karang,,reef,
karatas,,paper,
kariton,,"wheelbarrow, Synonym: tibal",
kawakawa,,loose soil,
kawat,,wire,
kayo,,wood,
kelab,,time,
kelas,,"to fade, to lose original qualities",
kelong,,"shield
Synonym: kiaren",
kending,,curtain,
kilang,,to reflect (light),
kilat,,"lightning, Synonym: kilakilat",
kimat,,debt,
kimon,,"robe
Synonym: dironggon",
kiray,,eyebrow,
kiso,,cheese,
kitang,,tin,
koba,,grave,
kodam,,beauty,
koden,,pot (for cooking),
kombinto,,convent,
korbata,,"necktie, cravat",
lakit,,to inform,
laksa',,ten thousand,
lama,,field,
lambo,,thread,
lana,,oil,
langaw,,"horsefly, gadfly",
langga,,hot; boiling; heated,
langit,,"sky, heaven",
latag,,to urinate,
latay,,mud,
lateg,,to chew,
layat,,to lengthen,
leb,,knee,
lig,,(anatomy) neck,
lilang,,wife,
lima,,hand,
lima,,five,
limamad,,nosebleed; epistaxis,
lompat,,to gallop,
loyang,,"bronze
Synonyms: sawasa, tatong",
ma'ana,,"guest
Synonyms: ana, banto",
Maka,,Mecca,
malik,,king,
mamis,,sweet,
mani,,"sperm, semen",
mansanas,,"apple, Synonym: apel",
mantikiliya,,butter,
mapa,,map,
marmar,,marble (building material),
masir,,power,
mata,,eye (organ),
menang,,power,
midaliya,,medal,
miki,,noodle,
misina,,mother,
Misir,,Egypt,
miskin,,"poor, needy",
mopti,,saint,
morid,,"pupil, disciple, student, Synonym: morit",
morit,,"pupil, disciple, student, Synonym: morid",
Mosa,,Moses,
mosir,,rifle,
moso,,enemy,
naga,,dragon,
naho,,"grammar, syntax",
nanas,,pineapple,
nati,,calf,
ndo,,pestle,
nem,,six,
ngirong,,nose (organ of the face),
niog,,coconut,
nipa,,nipa palm,
nipay,,snake,
Noh,,Noah,
nori,,parrot,
nota,,"crime
Synonyms: asiya, dosa",
odang,,lobster,
olay,,old,
olib,,olive,
olid,,contribution,
omat,,"follower, disciple, adherent",
ombi,,ash,
ombos,,leaf,
omes,,nightmare,
omon,,"to distribute, to deal out",
omor,,longevity,
omoy,,"jar, pot",
ontong,,"sort, class, type",
oran,,rain,
orang,,scorpion,
oras,,"hour; time, Synonym: wakto, clock, watch",
paga,,attic,
pagi,,stingray,
pakat,,friend,
pakayan,,costume,
pakayaw,,heat,
panaman,,oath,
pandak,,"pig, hog",
panday,,craftsman,
panisig,,toothpick,
pantalan,,"wharf, dock, pier",
papak,,wing,
papanan,,gameboard,
pasang,,to aim,
pasbi,,rosary,
pat,,four,
patis,,fish sauce,
pedang,,"sword
Synonym: miros",
pelit,,dam,
pinang,,"cannonball
Synonym: pitonang",
pindang,,handle (clarification of this definition is needed),
pingas,,"cliff
Synonyms: pampang, pimping",
pirak,,"silver (element, Ag)",
pito,,seven,
piyak,,chick,
pogon,,kiln,
pokol,,"musket
Synonym: totod",
pola,,"cannon
Synonyms: lotang, madengon",
Polan,,Poland,
radia,,king,
ragon,,"year, harvest time",
ranon,,love,
rantang,,dead,
rasang,,comb (of fowl),
raway,,fishhook,
ribo,,plentiful,
riya,,mouse; rat,
robain,,hair,
robas,,fatigue,
rok,,soul,
Roma,,Rome,
rowasan,,window,
sa,,tea,
sabang,,mouth of a river,
sabik,,houri,
sablaw,,joke; jest,
sabon,,soap,
sadang,,hook,
saging,,banana,
sagingan,,banana plantation,
sahal,,turban,
saing,,epilepsy,
saipowa,,abacus,
sakaw,,hospitable,
sakay,,to ride,
sakir,,soccer,
sakrad,,"shovel, spade
Synonym: pala",
sakrad,,to shovel,
salat,,(Islam) prayer,
salatan,,wind,
salay,,necklace,
salbabida,,life jacket; life preserver,
salib,,"cross, crucifix",
Sam,,Thailand (Siam),
sambag,,tamarind,
sangit,,"to hook, to entangle",
sapa',,oath,
sapa',,to swear,
sapad,,orchard,
sapolo',,ten,
sawaw,,soup; broth,
sayan,,to imitate,
sayaw,,to dance,
sida,,silk,
silab,,"blade
Synonym: garangan",
singa,,lion,
sipat,,sense,
sipit,,tongs; forceps,
siram,,fear,
sirap,,glimpse,
sirig,,star,
sisig,,to pass through a crack,
sisim,,to even up a surface by whittling,
sising,,ring,
siyaw,,nine,
solam,,needlework,
sowar,,horn (clarification of this definition is needed),
tagik,,weir,
tagon,,"firewood
Synonyms: garing, ondok",
tahon,,astrological sign,
takan,,to write,
takob,,"eyelid
Synonym: takeb",
talak,,"divorce
Synonyms: pasak, soway, kasoway",
talaw,,a coward,
talo,,to call,
talon,,herd,
talpas,,absenteeism,
taman,,limit,
tamat,,end,
tamat,,to end,
tambak,,rampart,
tambak,,to heap,
tangila,,(anatomy) ear (organ of hearing),
tapay,,yeast,
taro,,wax,
teken,,"staff, cane (for walking)",
telo,,three,
temen,,bitter,
tenang,,luster,
tenang,,to shine,
tenek,,"thorn, spine",
tentem,,to light,
tepak,,to jump,
tepek,,to prick,
tepel,,to hold,
tepes,,to suck,
tepik,,"shore, bank",
terok,,"incense
Synonyms: kamaniyan, sandana'",
tibaw,,to attend rites for dead,
tidok,,quilt,
tigis,,"resin
Synonym: balaw",
tigri,,"tiger
Synonym: harimaw",
tikem,,"to snatch, to get surreptitiously",
tikes,,bracelet,
tikit,,ticket,
tikos,,ugly,
tiktik,,hemorrhoids,
tila,,loss,
tila,,to lose,
tilad,,to cut,
tilak,,smooth,
tilam,,mattress,
timad,,to kick,
timbak,,firearm,
timbak,,to shoot,
timbang,,weight,
timon,,rudder,
timor,,wind,
timos,,salt (for flavoring),
tinda,,"store, shop",
tipay,,pearl,
tipo,,treachery,
tiray,,slight crack,
tiris,,stripe,
tisas,,chalk,
titay,,"bridge, footbridge",
titig,,to cut,
titik,,diacritic,
titir,,to throw,
tito,,puppy,
tiyan,,(anatomy) stomach; abdomen; belly,
tobak,,"landslide
Synonyms: anas, tempag",
Tohan,,"(Islam, religion, monotheism) God.",
tolan,,"bone
Synonym: bekeg",
tordo,,"seriously
Synonym: tayod",
totol,,story,
totol,,to tell,
trigo,,wheat,
waged,,"snake
Synonym: nipay",
walo,,eight,
wan,,to fear,
wanay,,section,
warna,,color,
wasay,,axe,
Yaman,,Yemen,
Yosop,,Joseph,
