L2_orth,L2_ipa,L2_gloss,L2_etym
arib,,dog,
audos,,car,
axab,,girl,
darekhues,,woman,
disi,,ten,
hais,,tree,
haka,,four,
hurib,,ocean,
hû,,seven,
kalan,,color,
kharob,/kʰarop/,bed,
khoese,,nine,
koro,,five,
oms,,house,
taras,/tàra̋-s/,"female, woman",
ǀapa,,red,
ǀgam,,two,
ǀgama,/ǀámà/,to talk simultaneously,
ǀgaob,,buffalo,
ǀgarub,,leopard,
ǀgomab,/ǀómàp/,doubt (clarification of this definition is needed),
ǀgomas,/ǀómàs/,doubt (clarification of this definition is needed),
ǀgui,,one,
ǁaub,/ǁˀàùp/,fish,
ǁgammi,,water,
ǁkhaisa,,eight,
ǂkhoab,/kǂʰoap/,elephant,
ǂnū,,black,
ǃgam,,green,
ǃgam,,green,
ǃhoa,,blue,
ǃhuǁareb,,continent,
ǃhūni,,yellow,
ǃkhās,/kǃʰaːs/,flower,
ǃnani,,six,
ǃnawas,,rhinoceros,
ǃnomab,,"root, (linguistics) root, radical",
ǃnona,,three,
ǃnonaǁhôabes,,triangle,
