L2_orth,L2_ipa,L2_gloss,L2_etym
go,,tall,
jeèho,,eat (food),
man,,"I, first person singular pronoun, as subject",
min,,"me, first person singular pronoun, as object",
mán,,"you, second person plural pronoun, as subject",
mẹ́n,,"you, second person plural pronoun, as object",
oso,,"house, home",
rin,,"you, second person singular pronoun, as object",
rán,,"you, second person singular pronoun, as subject",
vè,,go (somewhere),
wá,,"they, third person plural pronoun, as subject",
ò,,"we, first person plural pronoun, as subject",
