L2_orth,L2_ipa,L2_gloss,L2_etym
a,,or,
ama,,(interrogative) when,
ama,,when,
aru,,rice,
catyi,,cotton,
cuhɨvɨ,,Tuesday,
cumi,,four,
ina,,dog,
ino,,"mirror, glasses, spectacles, glass (material)",
ino,,tobacco,
ino,,tobacco,
izu,,deer,
iñu,,spine,
iñu,,six,
iñu,,six,
loñi,,Monday,
mayate,,rhinoceros beetle,
mazica,,music,
mezu,,violinist,
micu,,monkey,
mɨdicu,,doctor,
ndyiyoho,,hummingbird,
oco,,twenty,
ohon,,five,
puluzia,,police,
sahun,,fifteen,
tiñɨhɨ,,skunk,
tumingu,,Sunday,
Tyañee,,"Ixtayuca (a town in Oaxaca, Mexico)",
tyiño,,"work, job, occupation, order, authority",
usa,,seven,
usi,,ten,
uu,,two,
uña,,eight,
uñi,,three,
viarni,,Friday,
voto,,vote,
xicula,,"butterfly, moth",
xinda,,great-tailed grackle (Quiscalus mexicanus),
xityi,,nose,
yɨyɨ,,coati,
zandaru,,soldier,
Zandoho,,"Jamiltepec (a town in Oaxaca, Mexico)",
zapato,,shoe,
zavɨru,,Saturday,
zendavu,,cent,
zeyu,,stamp,
ziendu,,hundred,
zɨcuela,,school,
ñaña,,bobcat (Lynx rufus),
ɨɨn,,one,
ɨɨn,,nine,
ɨɨn,,nine,
