L2_orth,L2_ipa,L2_gloss,L2_etym
дѵліг,,Cyrillic spelling of დჷლიგ (dəlig),
куҕун,,Cyrillic spelling of კუღუნ (ḳuɣun),
ა,,"The first letter of the Svan alphabet, written in the Georgian script.",
ანს,,god,
არა,/ara/,eight,
აფხნეგ,,friend,
ბაბა,,"grandfather, old man",
ბარდ,,"undergrowth, bushes, (botany) stalk, stem of a bine",
ბუზულ,,"(insect) fly, (insect) bee, honey bee",
გაკ,,walnut,
გვი,,Alternative form of გუ̂ი (gûi),
გუ,,Alternative form of გუ̂ი (gûi),
გულ,,noise,
დედე,/dɛdɛ/,mother,
დიარ,/diær/,bread,
დჷლიგ,,dungeon,
ეშხუ,/ɛʃxu/,one,
ეშხუ,/ɛʃxu/,"some person, someone, somebody",
ვარე,,beard,
ზისხ,/zisx/,blood,
ზჷნთხ,/zəntχ/,(botany) oats (Avena),
თე,,"eye, precious stone",
თუ,,honey,
იცხ,,pear,
კაკალ,,walnut,
კამრაჲ,,"arc, arch, vault",
კვარემ,,ice,
კვეცენ,/kʼwet͡sʰen/,wheat (Triticum),
კოღონ,/kˈɔɣɔn/,mosquito,
კუვი,,tortoise,
კუღუნ,,Alternative form of კოღონ (ḳoɣon),
კჷღჷნ,,Alternative form of კოღონ (ḳoɣon),
ლადეღ,,day,
ლაჴუ̂ამ,,church,
ლაჴუამ,,Alternative form of ლაჴუ̂ამ (laqûam),
ლიზი,,to go,
ლიც,,water,
მუ,,father,
მჷზა̈ნ,,"Mingrelian
მიშგუ დი მჷზა̈ნ ლიmišgu di məzän limy mother is Mingrelian",
ნეზვრა,,spruce,
ნეფე,,"king, Synonym: ხელწიფ (xelc̣ip)",
ნინ,,language,
პილ,,"lip, mouth, edge, bank (of a river)",
ჟეღ,,dog,
საბან,,"blanket, Synonym: შართქუ̂ინ (šartkûin)",
სემი,/sɛmi/,three,
სპილენძ,,copper,
უცხ,,Alternative form of იცხ (icx),
ფექ,/pʰekʰ/,"flour, კიბდენ ფაქუ̂შუ̂ გუ̂ეში ლიḳibden pakûšû gûeši",
ქუ̂ით,,"thief, Synonym: ბაგუ̂ირ (bagûir)",
ღვინელ,,wine,
ღუ̂აჭარ,,"merchant, tradesman",
შართქუ̂ინ,,"blanket, Synonym: საბან (saban)",
შდა,/ʃda/,"grain, cob, corncob",
ში,,hand,
შტა,,Alternative form of შდა (šda),
შუშპარ,,"a kind of dance, შუშპარს იჩოხ ― šušṗars ičox ― they",
შყა̈ჟუ̂,,quail,
შყეჟუ̂,,Alternative form of შყა̈ჟუ̂ (šq̇äžû),
ჩხარა,,nine,
ციცუ̂,,cat,
ცუზ,/t͡sʰuz/,fish,
წყა̈რშინდ,/t͡sʼqʼærʃind/,duck,
ჭაშ,/tʃʼɑʃ/,husband,
ჰამ,,morning,
ჲეშდ,/jɛʃd/,ten,
ჲორი,/jɔːri/,two,
