L2_orth,L2_ipa,L2_gloss,L2_etym
آ,/alepˈməd̪ˈɑ/,"alif with madda, a form of ا‎, the first letter of the Pashto alphabet",
آبادانی,,"population, prosperity, wellbeing, construction",
آبخانە,,reservoir,
آبکند,,ravine,
آجر,,brick (baked in a kiln),
آر,/ɑr/,original,
آره,/ɑra/,original,
آلمان,,Germany,
آيات,/ɑjɑt̪/,(Islam) verse (of the Qur'an),
آيرلنډ,/ɑjrˈlənɖ/,Ireland,Ireland
ئ,/fɑiliˈja je/,The forty-fifth and final letter of the Pashto alphabet.,
ا,/aˈlif/,The first letter of the Pashto alphabet.,
ابادول,/a.bɑ.d̪a.wəl/,"to populate, to build",
ابدی,,"eternal, endless",
اتل,/a.t̪əl/,"hero, champion, victor",
اتل,/a.t̪əl/,"brave, bold, heroic",
اتلس,/a.t̪ə.las/,eighteen,
اتله,/a.t̪ə.la/,"female hero, heroine, champion, victor",
اتله,/a.t̪ə.la/,"brave, bold, heroic",
اته,/a.ˈt̪ə/,eight,
اتيا,/a.t̪jɑ/,eighty,
اتڼ,/a.t̪aɳ/,attan dance,
احتلام,,(physiology) nocturnal emission,
احساس,,"feeling, (psychology) emotion",
اخ,/ax/,ouch,
اخته,/ax.t̪a/,busy,
اخيستل,/a.xis.təl/,(transitive) to take,
اخښل,/a.ˈxəl/,to knead,
اخښی,/ˈax.ʂai/,brother-in-law (wife's brother),
اذان,,"adhan, call to prayer",
ارزان,/ar.zɑn/,cheap,
ارزانه,/ar.zɑ.na/,"cheap, inexpensive",
ارزښت,/ar.zəʂt̪/,importance,
ارمان,/ar.mɑn/,"wish, sorrow, yearning",
اري,/a.ri/,"Bactrian camel, a two humped camel",
ازغی,,thorn,
اس,/as/,horse,
استول,/as.ta.ˈwəl/,(transitive) to send,
اسلام,/ɪs.lɑm/,Islam,
اسمان,/as.mɑn/,"sky, heaven",
اسماني,/as.mɑ.ni/,sky blue,
اسټراليا,/as.ʈrɑ.ljɑ/,Australia (a continent and country in Oceania),Australia
اسپانيا,/ɑsp.ɑn.jɑ/,Spain (a country in Europe),
اسپه,/ˈas.pa/,mare,
اسکيمو,/as.ki.mo/,Eskimo,Eskimo
اغزی,/aɣ.zai/,thorn,
اغوستل,/a.ɣos.ˈtəl/,"to wear, dress, put on",
اغږل,/aɣ.ʐəl/,(transitive) to knead,
افغان,/afɣɑn/,Afghan,
افغانستان,/afˈɣɑnˈɪsˈtɑn/,Afghanistan (a country in Asia),
البانيا,/albɑnˈjɑ/,Albania (a country in Europe),
الله,,Allah,
المانيا,/almɑnˈjɑ/,Germany,
المانی,/almɑˈnai/,"German (relating to the country of Germany, the German culture, or the German language)",
الوبالو,/aˈlubɑlu/,cherry,
الوتل,/alˈwəˈtəl/,(intransitive) to fly,
امريکا,/amriˈkɑ/,America,America
انا,/aˈnɑ/,grandmother,
انار,/aˈnɑr/,pomegranate,
اند,/and̪/,"view, thought",
انسان,,"human, man",
انګلستان,/ɪŋɡ.lɪs.t̪ɑn/,England,
انګور,/aŋɡ.ur/,grape,
