L2_orth,L2_ipa,L2_gloss,L2_etym
am,,spider,
cumatz,,snake,
cꞌoy,,monkey,
ixpakar,,toad,
jaʼ,,water,
mex,,table,
sinic,,ant,
umul,,rabbit,
utiw,,coyote,
winak,,man,
