L2_orth,L2_ipa,L2_gloss,L2_etym
abelani,,to share among themselves,
abelezi,,to distribute the whole lot,
abezi,,to distribute,
buka,,"book
Buka ye itula hahulu. ― This book is boring.",
butwa,,ant,
folofolo,,animal,
kalabo,,answer,
kandao,,May,
kufita,,(to) arrive,
kunyema,,angry,
kwena,,"crocodile, Kwena ipila kuca lifolofolo zeñwi zetuna.",
liatamanyi,,March,
lifolofolo,,"animals
Mwa Zambia kunani lifolofolo zeñata. ― There are many animals in Zambia.",
lii,,egg,
liito,,eye,
liswafu,,lung,
lizwai,,salt,
liñau,,leopard,
lungu,,April,
luwawa,,jackal,
mabita,,cemetery,
mbilici,,bridge,
mbonyi,,maize,
mbuwana,,the month of May,
mezi,,water,
mwanja,,cassava,
nalumbwa,,anthill,
namani,,calf,
nuka,,river,
piyo,,kidney,
sikolo,,school,
sinkwa,,bread,
sope,,January,
yaha,,to build,
yowa,,February,
žwenyumukile,,to hide oneself,
