L2_orth,L2_ipa,L2_gloss,L2_etym
aka,,"to build, to construct, to erect, to inhabit, to be",
alela,,to forbid,
anakanyela,,to suspect,
anakanyisisa,,to reconsider,
bavula,,to scorch,
bokisi,,"box, case",box
buka,,book,book
byalwa,,beer,
cambalala,,to scatter (of a flock),
cengula,,to cheat,
chava,,to fear,
chavisa,,to frighten,
chaya,,to drive,
chikicha,,to massage,
chinganya,,to swing,
choko,,chalk,chalk
dya,,to eat,
dyambu,,sun,
dyondza,,to read,
dzana,,one hundred,
Dzivamusoko,,April,
dzoko,,yoke,
endla,,"to do, to make",
eneta,,to suffice,
fa,,to die,
famba,,to walk,
gidi,,one thousand,
golonyi,,wagon,
golufu,,golf,golf
gombonyoxa,,to twist,
gqoka,,"to wear, to dress",
gqweta,,lawyer,
guqa,,to kneel,
hahlwa,,twin,
hahu,,lung,
halata,,to pour out,
handzula,,to tear,
hansi,,"down, below, beneath",
hatima,,to flash,
hembe,,shirt,
hina,,"we, us; first-person plural pronoun.",
hirimuka,,to fall down,
hlamusela,,to define,
hlwela,,to delay,
homu,,cow,
hosi,,"chieftain, king",
Hukuri,,November,
hunga,,to blow,
hunguva,,fog,
jazi,,"coat, jersey",jersey
kaneta,,to deny,
kaye,,nine,
kendlusa,,to open,
khokholo,,castle,
kholokholo,,larynx,
Khovatuxika,,June,
khumbula,,to remember,
khumbuxa,,to remind,
khume,,ten,
khuvi,,foam,
khwapa,,armpit,
khweketa,,to hook,
ku,,"to
Ku ba ndlopfu hi xibakele. ― To hit an elephant with a fist.",
kufumela,,to be warm,
kufumeta,,to warm up,
kwamula,,to open,
kwembe,,pumpkin,
laha,,here; proximal demonstrative adverb.,
lahaya,,"yonder, over there; remote demonstrative adverb.",
laho,,there; distal demonstrative adverb.,
lala,,to sleep,
lamata,,to cripple,
lava,,to want,
lomba,,to borrow,
longoloka,,to proceed,
lovola,,to pay the bride price,
lumula,,to wean,
lwandle,,"sea, ocean",
lwangu,,roof,
ma-,,Class 6 noun prefix.,
mafurha,,"fat, grease",
malume,,maternal uncle,
mati,,water,
Mawuwani,,July,
mbirhi,,two,
mbita,,cooking pot,
mbolo,,penis,
mbuluka,,to swirl,
mbuti,,goat,
mbyana,,dog,
mfenhe,,baboon,
mfutsu,,tortoise,
mhangele,,guinea fowl,
Mhawuri,,August,
mheho,,strong wind,
mpfilumpfilu,,disorder,
mpfula,,rain,
mpfuvu,,hippopotamus,
mphikisano,,competition,
mu-,,Class 1 noun prefix.,
mu-,,Class 3 noun prefix.,
mu-,,Class 3 noun prefix.,
Mudyaxihi,,May,
mudyondzi,,student,
mudyondzisi,,teacher,
mufana,,boy,
mune,,four,
munhu,,"person, human",
munyu,,salt,
murhangeri,,leader,
murhi,,tree,
muti,,village,
n'wana,,child,
n'we,,one,
N'wenzamhala,,December,
n'wina,,"you, you all; second-person plural pronoun.",
nambu,,river,
namula,,to unstick,
namuntlha,,today,
nawu,,"law, rule",
ndlala,,hunger,
ndleve,,ear,
ndlopfu,,elephant,
ndzawo,,"lion
Synonym: nghala",
Ndzhati,,September,
ndzhukano,,curse,
ndzilo,,fire,
nenge,,leg,
ngati,,blood,
nghala,,"lion
Synonym: ndzawo",
nghena,,"to enter, to go into [+locative]",
ngoma,,drum (musical instrument),
ngqondo,,mind,
nguluve,,pig,
nguva,,season,
nguvu,,blanket,
ngwenya,,crocodile,
nharhu,,three,
nhlamulo,,answer,
Nhlangula,,October,
nhloko,,head,
nhongo,,greater kudu,
nhungu,,eight,
nhutlwa,,giraffe,
ninginika,,to sway,
njhekanjhekisano,,discussion,
nkhavi,,lash,
nkhuvo,,feast,
nkolo,,neck,
nkombo,,seven,
nomo,,mouth,
nseve,,arrow,
ntambu,,rope,
ntanghu,,shoe,
nthona,,to drop (of rain),
ntirho,,work,
ntlhanu,,five,
ntoho,,monkey,
ntshava,,mountain,
ntsumbu,,"carcass, corpse",
nwa,,to drink,
nyama,,meat,
nyarhi,,buffalo,
Nyenyankulu,,March,
Nyenyenyani,,February,
nyika,,to give,
nyimpfu,,sheep,
nyoka,,snake,
nyoxi,,bee,
pepula,,to expose,
petluxa,,to chip,
pewula,,to raise,
pfala,,"to close, to shut",
pfimba,,to swell,
pfotlosa,,to break,
pfuka,,to wake up,
pfuna,,to aid,
pfurha,,to burn,
phamula,,to split,
phatlula,,to break off,
phuphu,,pillar,
phurumula,,to open,
pitsuka,,to have nausea,
pume,,spider,
qamba,,to compose,
qiqi,,earring,
rhaku,,buttock,
rhama,,cheek,
rhandza,,to love,
rhavi,,branch,
rhoko,,dress,
rhuma,,to send,
rhumbu,,intestine,
rhunga,,to sew,
rhwala,,to carry (on the head),
rihati,,lightning,
rihlalo,,bead,
rihlaya,,jaw,
rila,,"to cry, to weep",
rimbewu,,"sex, gender",
rimhondzo,,horn,
rintiho,,finger,
riqingo,,phone,
rito,,word,
rivala,,to forget,
rivambu,,rib,
senga,,to milk,
Sonto,,Sunday,
suka,,to leave,
Sunguti,,January,
sweka,,to cook,
swi-,,Class 8 noun prefix.,
swiambalo,,clothes,
ta,,to come,
tandza,,"zero, egg",
tiko,,country,
tino,,tooth,
tiva,,lake,
tlhava,,to stab,
tliloko,,clock,clock
tluka,,leaf,
tsaka,,to rejoice,
tsevu,,six,
tshembha,,to trust,
tshwa,,"to burn, to catch fire",
tswala,,to bear,
tuva,,dove,
twisisa,,to understand,
va-,,Class 2 noun prefix.,
vaaki,,society,
vila,,to boil,
vita,,To call.,
vito,,name,
voko,,hand,
vona,,"they, them; third-person plural pronoun.",
vona,,to see,
vona,,to see,
vu-,,Class 14 noun prefix.,
vuhlangi,,childhood,
vukati,,"marriage, wedding, matrimony
Vukati va kandza hi mbilu. ― A strong heart is necessary to make a marriage work.",
vulavula,,to speak,
vululami,,righteousness,
vumunhu,,"humanness, humanity",
vusiku,,night,
vuswa,,porridge,
vutomi,,life,
vuvabyi,,disease,
vuxika,,winter,
vuya,,to return,
vuyimbeleri,,music,
wa,,to fall,
wayini,,wine,wine
wena,,you; second-person singular pronoun.,
xandla,,hand,
xelufu,,shelf,shelf
xi-,,Class 7 noun prefix.,
xifihlulo,,breakfast,
xihangu,,hail,
xihenge,,pineapple,
xiheri,,conclusion,
xihloka,,axe,
xihlovo,,fountain,
xikepe,,boat,
xikolo,,school,
xikwembu,,god,
xilebvu,,chin,
xilo,,thing,
xiluva,,flower,
ximumu,,summer,
xinkwa,,bread,
xirha,,enemy,
xirhami,,cold,
xitsotso,,locust,
xitulu,,chair,
xivindzi,,liver,
Xizulu,,Zulu language,
yena,,"he, she, him, her, it; third-person singular pronoun.",
yindlu,,house,
yingwe,,leopard,
yinso,,kidney,
