L2_orth,L2_ipa,L2_gloss,L2_etym
'aci'i,,(anatomy) liver,
'ahlingu,,television,
'alaliamʉ,,fly (insect),
'aricuru,,(anatomy) scrotum,
'arisakai,,shrimp,
'arʉmʉ,,pangolin,
'atatavangʉ,,cockroach,
'isisi,,tail,
'ukui,,goat,
'ususu,,(anatomy) breast,
'ʉ'ʉraisa,,thank you,
ahlamʉ,,bird,
ahlii,,(anatomy) tooth,
ahliiasa,,(anatomy) shoulder,
ahlu'u,,bee,
ahlʉaʉ,,(anatomy) chin,
alʉmʉhlʉ,,wild boar,
ama'a,,father,
aria,,axe,
arivungua,,iron wire,
caihli,,"year (of time), ucani caihli utulu hlimiungu maʉnʉmʉhlʉ",
calinga,,(anatomy) ear,
cara'ʉ,,(anatomy) blood,
civuka,,(anatomy) belly; abdomen,
cumi'i,,bear,
hakasi,,doctor,
hlaumu,,(anatomy) stomach,
hlihliki,,(anatomy) armpit,
hlikʉlʉcʉhla,,(anatomy) heart,
hlivu'u,,(anatomy) wound; cut,
kalavungu,,cow,
kima'a,,(electric) lamp,
kuangʉlʉhla,,(anatomy) neck,
kucu'u,,head louse,
kulalungu,,(anatomy) skin,
kuli'i,,insect,
laarʉ,,flying squirrel,
likusu,,(anatomy) back,
lukuhlu,,leopard; panther,
lupihlingusu,,(anatomy) lip,
mairangʉ,,sweet potato,
masu'u,,fruit,
mimiliki,,plum,
mimiliki’ukuhlucu,,peach,
ngali'i,,(anatomy) saliva,
ngiiau,,cat,
ngunguru,,(anatomy) nose,
ngusu,,(anatomy) mouth,
paanula,,pillow,
pangʉtahlʉ,,pineapple,
papa'a,,meat,
punusu,,(anatomy) nasal mucus,
pʉsʉrʉ,,(anatomy) kidney,
racu'u,,bamboo,
ramucu,,(anatomy) hand,
ruma'asarapu,,spiderweb,
sahlumu,,water,
sala'a,,road,
salhumu,,Alternative form of sahlumu,
sapahlʉ,,(anatomy) foot,
sapi,,(anatomy) face,
sarapu,,spider,
sarapungu,,hat,
sasauvuhlu,,tomato,
siahlavu,,soap,
siriakucu,,comb,
supihli,,(anatomy) pancreas,
tahlakʉ,,pig,
takalʉ,,(anatomy) chest,
talamura,,(anatomy) womb; uterus,
taluvucu,,mouse,
tamuciakʉ,,frog,
tapu'ai,,butterfly,
tapuhlacʉngʉ,,monkey,
tapʉ'ʉ,,owl,
tarunga,,(anatomy) throat,
tasau,,dog,
taucu'u,,(anatomy) forehead,
taurungu,,Reeves's muntjac (Muntiacus reevesi),
tavuhlunga,,shiitake (brown and wild),
tihla'ahlʉ,,(anatomy) body,
tiilungucuhlai,,dragonfly,
tukuhlulu,,turtle,
turukuka,,chicken,
tutu'u,,seed,
vaakʉ,,pomelo,
vanarʉ,,(anatomy) thigh,
vara'ʉ,,(anatomy) lung,
varatʉ,,wind,
vavaʉ,,(anatomy) rib,
viaaru,,corn,
vuhli'i,,snake,
vulaihli,,(anatomy) eye,
vungu'u,,(anatomy) head,
vusiakʉ,,pumpkin,
vuti'i,,(anatomy) vulva (collectively the external female sexual organs),
vutuhlu,,sambar (Cervus unicolor),
vutukuhlu,,fish,
vʉkʉʉ,,(anatomy) hair,
ʉvʉraʉ,,rice ((raw) seeds used as food),
