L2_orth,L2_ipa,L2_gloss,L2_etym
bhisieno,,ghost,
chimaito,,peanut,
ejeshi,,army,
ekolongolo,,crane,
emesa,,table,
engila,,road,
engokho,,hen,
enjofu,,elephant,
enju,,house,
esibya,,iron,
esidonda,,injury,
Estonia,,Estonia (a country in Europe),
etauni,,town,
etivii,,television,
eua,,thorn,
eyoyo,,duck,
imbwa,,dog,
ingasi,,ladder,
ingwe,,leopard,
kamalesi,,medicine (treatment which promotes healing),
kampuni,,"company (in legal context, a corporation)",
kumuchosi,,jacket,
libale,,stone (substance),
likaa,,charcoal,
litoka,,car,
liumbo,,shape,
luluala,,finger,
luwino,,ink,
madzi,,"water, Sermons: Gospel of John In Luhya, Kandi si nda",
mtauni,,town,
ndala,,one,
omunasi,,nurse,
omwalimu,,teacher,
shibia,,iron,
sitanda,,bed,
