L2_orth,L2_ipa,L2_gloss,L2_etym
А,,"The first letter of the Even alphabet, written in the Cyrillic script.",
агдірі,,thunder,
дёл,,stone,
дыгэн,,Alternative spelling of дигэн (ʒigən),
дяпкан,,eight,
дӫр,,Alternative spelling of дөр (dör),
икэдэй,/i.kəː.dəj/,to sing,
илан,/ɪlən/,three,
кабіав,,ptarmigan,
куре,,"fence, enclosure (for reindeer)",
мян,,ten,
надан,,seven,
но̄г,,Alternative spelling of ног (nog),
нюӈэн,,six,
ока̄т,,Alternative spelling of окат (okat),
олра,/olrə/,fish,
ора̄т,,grass,
оран,/orən/,reindeer,
осікат,,Alternative spelling of осикат (osikat),
тог,,fire,
тунӈан,,five,
төгэчин,,cloud,
төӈэр,,lake,
удан,,rain,
уюн,,nine,
хіакіта,,larch,
хіат,,willow,
хагді,,Alternative spelling of хагди (hagʒi),
хил,/hil/,soup; broth,
чамак,,marmot,
чамакчан,/t͡ʃaː.məq.t͡ʃan/,mouse,
чөчун,,scraper (for leatherworking)),
үргэ,,Alternative spelling of ургэ (urgə),
үркэ,,Alternative spelling of уркэ (urkə),
