L2_orth,L2_ipa,L2_gloss,L2_etym
amin,,amen (so be it; used at the end of prayers),
da,,and,
harej,,rod to spur on reindeer,
harrv,,course net for catching salmon,
hotʹ,,"although, even though, even",
hârrpâd,,"to scrunch, to crunch (of snow)",
jammed,,die,
jiehhe,,"still, as before",
Jiemmʹne,,Earth,
jiemmʹne,,"earth, land",
jienâg,,many,
jiečče,,father,
Jimmelʹ,,God,
jimmelʹ,,"deity, god",
jukkâd,,to drink,
jânda,,tomorrow,
jëjj,,night,
jëvvne,,color,
jïllʹge,,"foot, leg",
kaccʹked,,bite,
kajjeg,,gull,
kamâg,,shoe,
karrkâd,,bitter,
kie,,who,
kieddʹge,,stone,
kill,,language,
kirrgâd,,"quick, fast",
kitt,,"hand, arm",
kollm,,three,
košʹkesʹ,,dry,
ku,/ku/,who,
kuhhke,,long,
kullâd,,hear,
kunn,,ash (residue from burning),
kâhhčâd,,"to find, discover",
kâllm,,cold,
kânnʒ,,fingernail,
kërrʹded,,to fly,
kïkkâd,,pale,
kïkkʹtʹ,,two,
kïlle,,fish,
kïttʹke,,heart,
laffk,,leather pouch,
laffʹke,,"step, pace",
lieššâd,,to lie outstretched,
lonnʹde,,bird,
loŋŋâned,,to rise,
lâjja,,lead (metal),
lânne,,"city, town",
lâsst,,leaf,
lëššʹke,,skin,
lïehhka,,mountain (a large mass of earth and rock),
majjeg,,beaver,
mandd,,tip of a (tree) root,
manna,,"moon, month",
mun,,I,
mânne,,egg,
mïrr,,tree,
naberʹ,,auger,
nalle,,"way, manner",
niette,,"pine marten, Martes martes, marten in general, any",
njaffkâd,,This term needs a translation to English. Please help,
njunne,,"nose, beak",
njuvdd,,This term needs a translation to English. Please help,
njïellgâd,,"even, flat, smooth",
njïkkčâm,,tongue,
nâgerʹ,,"sleep, slumber, dream",
nâkkeded,,to push into (of a limb into clothes or similar),
nâmm,,name,
nâvvd,,"shaft, shank",
nëzan,,woman,
nïškamand,,neck,
olmâj,,person,
ott,,new,
pakks,,hot,
piddkned,,"to be scattered, to disintegrate",
piejjve,,"day, sun",
pielle,,ear,
pienâg,,dog,
poakkčaned,,to choke (on food),
poaʒaj,,reindeer,
ponne,,bottom (of water or a pit),
ponnʒ,,feather,
porrâd,,to eat,
porrʹded,,to stack,
pâlled,,to kill,
pïellʹded,,to burn,
pïetted,,to come,
pïjdeg,,"stoat, ermine",
pïk,,all,
pïvvl,,knee,
raffʹke,,"darling, dear, beloved",
rošškâd,,red,
ruččkâd,,yellow,
rânnʹde,,breast,
râssted,,to be busy,
sahar,,sugar,
sakk,,message,
samekill,,Ter Sami language,
samme,,"Sami person, especially of Eastern Orthodox religion,",
san,,"sledge, sleigh",
sarrnad,,"to say, to talk",
seakkaned,,to become confused,
siejjbe,,tail,
sâvvan,,still water between rapids,
sërraned,,"to loosen, to become loose",
sïelaned,,to steal,
sïkkâd,,"thick (of liquid), dense",
sïppâd,,soft,
sïrrgâned,,to be frightened,
sïrâv,,"rapid, quick, snappy, brisk",
sïvv,,smoke,
takkʹte,,bone,
tassʹte,,star,
tatte,,this,
titted,,to know,
toll,,fire,
tollâd,,to come,
ton,,you (singular),
ujjned,,to see,
villgâd,,white,
vâkktasst,,soon,
vâns,,boat,
vârr,,blood,
vïejjve,,head,
vïeneg,,short,
vïennǯe,,meat,
vïetted,,to sleep,
vïezvan,,perch (fish),
vïjj,,"butter, fat",
vïjjâd,,to swim,
vïjvs,,liver,
vïnds,,sand,
vïppt,,hair,
âbbʹre,,rain,
âkkt,,one,
ânnʹded,,to give,
čacce,,water,
čahhpâd,,black,
čijjvâd,,"blue, green",
čïrrgâd,,"yellow-brown, yellowed",
čïššk,,mosquito,
šign,,good,
šuvva,,good,
šëjjmïrr,,"rowan, Sorbus aucuparia",
поаʒай,,reindeer,
