L2_orth,L2_ipa,L2_gloss,L2_etym
bare,,to stand,
bilyiny,,tick (insect),
dawang,,place,
djaliwang,,barramundi (Lates calcarifer),
dooleng,,heart,
gagayi,,grandmother,
gardag,,cup,
gerany,,rock,
gerloong,,water,
goondarring,,fish,
goorroorij,/ˈɡuruɹiɟ/,car,
jawaleng,,man,
joolang,,dog,
joowinyin,,crocodile,
mayeng,,non-meat food,
merndang,,paper,
Miriwoong,/ˈmiɹiwuŋ/,Miriwoong (aboriginal people of Western Australia),
ngirrngiling,,cat,
ngiyi,,yes,
ngoorreny,/ˈŋurəɲ/,fly (insect),
ramang,,grass,
wija,,to swim,
