L2_orth,L2_ipa,L2_gloss,L2_etym
a,,"to, at",
abandonur,,"to abandon, leave behind",
abandunure,,Alternative form of abandonur,
abas,,down,
abas,,"down!, down with!",
abastrain,,(Vegliot) a type of red grape,
abrasur,,"to hug, embrace, to encompass",
abreviatiaun,,abbreviation,
abreviur,,to abbreviate,
abrivur,,(of a boat or aircraft) To get underway and pick up,
abrivuta,,"speed, headway, thrust",
abstraict,,abstract,
abucur,,to advocate,
abucut,,Alternative form of advocut,
abás,,down,
acaid,,(Vegliot) vinegar,
acait,/aˈkait/,vinegar,
actiaun,,action,
adias,,now,
adviant,,"(Vegliot) arrival, advent",
advocur,,to advocate,
advocut,,"advocate, attorney, lawyer, counsel, legal adviser,",
afacro,,"matter, affair, bargain, deal, trade",
afaict,,affect,
afaictur,,to affect,
afet,,Alternative form of afaict,
affacro,,Alternative form of afacro,
affaict,,Alternative form of afaict,
affaictur,,Alternative form of afaictur,
affuor,,(Vegliot) affair,
afur,,Alternative form of afacro,
agariuól,,needlecase,
agaun,,(Vegliot) twaite shad,
agnial,,(Vegliot) lamb,
agniál,,ring,
agniál,,lamb,
agniál,,lamb,
agost,,(Vegliot) August,
aguast,,Alternative form of agost,
agusta,,spiny lobster,
ail,,(Vegliot) garlic,
aimarí,,Hail Mary,
alaite,,"(Vegliot) intestines, bowels, guts",
alaura,,"so, then, thus",
alborur,,"to hoist, raise, to flare up",
aleger,,(Vegliot) cheerful,
alviar,,"beehive, hive",
amuar,,(Vegliot) Alternative form of amur (“to love”),
anca,,"also, too, as well, even, even though",
ancusene,,(Vegliot) anvil,
andur,,"to go, move",
aninč,/aˈnint͡ʃ/,"before, previously",
anjial,,lamb,
anǧola,,eel,
apiar,,(Vegliot) to open,
apiart,,past participle of apiar- open,
aplicatiaun,,application,
aplich,,altercation,
aprail,,(Vegliot) April,
aprendro,,"to learn, to apprehend",
ascondro,/aˈskondrə/,(Vegliot) to hide,
atuár,,actuary,
avaraus,,"stingy, ungenerous, penny-pinching, parsimonious, miserly",
baca,,Alternative form of vaca,
bacca,,Alternative form of vaca,
bajur,[baˈjur],"to bark, bark at",
balluar,,to dance,
batar,,"(Vegliot) to beat, strike, hit",
bial,/bjal/,"beautiful, pretty",
bin,,"well, Ju sai bin. ― I am well.",
bin,,good,
biss,,kiss,
bissuor,,Alternative form of bissur,
bissur,,to kiss,
biṡát,,eel,
blanc,,white,
blasmuat,,past participle of blasmur- blasphemed,
blasmuat,,sin,
bonbíst,,braggart,
bos,,oak tree,
bos,,"thigh, hind quarters",
bos,,"thigh, hind quarters",
bosca,,"lie, untruth",
boscur,,to chop wood,
boscurd,,liar,
bot,,"blow, slap, smack, whack, knock, strike, thud",
botaiga,,workshop,
botaila,,bottle,
botaun,,button,
botičél,,cask,
bott,,barrel,
botur,,"to throw away, trash, chuck, dump",
bousca,,Alternative form of busca,
bragaun,,"trousers, breeches, pants",
braina,,bridle,
bramur,,"to wish, long for, desire",
branzain,,sea bass,
braz,/brats/,arm,
brivuota,,Alternative form of abrivuta,
broin,,"brown, dark",
brot,,Alternative form of brut,
bruf,,"good, nice",
bruod,,"broth, soup",
brusc,,"rude, offhanded, brusque",
brusur,,"to burn, flame, to overcook, char, to singe",
brut,,"ugly, bad",
brágol,,"outcry, noise, uproar, hubbub",
brágul,,fuss; uproar,
brúscole,,tendril,
bu,,ox,
bualp,,fox,
buarba,,"beard, chin",
buarba,,uncle,
buarba,,uncle,
buarca,,"boat, ship",
buarsa,,"purse, pocketbook, bag, handbag",
buasc,,"wood, forest",
buast,,"bust, sculpture, trunk",
buaza,,"caraffe, vase, jar",
buač,[bŭat͡ʃ],bocce (game),
bubana,,"fun, merriment, joy",
bubú,,"bogeyman, hobgoblin",
buc,,small ox,
buc,,beehive,
buc,,beehive,
buca,,(anatomy) mouth,
buluat,,"elegant, well-dressed",
bun,,good,
buna,,"feminine singular of bun, Buna dai. ― Good day., Buna",
bunagrez,/bunaˈɡrets/,"picklock, skeleton key",
bunalana,,scoundrel,
buola,,ball,
buonda,,"party, pack, group, gang",
buosta,,enough!,
bura,,north wind,
burbur,,barber,
busca,,"cow, Synonym: vaca",
butir,,butter,
búrbor,,"crusty, rough, gruff",
cacuor,,Alternative form of cacur,
cacur,/kaˈkur/,"to shit, defecate",
cadar,,to fall,
cadrial,,brick,
caina,/ˈkaina/,supper,
caira,/ˈkaira/,wax,
cal,,as,
cal,,"road, street",
cal,,"road, street",
calco,,"some, any",
cale,,"road, street, time",
calčaina,/kalˈt͡ʃaina/,lime mortar,
camain,,"chimney, fireplace",
camaisa,,shirt,
campanaid,,belfry,
campuona,,bell,
canaisa,/kaˈnaisa/,"ash, ashes",
canapial,,cord,
cand,,when,
caniastro,,basket,
cantur,,to sing,
canul,,"canal, channel",
capei,,"hair (collective), hairs",
capraina,,she-goat,
capula,,onion,
caricur,,"to charge, to load",
carituat,,charity,
carnoit,,viper,
carnual,,mutton,
carviale,,brain,
castial,,castle,
castrur,,to castrate,
cataina,,chain,
catraida,,chair,
catur,,to find,
cauc,,here,
cauda,,tail,
caul,,cabbage,
causa,,thing,
cautiaun,,caution,
caval,,"horse, Matteo Bartoli, Il Dalmatico :el caval cuar",
cavul,,Alternative form of caval,
cenur,/keˈnur/,"to have supper, have a meal, dine, eat",
chilauna,,"column, pillar",
chis,/kis/,cheese,
ci,/t͡ʃi/,who,
ciant,/tʃant/,hundred,
ciart,/t͡ʃart/,certain,
cic,,"someone, somebody, anyone, anybody",
cic,,"tobacco, quid, butt (cigarette)",
cic,,"tobacco, quid, butt (cigarette)",
cicoluota,,chocolate,
cidal,,"chicken coop, chicken shack",
cil,/t͡ʃil/,"sky, heaven",
cinco,,bedbug,
cincto,/ˈt͡ʃiŋktə/,fifth,
cinko,/ˈtʃiŋkə/,bedbug,
cir,/t͡ʃir/,"candle, altar candle",
circol,/ˈt͡ʃirkəl/,"circle, group, set",
cistierna,/t͡ʃistĭerna/,"cistern, water tank",
cituot,/t͡ʃiˈtuot/,city,
civet,,"owl, burrowing owl",
cič,/t͡ʃit͡ʃ/,chickpea,
clamuor,,Alternative form of clamur,
clamur,,to call,
cluf,,key,
co,,what,
codial,,"rectum, arsehole",
coisa,,"so, as, like, like this/that",
col,,that,
colaur,,color,
colectiaun,,collection,
colegro,,to collect,
comanduar,,"to rule, command",
comnut,,brother-in-law,
comparer,,to appear,
complicur,,to complicate,
comprendro,/komˈprendrə/,to comprehend,
comprensiaun,,comprehension,
comprur,,to buy,
compuar,,godfather,
con,,with,
con,,"(vulgar) vulva, cunt",
con,,"(vulgar) vulva, cunt",
conmaic,,with me,
conparer,,Alternative form of comparer,
cont,,when,
contiant,,satisfied,
contra,,against,
contractiaun,,contraction,
contraict,,contract,
contribuar,,Alternative form of contribuer,
contribuer,,to contribute,
conversatiaun,,conversation,
conversur,,to converse,
cončaro,/konˈt͡ʃarə/,to conquer,
copiart,,past participle of coprer- covered,
coprer,,to cover,
copsa,,(Vegliot) thigh,
coresma,,Lent,
cort,,short,
cortial,,knife,
coser,,to sew,
cosobrain,,cousin,
cosuol,,pigsty,
cotidiun,,daily,
cočaina,/koˈt͡ʃaina/,kitchen,*cocīna
crascro,,Alternative form of crescro,
craskro,,Alternative form of crescro,
cratoire,/kraˈtoire/,children,
crauc,,cross,
credro,/ˈkredrə/,to believe,
crepur,,to burst,
crescro,/ˈkreskrə/,to grow,
cris,,cherry,
croit,,raw,
cual,,neck,
cuantra,,against,
cuantra,,against,
cuar,,Alternative form of curro,
cuarb,,crow,
cuarne,,meat,
cuarno,,horn,
cuarp,,body,
cuasta,,"(Vegliot, anatomy) rib",
cucro,,to cook,
cuma,,godmother,
cun,,dog,
cuolt,,"warm, hot",
cuomp,,field,
cuon,,Alternative form of cun,
cuor,,Alternative form of cur,
cuorna,,"meat, Matteo Bartoli, Il Dalmatico :la cuorna san doirathe",
cuorta,,paper,
cuosa,,"(Vegliot) house, La maura cuosa- The big house.",
cup,,head,
cur,,"dear, beloved",
cur,,heart,
cur,,heart,
curro,,to run,
d'as,,of them,
da,,"from, of",
dacuard,,"okay, in accord, one with",
dai,,day,
dai,,"go away, get lost",
dai,,"go away, get lost",
dais,,"dense, thick",
dalmat,,dalmatian,
Dalmazia,,Dalmatia,
damno,/ˈdamnə/,"harm, damage, havoc",
dapú,,"after, afterwards, later, later on",
dauc,,"plug, cork, stopper",
de,,of,
debituar,,"debtor, payer",
decro,,Alternative form of dicro,
defendar,,"to defend, guard, to vindicate",
defuant,,"deceased, dead, defunct",
dementicur,,"to forget, to leave behind",
dementikur,,Alternative form of dementicur,
demun,,demon,
denacle,,knees,
denj,/deɲ/,worthy,
dentul,,dental,
dentís,,"sea bream, red snapper",
depentaur,,painter,
depiandro,/deˈpi̯andrə/,to paint,
depotur,,to delegate,
depotut,,delegated,
depotut,,delegate,
dermun,,wood,
desirur,,"to want, long for, desire",
desmissur,,Alternative form of dismissur,
desmun,,"tomorrow, morning",
desmun,,tomorrow,
desorden,,"disorder, untidiness",
despoliur,,"to strip, undress, divest",
desponar,,"to arrange, dispose, order",
despreziur,,"to despise, hate, dislike",
dessendiansia,,"descent, extraction, pedigree, parentage, stock",
dessendro,/deˈsendrə/,"to descend, to get off, dismount",
desser,,to sin,
destinur,,"to intend, to destine, fate, to assign, earmark, appoint,",
destruar,,"to awake, rouse",
detco,/ˈdetkə/,finger,
deventur,,to become,
dezipur,,to spoil,
dezun,/deˈd͡zuŋ/,"fast, fasting",
