L2_orth,L2_ipa,L2_gloss,L2_etym
'ਚ,,Contraction of ਵਿੱਚ (vicca).,
'ਤੇ,,"Short for ਉੱਤੇ (utte, “on”).",
'ਤੇ,,"Short for ਅਤੇ (ate, “and”).",
آسمان,,sky,
آواجائی,,traffic,
آٹا,/ɑː.ʈɑː/,flour,
آکاش,,"sky, Synonyms: آسمان‎ (āsmān), گَگَن‎ (gagan)",
ا,/əlif/,The first letter of the Punjabi written in the Shahmukhi script.,
اؤجلا,,"A Punjabi surname​, Aujla.",
اتے,,"on, over, atop",
استت,,"praise, admiration, Guru Granth Sahib, Guru Arjan,",
اسٹونیا,,Estonia,Estonia
اسی,,eighty,
اسیں,,"we, Synonym: اساں‎ (asāṉ)",
اللہ,,"(Islam, Sikhism) God, Synonyms: واہِگرو‎ (wāhegurū),",
الماری,,"cupboard, shelf; almirah",
امب,/əm.bᵊ/,mango,
امریکہ,,America; the United States,America
انکھ,/ə.ɳə.kʰᵊ/,"self-respect, pride
Synonym: غَیرَت‎ (ġairat)",
انگریزی,,English (language),inglês
اوداں,,otherwise,
اوٹھ,,camel,
اوہائیو,,Ohio (a state of the United States),
اَمل,,"addiction, habit, ‏امَل اِکّ روگ اے۔‎‎amal ikk rog",
اٹل,/ə.ʈəlːᵊ/,"firm, steadfast, Synonym: پَکّا‎ (pakkā)",
اچھا,,"OK, Ah, showing understanding or interest",
اک,[ɪkː˧],one,
اکھ,/əkːʰ/,"(anatomy) the eye, sight, vision",
باجوا,,"A Punjabi surname​, Bajwa.",
بتھیرا,/bə.t̪ʰeː.ɾɑː/,"a lot, abundant
‏میْرے کوْل بَتھیْرا اے کَہَݨ واسطے۔‎‎mere kol batherā ae kahaṇ vāst̤e.I have a lot to say.",
برابر,,equal,
براڑ,,"A Punjabi surname​, Brar.",
برج,,"bastion, tower, turret, constellation, sign of the",
برف,,snow,
بولنا,/boː.lə.ɳɑː/,"to speak, say, ‏مَیْں انگریْزی نَئیں بوْلدا آں۔‎‎maiṉ",
بولی,,word,
بولݨا,,Alternative form of بولنا‎ (bolnā),
بوہا,/búːɑː/,"door, entrance, ‏کَمرے دا بُوْہا کھوْل دے زَرا۔‎‎kamre",
بگانہ,,"stranger, alien",
بھائی,/pɑː˩˨.iː/,"brother, (informal) mister, sir; used to refer to any",
بھرا,/pɾàː/,"brother, Synonym: بھائی‎ (bhāī)",
بھلا,,"A Punjabi surname​, Bhalla.",
ت,/ta/,The fourth letter of the Punjabi (Shahmukhi) abjad. It is preceded by پ and followed by ٹ,
تارہ,,star,
ترجیح,,preference,
تصویر,,"picture, image",
تل,,"sesame, (anatomy) mole",
تلوار,,sword,
تند,,"thread, strand, fibre",
تولیا,"/t̪ɔː.lɪ.ɑː, t̪ɔː.ɭɪ.ɑː/","towel, ‏میْنُوْں توْلِیا دے دِیوْ‎ ― menūṉ toliyā de",
تڑکا,,morning,
تک,,"until, for (a period of time), up to",
تکھر,,"A Punjabi surname​, Takhar.",
تھک,/t̪ʰʊkːᵊ/,"spit, saliva",
تیجا,,third,
تیجا,,third,
تیز,,"sharp, (depending on context) fast, rapid, clever,",
جال,"/d͡ʒɑː.ɭᵊ, d͡ʒɑː.lᵊ/","net, (figuratively) trap, ‏اوْہ آپݨے جال وِچّ ہی پَھسّ",
جانا,,"to go, to leave",
جاننا,,to know,
جانور,,"animal, beast",
جاگنا,,"to wake up, to awaken",
جاࣇ,,Alternative form of جال‎ (jāl),
جت,/d͡ʒɪt̪ːᵊ/,"victory, win, Antonym: ہار‎ (hār)",
جتنا,,to win,
جم,,death,
جوائی,/d͡ʒə.ʋɑː.iː/,son-in-law,
جواب,,answer,
جوں,,louse,
جہاز,,ship,
جیب,,pocket,
جیٹھ,,"husband's elder brother, brother-in-law, Synonym: دیور‎",
جیٹھ,,The third month of the Nanakshahi calendar,
جیٹھ,,The third month of the Nanakshahi calendar,
حد,,"boundary, limit, Synonym: سیما‎ (sīmā)",
حسن,/ɦʊ.sə.nᵊ/,"beauty, elegance, charm",
حیوان,,"animal, beast",
خالصتان,,Punjab,
خالصہ,,"(Sikhism) Khalsa, Bhai Nand Lal, translation by Pritpal",
خان,,"A  surname​, Khan.",
خراٹا,/xə.ɾɑː.ʈɑː/,snore,
خلاف,,"against, opposed, Synonym: وردّھ‎ (viruddh)",
خوراک,,food,
دا,,trick,
دا,,"of
Synonyms: دے‎ (de), دی‎ (dī)",
دروازا,,door,
دریا,,(geography) river,
دستار,,turban,
دشمݨ,/d̪ʊʃᵊ.məɳᵊ/,"enemy, villain",
دل,,"heart, mind, soul, spirit, valor, courage",
