L2_orth,L2_ipa,L2_gloss,L2_etym
armadiy,,armadillo,
Bcaṉ,,(astronomy) Scorpio.,
bcheʼ,,ant,
Bda'ašj,,San Melchor Betaza,
becoyo'o,,Coyote.,
bec̱hjao',,"Mockingbird, Mimus polyglottos.",
belnat,,(archaic) body,
beləꞌ,,meat,
beḻ,,"snake, worm",
beḻ,,fish,
beḻ,,fish,
biachez,,squirrel,
biagopəꞌ,,armadillo,
biz,,cat,
bola,,neotropical whipsnake (Masticophis mentovarius),
botey,,bottle,
bsia,,eagle,
bso,,adobe brick,
burr,,"donkey, donkey-load",
bxid,,"(archaic) lip, kiss",
bxižəꞌ,,white-nosed coati (Nasua narica),
cabey,,horse,
cacaguat,,peanut,
carpinter,,carpenter,
gwbiž,,sun,
iz,,year,
kilometro,,"kilometer, kilometre",
la,,name,
mašin,,monkey,
migw,,friend,
migw,,in a friendly way,
Mitl,,"San Pablo Villa de Mitla (a town in Oaxaca, Mexico)",
mšet,,machete,
nasyon,,nation,
nez,,road,
nis,,"water, juice",
nis,,watery,
nix̱əꞌ,,urine,
niy,,ring,
osty,,host (Eucharist),
papaḻot,,kite (toy),
peḻot,,"ball, basketball (sport)",
Syitəꞌ,,"Mexico City (a city, the capital of Mexico), Mexico",
syoda,,city,
xid,,cat,
Yezeꞌe,,"Tehuantepec (a city in Oaxaca, Mexico)",
yitəꞌ,,rainbow,
yišə,,metate (grinding stone),
Šḻaꞌanis,,United States of America,
Ḻaꞌ,,"Oaxaca (a city, the state capital of Oaxaca, Mexico),",
ḻec̱h,,milk,
