L2_orth,L2_ipa,L2_gloss,L2_etym
bwarúgh,,to dance,
bwesch,,white,
familiya,,family,
fitil,,grass,
ghilisow,,thank you,
llé,,delicious,
Luunis,/ˈlu.nɛs/,Monday,
me,,and,
meleitei,,to read,
obisbwo,,bishop,
patapat,,cold,
schaal,,water,
sibwe,,we (inclusive) will,
spitóód,,hospital,
suugh,,open,
tirow,,hello,
