L2_orth,L2_ipa,L2_gloss,L2_etym
k'ʷúšəm,,sun,
kaʔłáš,,three,
kʷíym,,hunter,
kʷə́l,,red,
lətkʷú,,otter,
ləʔáw,,father,
míχał,,black bear,
múšəš,,four,
məlqnúpš,,golden eagle,
Nxaʔamxčín,,Columbia-Wenatchi (language),
náqš,,one,
nəškáw,,sister-in-law (of a female),
panʔíqpš,,spring,
panʔíštkʷ,,winter,
puʔláxn,,hoof,
púl'yaʔ,,mole (animal),
pəqlqín,,bald eagle,
pə́ḥ,,grey,
pạʔscạ́ʔqʷ,,summer,
q'ənáxʷ,,sturgeon,
qʷísp,,cow,
sc'ạ́m',,bone,
spə̣́łaʔ,,owl,
tq'áw'š,,two,
túm'aʔ,,mother,
čílkšt,,five,
łúm'n,,spoon,
Škwáxčənəxʷ,,Moses-Columbia (tribe),
škʷiyú,,squirrel,
Šnp'əšqʷáw'šəxʷ,,Wenatchi (tribe),
Šnt'iyátkʷəxʷ,,Entiat (tribe),
šqəláw',,beaver,
šáwłkʷ,,water,
Ščəl'ámxəxʷ,,Chelan (tribe),
šəmyáw,,coyote,
ʔačláhp,,river,
ʔačxátm,,mountain,
χƛ'čín,,horse,
χʷəčmákšt,,six,
