L2_orth,L2_ipa,L2_gloss,L2_etym
A,,"The first letter of the Nauruan alphabet, called a and written in the Latin script.",
a,/ɑ/,"I (first person singular pronoun)
2000,  Lisa M Johnson,  Firstness of Secondness in Nauruan Morphology (in English):
a pudun1sing fall+VnI fell
 […] 
a nuwawen1pers.sing. go+VnI did go. (I left.)
 […] 
a kaiotien aem[1pers.sing.] [hear+Vn] [your words]I hear what you said.
 […] 
a nan imoren1pers.sing. FUT health+VnI shall be cured (get better).",
aibu,,"hundred, the number 100",
aijimower,,five hundred,
aniden,,flag,
anien,,onion,
anin,,soul,
Antarketika,,Antarctica,
anubumin,,night,
Aprika,,Africa,
ara,,blood (vital liquid flowing in animal bodies),
aran,,day,
aro,,two,
ata,,ten,
atugagan,/ɑ.tu.ɡɑˈɡɑn/,midnight,
auto,,car,
aw,,to swim,
aânei,,iron,
año,,six,
bababo,,yellow,
Bitinam,,Vietnam,
Dintak,,Tuesday,
Djapan,,Japan,
Djermani,,Germany,
dogiga,,octopus,
Donertak,,Thursday,
dorabat,,"body, particularly the human body",
dorer,,word,
eadu,,gift.,
eake,,"war, battle, feud, fight, dispute",
eb,,country,
ebabobo,,yellow,
ebagadugu,,ancestor.,
ebok,,water,
edabwike,,wood,
edetang,,star,
edetong,,star,
edorer,,language,
edorr,,genitals,
eh,,yes,
Eija,,Asia,
ekabebe,,urine,
ekaburoro,,beer,
ekadaedaenigawae,,history,
ekanen,,"cannon, gun",cannon
ekaw,,river,
eme,,eye,
engame,,person,
entsikropidiya,,encyclopedia,
eo,,tongue,
eo,,no,
eobwini,,year,
epankeik,,"pancake, a thin batter cake fried in a pan or on a",pancake
eredu,,adore,
etangang,,black,
Etoniya,,Estonia,
etowdudu,,mountain,
etsimeduw,,new,
ewak,,house,
firmament,,firmament,
Gott,/ɡɔt/,God,
Grit,,Greece,
iao,,light,
idiruko,,heart,
imwinen,,news,
Ingerand,,England,
iny,,penis,
iow,,peace,
irimone,,jasmine,
Itari,,Italy,
itsibemin,,"magician, sorcerer.",
ituga,,above,
Iurop,,Europe,
kadudu,,small,
keik,,cake,cake
Kiribat,,Kiribati,
krak,,clock,clock
magma,,magma,
makur,,work,
maraman,,The moon,
maramen,,moon.,
me,,and,
Merika,,America,
metur,,hungry,
Mitwok,,Wednesday,
Mondak,,Monday,
motto,,motto,
Naoero,,Nauru,
Norwei,,Norway,
okabebe,,urinate,
Ondurat,,Honduras,
Otereiriya,,Australia (a continent and country in Oceania),
ouwak,,big.,
peij,,page,
Pinrand,,Finland,
Poran,,Poland,
Portsiugar,,Portugal,
Prant,,France,
Preidak,,Friday,
pumwe,,to pay,
Ramanmada,,"the traditional Nauruan name for Antares (Alpha Scorpii (α Sco)), the brightest star in the constellation Scorpius.",
Ramwinimada,,"the traditional Nauruan name for Antares (Alpha Scorpii (α Sco)), the brightest star in the constellation Scorpius.",
Ratsiya,,Russia,
Rituainiya,,Lithuania,
robar,,dog,Rover
Roman,,Romania,
Tadurdei,,Saturday,
tekawa,,town,
teren,,"neck, throat",
Tondak,,Sunday,
tsim,,to boil,
Tsipain,,Spain,
Tubaru,,Tuvalu,
tubwangin,,area,
Tuwiden,,Sweden,
Udebekitan,,Uzbekistan,
Ungari,,Hungary,
Widen,,Sweden,
wono,,be,
