L2_orth,L2_ipa,L2_gloss,L2_etym
آدینک,,mirror,
آرگ,,to bring,
آزمان,,sky,
آس,,"fire, flame",
آسان,,easy,
آسمان,,sky,
آسن,,iron (metal),
آسگ,,to rise (when the sun moves upwards from behind the,
آپ,/aːp/,water,
آچ,,fire,
آیگ,,to come,
ابا,,father,
ادا,,here,
ارزان,,cheap,
ارمان,,wish,
استار,,star,
استال,,star,
اسپ,,horse,
اسپتال,,hospital,hospital
اسپیت,,white,
اشتر,,camel,
امب,,mango,
امیت,,hope,
انب,,mango,
انسانی,,human,
انوں,,now,
انگور,,grape,
انی,,now,
اپس,,horse,
اگاں,,if,
باسک,,(anatomy) arm,
باندا,,tomorrow,
باندا,,tomorrow,
باگ,,garden,
بت,,idol,
برات,,brother,
برز,,tall,
بروان,,eyebrow,
برپ,,snow,
برگ,,"to bear, to carry, to take, to take away",
بلبل,,nightingale,
بلوچِستان,,Baluchistan,
بلوچی,,Baluchi (language),
بوگ,,"to be (See the Usage Notes), to exist, to become, (in",
بیر,,lightning,
بیرک,,flag,
بیست,,twenty,
بینگ,,honey,
بیگاه,/bɪɡɑːh/,"afternoon
Antonym: صهب‎
Synonym: عصر‎",
تاج,,crown,
ترسگ,,to fear,
ترسینگ,,"to frighten, to scare",
تیار,,ready,
جناور,,animal,
جنجشک,,sparrow,
جڑ,,cloud,
جہاز,,ship,
جیڑگ,,to think,
دتھاں,,tooth,
دراژ,,long,
درس,,lesson,
درمپ,,drop,
درنپ,,drop,
دروگ,,"lie, untruth, falsehood",
درچک,,tree,
دز,,thief,
دزگ,,to steal,
دست,,hand,
دشمن,,enemy,
دف,,mouth,
دل,,"(anatomy) heart, Synonym: زرد‎ (zird)",𐬰𐬆𐬭𐬆𐬛
دمب,,tail,
دنتان,,tooth,
دو,,two,*dwáH
دو,,two (digit),*dwáH
دوست,,friend,
دوچگ,,to sew,
دپ,,mouth,
دپتر,,office,
دژمن,,enemy,
دک,,hill,
دہ,,ten,
دہ,,ten (digit),
دہت,,daughter,
دیم,,face,
دیوال,,wall,
دیگ,,to give,
راست,,right,
رسگ,,to arrive,
رند,,then,
روباہ,,fox,
روپگ,,to sweep,
روپگ,,broom,
روچ,,"day, sun",
روگ,,to go,
زانگ,,to know,
زبان,,tongue,
زرد,,"(anatomy) heart, conscience (sense of right and wrong)",𐬰𐬆𐬭𐬆𐬛
زرد,,yellow,*ǵʰelh₃-
زرد,,yellow,*ǵʰelh₃-
زمستان,,winter,
زمین,,,
زندگ,,alive,
زوان,,"tongue, language",
زورگ,,to take (to get into one's possession),
زوم,,scorpion,
زی,,yesterday,
زی,,yesterday,
سادگ,,simple,
سال,,year,
ساہ,,breath,*ḱwes-
ساہگ,,shadow,
سبق,,"Alternative form of سبک‎ (sabak, “lesson”)",
سبک,,"lesson, Synonym: درس‎ (dars)",
سحر,,magic,
سر,,(anatomy) head,
سرم,,hoof,
سرمب,,hoof,
سرنب,,hoof,
سرگ,,(anatomy) head,
سلا,,peace,
سنگ,,stone,
سوال,,question,
سوب,,victory,
سپائی,,soldier,
سہر,,red,
شاعر,,poet,
شانگ,,to vomit,
شاہر,,poet,
شاہیم,,balance,
شدیگ,,hungry,
شش,,six,
شش,,six (digit),
شموشگ,,to forget,فراموش
شنگ,,propagation,
شودگ,,to wash,
شپ,,night,
شکر,,sugar,
شکل,,sugar,
شہد,,honey,
شیر,,milk,
شیلانچ,,curd,
صد,,hundred,
صهب,/səʊhb/,"morning, ‏ھر صُهب نود و ساچان‌اِنت اِے مُلکءَ‎(please",
طلا,,gold,
فرق,,"difference, distinction",
فقیر,,beggar,
قانود,,law,
قدم,,step,
قصو,,"story, tale",
قصہ,,"story, tale",
قہوہ,,coffee,
لاپ,,belly,
لرزگ,,to shiver,
لعب,,game,
لنٹ,,lip,
لنکک,,(anatomy) finger,
لوٹگ,,to want,
لوگ,,house,
لکگ,,to write,
لہتے,,some; an unspecified quantity or number of.,
لیب,,game,
مات,,mother,
مار,,snake,
ماس,,mother,
ماما,,maternal uncle (some dialects),
ماڑی,,building,
ماک,,bean,
ماہ,,moon,
ماہی,,fish,
ماہیگ,,fish,
مثال,,example,
مرد,,man (male human),
مرشی,,today,
مروچی,,today,
مرچ,,pepper,
مرچی,,today,
مرگ,,bird,
مزار,,tiger,
مزن,,"large, big",
مشک,,mouse,
مم,,bear,
منٹ,,minute (unit of time),
مور,,ant,
موردانگ,,(anatomy) finger,
مورینک,,ant,
موشک,,mouse,
موکو,,spider,
مچاچ,,eyelash,
مچگ,,to suck,
مہلوک,,people,
مہمان,,guest,
میش,,sheep,
میمان,,guest,
نال,,horseshoe,
نام,,"name, reputation, designation",
نان,,bread,
ناپگ,,navel,
ناچ,,dance,
ناکن,,"nail, fingernail",
ناکو,,uncle,
ناہ,,date (fruit),
ناہن,,"nail, fingernail",
نبیسگ,,to write,
نعل,,horseshoe,
نمونہ,,sample,
نندگ,,to sit,
نو,,nine,
نو,,nine (digit),
نون,,now,
نوک,,new,
نویسگ,,to write,
نپس,,breath,
نگرہ,,silver,
نگن,,bread,
نگوشگ,,"(literary) to listen, Synonym: گوش دارگ‎ (góš dárag),",
نہ,,nine,
نہ,,nine (digit),
نی,,now,
نیں,,now,
واب,,sleep,
واجہ,,"(as a title of respect) Mr., Sir, Lord",
واد,,salt,
وارک,,sister,
وانگ,,to read,
واہگ,,wish,
وت,,(reflexive) oneself,
وت,,self,
وراک,,food,
ورگ,,"to eat, to drink",
ورگ,,food,
وسپگ,,to sleep,
وش,,happy,
وپسگ,,to sleep,
وہد,,time,
پاد,,foot,
پاکستان,,Pakistan,
پت,,father,
پجگ,,to arrive,
پرنچگ,,to squeeze,
پروشگ,,to break,
پرک,,difference,
پس,,father,
پس,,sheep,
پس,,sheep,
پشی,,cat,
پل,,flower,
پلپل,,pepper,
پنج,,five,
پنج,,five (digit),
پنچ,,five,
پنچ,,five (digit),
پنڈوک,,beggar,
پنیر,,cheese,
پونز,,nose,
