L2_orth,L2_ipa,L2_gloss,L2_etym
amolusta,,Camomile.,
aniarsexe,,Cock's head.,
aprus,,"The herb, yellow flag.",
arpopria,,climbing ivy,
arpropria,,Ivy.,
aurumetti,,Crowsfoot.,
blis,,Blite.,
budathla,,Bugloss.,
coicolida,,deadly nightshade (Atropa belladonna),
dava,,"(often used as a suffix) name for a Dacian city, town,",
diellena,,The poisonous henbane plant.,
dracontos,,rosemary (Rosmarinus officinalis),
duodela,,Mullein.,
dyn,,The edible nettle plant.,
guoleta,,Columbine.,
khodela,,The ground pine plant. (clarification of this definition is needed),
koikolida,,deadly nightshade (Atropa belladonna),
kotiata,,"The herb, dog's tooth grass.",
krustane,,"The herb, greater celandine.",
lax,,The edible wild purslane plant.,
mantia,,The edible blueberry plant.,
mizela,,thyme,
olma,,The edible danewort plant.,
phithophthethela,,The maidenhair fern plant.,
polpum,,The edible dill plant.,
priadila,,"The herb, black bryony.",
prodiarna,,The poisonous black hellebore plant.,
propodila,,"The herb, cinquefoil.",
rathibida,,The blue daisy flower.,
seba,,The edible elderberry plant.,
sikupnux,,The edible eringo plant.,
sipoax,,"A kind of fruit, the small plantain.",
skiare,,The plant teasel.,
stirsozila,,centaury (Centaurium),
tanidila,,catmint plant (catnip),
teudila,,The edible calamint plant.,
tulbela,,The lesser centaury plant.,
usazila,,"The herb, hound's tongue.",
zena,,The hemlock plant poison.,
κινούβοιλα,,"bryony, Bryonia alba.",
