L2_orth,L2_ipa,L2_gloss,L2_etym
akush,,skin,
amo,,(intransitive) to come,
apuur,,work,
aŋan,,four,
baako,,chicken,
babu,,two,
bicca,,foot,
c'aara,,red,
c'aŋa,,fish,
c'eka,,feather,
c'iniin,,black,
c'iniiŋ,,black,
c'ota,,(intransitive) cut,
c'uwa,,fire,
ciime,,fat,
cofolkoh,,"claw, nail",
duh,,breast,
gota,,(transitive) to burn,
habba,,many,
hanno,,to give,
haɓa,,all,
hitta,,stand up,
holut,,bird,
há,,to kill,
hɛdɛbu,,thin,
ici,,dry,
inɗeet,,want,
jiita,,three,
jukuma,,belly,
k'enɗi,,cold,
k'inna,,wet,
k'iti,,ear,
k'o,,(intransitive) die,
kaan,,dog,
kayan,,fly,
kaʔal,,dog,
kimmo,,say,
koggod,,elbow,
liyet,,swim,
manka,,sit down,
maʔam,,other,
ney,,this,
no,,go,
ork'an,,bark,
p'ida,,bite,
ponkaɓala,,stand up,
punk'wa,,ashes,
sukuma,,belly,
sum,,say,
sʔoto,,dry,
t'a,,(intransitive) eat,
tolʔam,,sleep,
tutukan,,egg,
upa,,other,
wɔ,,water,
wɔ,,to drink,
yesi,,see,
yinkapo,,all,
yinno,,see,
yuu,,other,
yɛrom,,blood,
zefa,,fly,
ŋa,,that,
ŋaŋam,,this,
ɗada,,white,
ɗama,,long,
ɗanka,,good,
ɛmaha,,bone,
ɛmenan,,bone,
ʃeŋgi,,"claw, nail",
ʃub,,"warm, hot",
