L2_orth,L2_ipa,L2_gloss,L2_etym
c'éʔstq,,charcoal,
c'ə́čqs,,mosquito,
cáqʷł,,potato,
cíłn,,"fish, food",
k'ʷaléeʔ,,black salmon,
k'ʷáałq,,soft basket,
máqʷm,,prairie,
mə́sčm',,mink,
mə́ščn',,head louse,
ninamú,,rutabaga,
p'ačéewqs,,mosquito,
p'ítkʷł,,sea otter,
psʔáiq,,mosquito,
qáawim',,potato,
qáχaʔ,,dog,
qéʔq,,cooked camas,
sk'áak'a,,crow,
snəč'ə́l',,coyote,
spastə́n,,body louse,
sq'ʷíʔ,,bark canoe,
stəléʔpšuʔ,,mink,
súpsn'č,,tail,
sčə́txʷnʼ,,black bear,
sχasíln',,rain,
t'ík'ʷ,,mosquito,
tawásnł,,ash tree,
xʷíʔxʷn'ł,,cascara,
čálš,,"hand, arm",
čə́lis,,cherry,
ʔáaqiʔ,,maggot,
ʔápls,,apple,
χéʔs,,"good, nice",
χʷúmtnł,,ash tree,
