L2_orth,L2_ipa,L2_gloss,L2_etym
بوك,,wallet,
خاشوقة,,spoon,
خاشوكة,,"alternative spelling of خاشوقة‎ (ḵāšūga, “spoon”)",
دبشة,,stupid,
دق,,"to call someone by phone, to telephone, ‏دقيت عليك",
سماط,,a table cloth,
سنتكه,,"stupid
‏معنا طالب سنتكه. ما يعرف شيء‎We have a stupid student. He doesn't know anything.",
طيط,,Allium sindjarense,
مرخ,,Leptadenia pyrotechnica,
موية,,water,
ميد,/majd/,"for, to, up to, ‏قلت ميد امي نروح السوق‎ ― gilt mēd",
وش,,"what
‏وش إسمك؟‎‎What's your name?",
وين,,"where?
‏وينك؟‎‎Where are you?
‏وين بيتك؟‎‎Where's your house?
‏وين رايح؟‎‎Where are you going?",
