L2_orth,L2_ipa,L2_gloss,L2_etym
กง,/koŋ/,basket,
กองคลี๋,/kɔŋ.kʰlǐ/,crocodile; alligator,
กฺอง,/ɡɔŋ/,horse,
กฺ้อง,/ɡɔ̂ŋ/,high,
โก,/ko/,hedgehog; porcupine,
ค๋ง,/kʰǒŋ/,peacock,
คองโด่นีวง,/kʰɔŋ.dò.ni.woŋ/,dragonfly,
คือํ,/kʰʉ/,dog,
คุ๋ก,/kʰǔk/,rice,
คุ๋กทองนั๋ง,/kʰǔk.tʰɔŋ.nǎŋ/,praying mantis,
คูดวง,/kʰu.du̯ɔŋ/,hat,
คูแม๋ะ,/kʰu.mɛ̌ʔ/,corn; maize,
เค๋าะ,/kʰɔ̌ʔ/,six,
ฆ๋ะ,/xǎʔ/,needle,
งอ,/ŋɔ/,five,
งา,/ŋa/,I; me,
จิ๋งแจ่,/cǐŋ.cɛ̀/,watermelon,
จี๋,/cǐ/,barking deer,
เจ,/ce/,spleen,
ช๋ง,/cʰǒŋ/,chameleon; tree lizard,
ชังเคล๋,/cʰaŋ.kʰlě/,shrimp,
เชียง,/cʰi̯aŋ/,bowl (container),
ซ๋ง,/sǒŋ/,chameleon; tree lizard,
ซัว,/su̯ɔ/,to eat,
ซาพัง,/sa.pʰaŋ/,bridge,
ซาวิง,/sa.wiŋ/,hand net,
เซิ่ก,/sə̀k/,black,
เซีย,/si̯a/,to wash,
แซ,/sɛ/,ten,
ญ๋ะอา,/ɲǎʔ.ʔa/,fish,
ญา,/ɲa/,fishhook,
ดี,/di/,crossbow,
เดะ,/deʔ/,to come,
เํดิ๋ก,/dʌ̌k/,to hiccup,
เดือ,/dɨ̯a/,tiger,
เดื่อ,/dɨ̯à/,moon,
โด๋ะํ,/dʊ̌ʔ/,worm,
ต๋อง,/tɔ̌ŋ/,creel,
ทอง,/tʰɔŋ/,gold,
ท๋อง,/tʰɔ̌ŋ/,mole (mammal),
ที,/tʰi/,water,
ทูทุงมาเย๋ก,/tʰu.tʰuŋ.ma.jěk/,firefly,
โท๋ะํ,/tʰʊ̌ʔ/,to weave,
นั๋ง,/nǎŋ/,grasshopper,
นังจาแล๋ะ,/naŋ.ca.lɛ̌ʔ/,long-tailed tailorbird,
นังซือํ,/naŋ.sʉ/,book,
นังพาญื๋อํ,/naŋ.pʰa.ɲʉ̌/,cricket (insect),
นามิ๋ง,/na.mǐŋ/,knife,
นี่,/nì/,sun,
นึ๋ง,/nɨ̌ŋ/,two,
บ๋ก,/bǒk/,mortar (tool),
บ๋ะ,/bǎʔ/,baht,
บา,/ba/,"frog in genus Rana, family Ranidae",
บ่า,/bà/,to strike; to hit,
โบล่,/blò/,cloud,
ปาเท้ง,/pa.tʰêŋ/,shoe,
แป็ง,/pɛŋ/,younger sibling,
พาลอง,/pʰa.lɔŋ/,trough,
พี,/pʰi/,four,
พีดา,/pʰi.da/,rabbit,
พู,/pʰu/,pot,
พูค้า,/pʰu.kʰâ/,crab,
พูงุ๋ง,/pʰu.ŋǔŋ/,turtle; tortoise,
พู๋วุ่ก,/pʰǔ.wùk/,squirrel,
เพล๋าะ,/pʰlɔ̌ʔ/,seedling,
โพ๋ะํ,/pʰʊ̌ʔ/,pig,
เฟ๋,/fě/,cart; oxcart,
มึ๋ก,/mɨ̌k/,cow; bull,
มู๋,/mǔ/,mushroom,
แม๋ะ,/mɛ̌ʔ/,mother,
ยีแย๋ะ,/ji.jɛ̌ʔ/,gun,
ยึ๋ง,/jɨ̌ŋ/,house,
เย๋,/jě/,farm; field,
เํยง,/jøŋ/,shirt,
ลาบู้,/la.bû/,butterfly,
เล๋าะ,/lɔ̌ʔ/,finger,
แล็งแท๋ะ,/lɛŋ.tʰɛ̌ʔ/,freshwater snail in family Viviparidae.,
วั๋ง,/wǎŋ/,bear (mammal),
วังชาเล๋าะ,/waŋ.cʰa.lɔ̌ʔ/,spider,
วุ๋ก,/wǔk/,mouse; rat,
เว๋,/wě/,rain,
โว๋ะ,/wǒʔ/,chicken,
อง,/ʔoŋ/,three,
ออง,/ʔɔŋ/,candle.,
อ๋อง,/ʔɔ̌ŋ/,elephant,
อ๋า,/ʔǎ/,deer,
อี้,/ʔî/,seven,
เอิ๋ก,/ʔə̌k/,wood,
โอ,/ʔo/,person; human,
ฮิ๋ง,/hǐŋ/,gold,
แฮะ,/hɛʔ/,eight,
แํฮ๋ะ,/hœ̌ʔ/,to love,
