L2_orth,L2_ipa,L2_gloss,L2_etym
અંગાર,,glowing charcoal,
અંજણી,,"a sore in the eye, stye",
અંતરીયાર,,all of a sudden,
અંધારો,,darkness,
અંધો,,blind,
અકડ઼ણુ,,"(intransitive) to become cramped, to be stiff",
અકાસ,,"sky, heaven",
અક્કલ,,"intelligence, knowledge, cleverness",
અખત્યાર,,"authority, power, rule",
અખાડ઼ો,,"wrestling-ground, arena, a place where yogis sit",
અખાણી,,story,
અખ્ખ,,eye,
અગર,,"aloeswood, agalloch (Aquilaria malaccensis)",
અગિયા,,"further on, ahead, in front, previously",
અગિયારૉ,,eleven,
અગૂવો,,overwise,
અગ્ગ,,fire,
અચકણુ,,to hesitate,
અચરત,,astonishment,
અચ્ચણુ,,"(intransitive) to come, arrive",
અછતો,,"unknown, hidden",
અછપરો,,mischievious,
અજઘર,,"a large snake, a python",
અજ્જ,,today,
અઝ્ઝડ઼,,brutish,
અટકણુ,,(intransitive) to stop,
અટકારણુ,,"(transitive) to cause to stop, (transitive) to forbid,",
અટપટો,,"indecisive, unsettled, complicated",
અટ્ટીકટ્ટી,,household paraphernalia,
અઠ્ઠ,,eight,
અઠ્ઠમું,,eighth,
અઠ્ઠાઈ,,twenty-eight,
અડ્ડણુ,,"(transitive) to touch, (transitive) to stick",
અઢાઈ,,two and a half,
અઢી-અખરી,,a woman with the evil sight,
અણઘડ઼,,"rude, uncultured, uncouth",
અત્ત્રે,,"so, thus, therefore, hence",
અત્ત્રો,,"this much, these many, so much, so many",
અદાવત,,revenge,
અધકચ્ચો,,"half-cooked, underdone",
અધીયારી,,"a partner in half, having equal shares and say",
અધૂરો,,"half-done, incomplete, unfinished",
અધ્ધ,,a half,
અનાજ,,"grain, foodgrain",
અનાડ઼ી,,"stupid, inexpert, Synonym: અબૂજ (abūj)",
અને,,and,
અન્નરથ,,worthless,
અન્નરથ,,an unusual occurrance,
અપમાન,,insult,
અપસોસ,,sorrow,
અબસોસ,,"Alternative form of અપસોસ (apasos, “sorrow”)",
અબૂજ,,"stupid, foolish, Synonym: અનાડ઼ી (anāṛī)",
અભો,,"high, upper",
અમાસ,,the day of the new moon,
અરસી,,"flax, linseed",
અરે,,"an expression of anger, disgust, or disrespect",
અલગ્ગ,,"separate, aloof, single",
અલૂણો,,"(of food) saltless, (of food) insipid, tasteless",
અલ્લડ઼,,"irresponsible, childish",
અસડ઼,,Aashaadha,
અસીં,,"first person plural, we",
અસૂ,,Ashvin,
અસ્સૂ,,tear,
આંગ,,"the body, particularly, the back",
આંગણો,,"courtyard, compound",
આંગર,,"a finger's breadth, an inch",
આંગરી,,"finger, toe (excepting the big toe)",
આંગીઠી,,"a kind of portable stove, a brazier, a fireplace",
આંગૂછો,,"towel, napkin",
આંગૂઠી,,(jewellery) ring,
આંગૂઠો,,"thumb, big toe",
આંચ,,blaze,
આંદરા,,intestines,
આંબરી,,tamarind,
આંબરો,,Indian gooseberry,
આગરીયો,,doorstop,
આટ્ટો,,flour,
આડ઼તીયો,,a commission agent,
આડ઼ત્રી,,thirty-eight,
આડો,,"transverse, obstructing, lying across the path",
આણસઠ્ઠ,,sixty-nine,
આણસાર,,"likeness, resemblance",
આતુર,,eager,
આદો,,ginger,
આનો,,(historical) anna,
આમૂં,,mango,
આયણ,,collyrium,
આર,,iron spike,
આરતી,,aarti,
આરસ,,"laziness, sloth",
આરીઠો,,soapberry,
આરીસો,,"looking glass, mirror",
આસરો,,resting place,
આસા,,"hope, expectation",
ઇતિહાસ,,history,
ઈંછા,,"wish, desire, intention",
ઈઝ્ઝત,,"izzat, reputation",
ઈટ,,brick,
ઈનકાર,,rejection,
ઈશ્વર,,God,
ઈસબગૂર,,"ispaghula, psyllium",
ઉકરડ઼ો,,rubbish heap,
ઉકારણુ,,(transitive) to boil,
ઉચ્છડ઼ણુ,,"(intransitive) to spring up, shoot up, be thrown up",
ઉચ્છાડ઼ણુ,,"(transitive) to lift up, raise off, (transitive) to",
ઊંબરો,,"threshold, doorstep",
ઊખન,,"mortar, particularly for husking rice",
ઊખેડ઼ણુ,,"(transitive) to pull up, uproot",
ઊઘાડ઼ણુ,,(transitive) to open,
ઊઘાડ઼ો,,"open, uncovered, exposed",
ઊચાટ,,"distate, disgust, loathing, impatience",
ઊજારણુ,,"(transitive) to lighten, brighten; to make lit",
ઊજારીયો,,"the shukla paksha, the part of the month where the",
ઊજારો,,"light, bright, clear, well-decorated",
ઊજારો,,"light, dawn",
ઊજારો,,"light, dawn",
ઊજ્જ,,thirst,
ઊજ્ઝડ઼,,"desolate, (of a forest) cleared",
ઊઝણુ,,"(intransitive) to be put out, extinguished",
ઊઠ,,camel,
ઊઠીણુ,,"(intransitive) to stand up, rise",
ઊડણુ,,"(intransitive) to fly, fly up",
ઊડ઼દ,,urad,
ઊડાઊ,,"extravagant, lavish, wasteful",
ઊડાડ઼ણુ,,"(transitive) to cause to fly, (transitive) to lift",
ઊતંબરો,,"hasty, coquettish",
ઊતરણુ,,"(intransitive) to dismount, get off",
ઊત્તે,,"there, thither",
ઊથલણુ,,"(intransitive) to be overturned, upset",
ઊદમ,,"effort, toll",
ઊન્ન,,wool,
ઊન્નઈ,,nineteen,
ઊપજણુ,,(intransitive) to be produced,
ઊપજાણુ,,"(transitive) to produce, (transitive) to cause to grow",
ઊપર,,"up, upon",
ઊબટણ,,any of various fragrant ointments to apply to the body,
ઊભણુ,,"(intransitive) to stand, to stand up, (intransitive)",
ઊભાડ઼ણુ,,(transitive) to make or cause to stand,
ઊમંગ,,"delight, joy",
ઊલટો,,"the wrong way up, often meaning upside down, Antonym:",
ઊલેચણુ,,"(transitive) to empty (a vessel, etc.)",
ઊલ્લરણુ,,(intransitive) to be tossed up,
ઊલ્લારણુ,,(transitive) to toss or launch up,
એંહકાર,,"pride, conceit, arrogance",
એકલો,,"single, alone, unrivalled",
એકાસી,,eighty-one,
એરડ઼ો,,eighteen,
એરડો,,castor oil plant,
એરાચી,,"cardamom, elaichi",
એરીયો,,aloe vera,
એહરણ,,"anvil, (anatomy) anvil",
કટ્ટ,,rust,
કાગડ઼ો,,crow,
કીંકે,,because,
ગાઊ,,a distance of about two miles,
ઘર,,"house, abode, dwelling, family",
ચોર,,"thief, robber, Synonym: ઠગ (ṭhag)",
ઠગ,,"robber, thief, Synonym: ચોર (cor)",
ત્રે,,three,
ધોબી,,washerman,
ભૅ,,fear,
માડ઼ુ,,man,
મારા,,(Hinduism) mala,
-મું,,"Forms ordinal numerals for all but હેકડો (hekḍo), બો",
રાજા,,king,
સૂલટો,,"right-side up, Antonym: ઊલટો (ūlaṭo)",
