L2_orth,L2_ipa,L2_gloss,L2_etym
bal,,Alternative spelling of pa·l,
cawanɨnt,,California ground squirrel (Otospermophilus beecheyi),
cɨmil,,A kind of deer mouse (Peromyscus sp.). (clarification of this definition is needed),
hani·l,,house,
hapšil,,thigh,
ha·l,,willow,
ha·wal,,woodrat (Neotoma sp.),
kata·l,,raccoon (Procyon lotor),
kut,,fire,
kuyu·l,,fish,
lu·naš,,Monday,
mana·l,,metate (grinding stone),
mokowišt,,band-tailed pigeon (Patagioenas fasciata),
mo·mo·ht,,jimsonweed (Datura wrightii),
moʔolohy,,brown bear (Ursus arctos),
muhumbišt,,great horned owl (Bubo virginianus),
mɨ·yal,,month,
naŋhal,,ears,
paca·wal,,bat (animal),
pa·iʔiŋ,,Wednesday,
pa·l,,water,
pa·ʔat,,bighorn sheep (Ovis canadensis),
pičili·t,,golden-mantled ground squirrel (Callospermophilus lateralis),
ponihw,,skunk,
punz̨il,,"eye, seed",
taka·h,,valley quail (Callipepla californica),
tapt,,sinew,
ta·l,,"day, sun",
tohi·l,,mule deer (Odocoileus hemionus),
tu·gu·kwɨt,,mountain lion (Puma concolor),
tu·kt,,mountain quail (Oreortyx pictus),
tɨbat,,pine nut,
wa·ʔal,,red-tailed hawk (Buteo jamaicensis),
wa·ʔat,,juniper berry,
wipt,,fat,
wohombo·l,,ponderosa pine (Pinus ponderosa),
wohont,,The nuts of the digger pine (Pinus sabiniana).,
yu·mukt,,acorns of the interior live oak or Sierra live oak (Quercus wislizeni),
yu·mu·gul,,interior live oak or Sierra live oak (Quercus wislizeni),
čahpani·l,,"yerba mansa, Anemopsis californica",
če·ul,,flicker (Colaptes) (clarification of this definition is needed),
čiki·t,,bird,
ša·varu,,Saturday,
ʔakapišt,,crow or raven,
ʔa·wat,,horn,
ʔa·šawɨt,,golden eagle (Aquila chrysaetos),
ʔiklo·bal,,gray fox (Urocyon cinereoargenteus),
ʔu·nal,,"bear (in general), black bear (Ursus americanus)",
