L2_orth,L2_ipa,L2_gloss,L2_etym
alektca,,the Creek tribe's name for a medicine man,
celokketv,/ci.loːk.ki.ta/,to (be able to) speak a language other than Creek,
culv,,fox (animal),
este,/ɪst̪ɪ/,person,
este,/ɪst̪ɪ/,feminine singular of est,
heyv,,this,
hoktē,,woman,
honvnwv,,"man, a male",
mv,,that,
mvhayv,,teacher,
Mvskoke,/məskoːkɪ/,Creek (language),
nake,/naːkɪ/,thing,
oewv,,Alternative form of owv,
osafke,/osaːfke/,"sofkee, grits",
owv,/o(ː)wə/,water,
pome,/poːmɪ/,"we, us, ourselves (plural, male, female)",
pēme,/peːmɪ/,"(Florida) We, us, ourselves (plural, male, female)",
uewv,,Alternative form of owv,
ēkvnv,/eːɡənə/,"land, earth, the world",
