L2_orth,L2_ipa,L2_gloss,L2_etym
abugho,,jealousy,
adlaw,,sun,
agal,,old; matured; adult,
agbon,,ash,
Agbon,,A  surname of native origin.,
aghoy,,goblin; elf; sprite,
agian,,way; road; path; pathway,
agik-ik,,rattle,
agnay,,nickname; descriptive name,
agtang,,(anatomy) forehead,
alamag,,mold,
alaw-ang,,allowance,
alibangbang,,butterfly,
alimango,,crab,
alimbubuyog,,bumblebee,
almog,,filthy; dirty; unsanitary,
amag,,mold; mildew,
amog,,filthy; dirty; unsanitary,
anak,,"child (a female or male child, a daughter or son)",
anay,,mother hog,
anghit,,stench odor from the armpit,
aningal,,sound vibration; echo,
anit,,scalp; leather,
anyaw,,neighbor,
apadong,,hard fist blow,
apal,,old maid,
apan,,grasshopper,
apdo,,"gall; bile, (anatomy) gall bladder",
apo,,grandchild,
apog,,lime,
apot,,pressed for time; short of time allowance,
apoy,,grandparent,
aragway,,scuffle; quarrel; trouble,
aranyaw,,neighbor,
aringit,,angry; in a bad mood or temper,
arom,,(anatomy) mole,
asawa,,spouse; husband; wife,
asin,,salt,
aso,,smoke,
asukar,,sugar,
atay,,(anatomy) liver,
atipunga,,(medicine) athlete's foot,
atuli,,earwax,
away,,fight; quarrel; altercation; trouble,
ayam,,dog,
babaye,,woman,
baboy,,pig; hog; swine,
baduya,,banana fritter,
bagol,,coconut shell,
bagting,,sound of the bell; chime; tolling or ringing of the bell,
bagtingan,,bell,
bagyo,,"typhoon, tropical cyclone, storm",
baha,,flood,
bahin,,share; portion; part,
baka,,cow,
baktin,,hog; pig,
bakunawa,,eclipse (solar or lunar),
bakya,,wooden shoes,
balangaw,,rainbow,
balanghoy,,cassava,
balaod,,law; ordinance,
balaw-ang,,(anatomy) waist; waistline,
balawak,,(anatomy) clavicle,
balay,,house,
balhas,,sweat,
balighot,,knot; tie,
balinghoy,,cassava (Manihot esculenta),
bana,,a husband,
banak,,"mudfish, esp. Channa striata",
banawag,,ray (of the sun),
banay,,clan,
banga,,earthen jar,
bangin,,perhaps; possibly; probably,
bangka,,cockroach,
bangkaw,,lance; spear,
banig,,mat; sleeping mat,
banog,,hawk,
bansil,,gold teeth filling,
bantol,,jellyfish,
bayad,,"payment, act of paying",
bilas,,co-sister-in-law,
Bisnar,,A  surname​.,
bunay,,egg,
burabod,,spring; fountain,
buta,,blind,
buta,,blind,
butkon,,(anatomy) arm,
buwas,,tomorrow,
buyong,,hernia,
dabal,,punch; blow with the fist,
dagami,,hay; straw,
dagat,,ocean; sea,
dampog,,cloud,
danaw,,lake,
diri,,no,
diri,,no,
dugo,,blood,
duha,,two,
edro,,"airplane, aeroplane, plane
Synonym: eroplano",
epistemolohiya,,epistemology,
eroplano,,"airplane, aeroplane, plane, Synonym: edro",
Espinosa,,"A  surname, from Spanish​.",
gapas,,absorbent cotton,
Garcia,,"A  surname, from Spanish of Spanish origin.",
gatas,,milk,
gatos,,hundred,
gunting,,scissors,
hangin,,wind (movement of air),
higda,,to lie down,
higdaan,,"bed, Synonym: katre",
hiya,/hja/,him,
hubya,,lazy; indolent; slothful,
hugpo,,group; assemblage; cluster,
hukbot,,naked; undressed; nude; bare,
hulas,,sweat; perspiration,
hultok,,drunk; intoxicated; drunken,
humog,,wet,
hut-ong,,flask,
ibid,,a kind of snake,
ibingan,,house snake,
ido,,young dog; puppy,
idro,,"airplane, aeroplane, plane
Synonym: eroplano",
ihalas,,wild,
ihayop,,tamed; undomesticated,
ihi,/ʔˈi.hiʔ/,"urine, pee",
ikaw,,you,
ikog,,tail,
ila,,birthmark; black spot on skin,
ilo,,orphan,
im-im,,(anatomy) lips,
inding,,appellation for elder sister,
ini,,this,
inulnan,,placenta,
inultan,,boundary; border,
irok,,(noun) armpit,
irong,,(anatomy) nose,
iroy,,mother,
iroy-iroy,,stepmother,
isda,,fish,
iti,,excreta of ducks or fowls,
itik,,duck; drake,
itom,,black,
kaaway,,enemy; opponent; foe,
kabal,,potion; talisman,
kabayo,,horse,
kabog,,bat (animal),
kagab-i,,last night,
kakablasan,,poverty; destitution,
kakulop,,yesterday,
kalayo,,fire; flame,
kamatis,,tomato,
kamo,,(in the plural) you,
kanding,,goat,
kapay,,fin (of a fish),
kape,,coffee,
kasagingan,,banana plantation,
kasili,,water snake,
kasulya,,(Christianity) chasuble,
kataw,,mermaid; siren,
katig,,bamboo outrigger of boat or canoe,
katol,,itch,
katotnga,,midnight,
katunggan,,marsh; swamp,
kaupay,,well done,
kawad,,wire,
kawatan,,thief; robber; looter; brigand,
kawayan,,bamboo,
kawil,,fish hook,
keso,,cheese,
kibal,,(anatomy) callus,
kidlat,,lightning,
kigol,,(anatomy) coccyx,
kikik,,lightning,
kikilat,,lightning,
kingki,,oil lamp; petroleum lamp,
kinis,,small crab,
Kroasya,,Croatia,
kulo,,(anatomy) fingernail,
kulod,,the leatherback turtle (Dermochelys coriacea),
kulop,,afternoon,
kusina,,kitchen,
kuto,,louse (insect),
kutsara,,spoon,
kutsarita,,teaspoon,
kuying,/kuˈjɪŋ/,"cat, kitten",
lagay,,mud; mire,
lagos,,(anatomy) gum,
lako,,phlegm,
lalaki,,male; man,
lantap,,scum; thin layer that floats on surface of liquid,
lantawan,,tower,
lapak,,mud; mire,
lapinig,,wasp,
lapis,,pencil,
lapsok,,blister; sore,
lasona,,garlic,
lat-ag,,trap; snare,
lato,,edible alga growing in rocky and sandy beaches,
lawa,,spider,
laway,,saliva; sputum; spittle,
lawin,,hawk,
lawlaw,,salted fish,
lawod,,midsea; high seas,
layag,,sail,
libaong,,pool; spring,
libat,,"cross-eyed, squint-eyed",
libong,,yard; courtyard,
lima,/liˈma/,five,
limatok,,leech,
lindong,,shade; shadow,
linog,,earthquake,
linop,,dizziness; dizzy spell; fainting spell,
linti,,lightning,
liog,,(anatomy) neck,
lisik,,(anatomy) penis; male sex organ,
Llorente,,"A  surname, from Spanish​.",
Llorente,,"A municipality of Eastern Samar, Philippines.",
Llorente,,"A municipality of Eastern Samar, Philippines.",
lubi,,coconut,
lubid,,rope,
lubog,,sediment; residue; scum,
lubot,,the buttocks,
lugad,,river; creek; stream,
lugas,,grain; kernel,
lugaw,,rice porridge,
lugit,,copra,
luha,,tear,
lukag,,cavity; hole,
lukay,,palm leaf,
lumalangyaw,,foreigner,
lumod,,dolphin,
lumot,,moss (plants of the division Bryophyta),
lumoton,,mossy,
lungag,,cavity; hole,
lungib,,cave; cavern,
lungon,,coffin; bier; casket,
luparan,,"airport
Luparan Daniel Z. Romualdez
Daniel Z. Romualdez Airport",
lurong,,"crazy, insane
Synonym: tuyaw",
luwag,,ladle,
maarom,,full of moles,
maawod,,shy; bashful,
mabug-at,,heavy; weighty,
madampog,,cloudy; hazy; murky,
magsidiray,,poet,
magurang,,parent,
mahal,,expensive,
mahamot,,fragrant; aromatic,
mais,,"corn, the grain from Zea mays",
makuyaw,,dizzy; whirling; giddy,
malanhod,,lukewarm; tepid,
malantap,,scummy; full of scum,
malanyog,,high; towering; tall,
malaw-ay,,immoral; indecent; obscene,
malon,,part; share; portion,
manok,,chicken,
mapait,,bitter,
masyado,,very,
mata,,eye (organ),
maul-ol,,painful; aching,
Mercado,,"A  surname, from Spanish​.",
mika,,(colloquial) American,
misa,,mass (church),
momya,,mummy,
Mondragon,,"A  surname, from Spanish​., A municipality of Northern",
mulay,,act of playing,
mulayan,,toy,
multa,,fine (a fee levied as punishment for breaking the law),
muya,,blue,
nana,,pus; abscess,
nanay,,mother; mom; mommy,
napulo,,ten,
natad,,yard; backyard; home yard,
nati,,calf; young of quadruped animal,
nawong,,(anatomy) face,
Neri,,a Sephardic Jewish surname,
nipa,,nipa palm,
niyan,,a moment later; later on; afterwards; after a short while,
nuka,,(anatomy) scab,
nuos,,squid,
